          ID   lat_alloc   lon_alloc  area_alloc     lat_ori     lon_ori    area_ori   area_diff  area_error loc_km_diff alloc_score      ix      ix     lat_mod     lon_mod    area_mod      Modify
          82      44.604    -121.279   20407.305      44.601    -121.281   19826.000     581.305       0.029       0.369       0.103    7047    5448      44.601    -121.281   19826.000            
          83      44.454    -122.546     714.012      44.452    -122.547     721.000      -6.988      -0.010       0.236       0.055    6895    5466      44.452    -122.547     721.000            
          84      44.421    -121.737      54.107      44.423    -121.731      60.000      -5.893      -0.098       0.527       0.218    6992    5470      44.423    -121.731      60.000            
          85      44.412    -122.671    1284.441      44.418    -122.668    1284.000       0.441       0.000       0.709       0.142    6880    5471      44.418    -122.668    1284.000            
          86      44.304    -122.046      57.265      44.308    -122.048      56.000       1.265       0.023       0.472       0.149    6955    5484      44.308    -122.048      56.000            
          87      44.296    -120.721     754.869      44.298    -120.723     754.000       0.869       0.001       0.274       0.056    7114    5485      44.298    -120.723     754.000            
          88      44.171    -122.329     226.005      44.174    -122.328     226.000       0.005       0.000       0.343       0.069    6921    5500      44.174    -122.328     226.000            
          89      44.129    -122.237     537.431      44.126    -122.240     530.000       7.431       0.014       0.411       0.096    6932    5505      44.126    -122.240     530.000            
          90      44.121    -123.296     680.598      44.118    -123.297     687.000      -6.402      -0.009       0.343       0.076    6805    5506      44.118    -123.297     687.000            
          91      44.112    -120.787    7284.308      44.112    -120.785    6742.000     542.308       0.080       0.160       0.112    7106    5507      44.112    -120.785    6742.000            
          92      43.946    -122.754     473.430      43.945    -122.755     476.000      -2.570      -0.005       0.136       0.031    6870    5527      43.945    -122.755     476.000            
          93      43.921    -122.804    2589.290      43.922    -122.805    2589.000       0.290       0.000       0.137       0.028    6864    5530      43.922    -122.805    2589.000            
          94      43.912    -122.746    2568.973      43.914    -122.750    2569.000      -0.027      -0.000       0.391       0.078    6871    5531      43.914    -122.750    2569.000            
          95      43.879    -124.104     246.191      43.884    -124.113     179.000      67.191       0.375       0.912       0.558    6708    5535      43.884    -124.113     179.000            
          96      43.812    -124.121      80.619      43.806    -124.147      91.000     -10.381      -0.114       2.196       0.557    6706    5543      43.806    -124.147      91.000            
          97      43.787    -122.954     687.573      43.787    -122.954     685.000       2.573       0.004       0.000       0.004    6846    5546      43.787    -122.954     685.000            
          98      43.762    -121.796     668.742      43.760    -121.794     675.000      -6.258      -0.009       0.276       0.062    6985    5549      43.760    -121.794     675.000            
          99      43.712    -123.054     273.773      43.714    -123.056     272.000       1.773       0.007       0.274       0.061    6834    5555      43.714    -123.056     272.000            
         100      43.704    -122.421    1009.971      43.709    -122.422     999.000      10.971       0.011       0.561       0.123    6910    5556      43.709    -122.422     999.000            
         101      43.679    -121.696    1166.723      43.681    -121.690    1214.000     -47.277      -0.039       0.532       0.137    6997    5559      43.681    -121.690    1214.000            
         102      43.504    -121.971     148.810      43.500    -121.972     150.000      -1.190      -0.008       0.452       0.096    6964    5580      43.500    -121.972     150.000            
         103      43.321    -122.196     444.975      43.322    -122.192     452.000      -7.025      -0.016       0.343       0.080    6937    5602      43.322    -122.192     452.000            
         104      43.046    -123.554      44.841      43.044    -123.557      47.000      -2.159      -0.046       0.330       0.133    6774    5635      43.044    -123.557      47.000            
         105      42.954    -121.079     193.968      42.959    -121.086     210.000     -16.032      -0.076       0.796       0.221    7071    5646      42.959    -121.086     210.000            
         106      42.846    -123.179     198.224      42.848    -123.177     188.000      10.224       0.054       0.275       0.109    6819    5659      42.848    -123.177     188.000            
         107      42.671    -122.671    1777.413      42.673    -122.672    1772.000       5.413       0.003       0.237       0.050    6880    5680      42.673    -122.672    1772.000            
         108      42.454    -122.246      27.231      42.457    -122.244      26.000       1.231       0.047       0.371       0.193    6931    5706      42.457    -122.244      26.000            
         109      42.246    -120.512      83.578      42.245    -120.510      83.000       0.578       0.007       0.199       0.051    7139    5731      42.245    -120.510      83.000            
         110      42.237    -121.812    9680.612      42.239    -121.811    9584.000      96.612       0.010       0.237       0.057    6983    5732      42.239    -121.811    9584.000            
         111      42.221    -122.379      59.007      42.218    -122.378      94.000     -34.993      -0.372       0.344       0.516    6915    5734      42.218    -122.378      94.000            
         112      42.204    -121.129     597.321      42.201    -121.126     593.000       4.321       0.007       0.416       0.090    7065    5736      42.201    -121.126     593.000            
         113      42.171    -122.471      29.543      42.173    -122.467      27.000       2.543       0.094       0.397       0.247    6904    5740      42.173    -122.467      27.000            
         114      42.162    -122.604     166.635      42.160    -122.606     168.000      -1.365      -0.008       0.277       0.062    6888    5741      42.160    -122.606     168.000            
         115      42.121    -120.621     529.690      42.121    -120.619     548.000     -18.310      -0.033       0.165       0.059    7126    5746      42.121    -120.619     548.000            
         116      42.054    -123.112     575.708      42.055    -123.114     571.000       4.708       0.008       0.199       0.048    6827    5754      42.055    -123.114     571.000            
         117      41.979    -122.329   13530.171      41.981    -122.330   10857.000    2673.171       0.246       0.237       0.294    6921    5763      41.981    -122.330   10857.000            
         118      41.937    -122.438   14229.930      41.936    -122.435   11582.000    2647.930       0.229       0.274       0.283    6908    5768      41.936    -122.435   11582.000            
         119      41.904    -121.071    1314.533      41.926    -121.078    1824.000    -509.467      -0.279       2.512       0.793    7072    5772      41.926    -121.078    1824.000            
         120      41.579    -120.629     253.712      41.580    -120.627     299.000     -45.288      -0.151       0.201       0.174    7125    5811      41.580    -120.627     299.000            
         121      41.537    -122.379     296.982      41.539    -122.376     293.000       3.982       0.014       0.334       0.080    6915    5816      41.539    -122.376     293.000            
         122      41.279    -122.329     318.066      41.283    -122.329     320.000      -1.934      -0.006       0.444       0.093    6921    5847      41.283    -122.329     320.000            
         123      41.221    -120.412     316.634      41.221    -120.412     311.000       5.634       0.018       0.000       0.018    7151    5854      41.221    -120.412     311.000            
         124      41.129    -122.071    1054.316      41.132    -122.073    1047.000       7.316       0.007       0.374       0.082    6952    5865      41.132    -122.073    1047.000            
         125      41.079    -120.371      66.933      41.081    -120.369      67.000      -0.067      -0.001       0.279       0.069    7156    5871      41.081    -120.369      67.000            
         126      41.037    -121.987      30.291      41.044    -121.984      29.000       1.291       0.045       0.817       0.348    6962    5876      41.044    -121.984      29.000            
