        ID       lat       lon  area_Input   area_CaMa       error        diff    Type     ix1   iy1     ix2   iy2       area1       area2
   1160300   -33.379    19.304      659.73      785.16        0.19      125.43       0     798   494    -999  -999       785.2      -999.0
   1160301   -33.421    19.271      755.49      785.16        0.04       29.68       0     798   494    -999  -999       785.2      -999.0
   1160302   -34.071    20.388     9843.71    10017.25        0.02      173.54       0     802   497    -999  -999     10017.2      -999.0
   1160310   -33.363    19.296       53.70     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160315   -33.463    19.621       16.12     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160317   -33.571    19.146       83.64     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160318   -33.754    19.329      159.43     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160320   -32.504    19.538     6849.05     6927.09        0.01       78.04       0     799   491    -999  -999      6927.1      -999.0
   1160324   -33.771    19.863       29.23     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160325   -34.013    19.838       18.73     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160327   -33.954    19.588       14.80     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160328   -33.979    19.329       17.08     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160330   -32.604    18.754      659.68      659.35       -0.00       -0.33       0     796   491    -999  -999       659.3      -999.0
   1160331   -33.963    19.288       56.64     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160332   -33.938    19.171       45.87     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160340   -33.563    19.513      704.98      750.89        0.07       45.91       0     799   495    -999  -999       750.9      -999.0
   1160343   -33.788    20.121      598.31      532.38       -0.11      -65.94       1     802   496    -999  -999       532.4      -999.0
   1160345   -33.713    20.054       78.75     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160346   -33.696    19.929       17.75     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160347   -33.596    19.763      106.45     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160348   -33.638    19.813       47.61     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160350   -33.571    20.704     2895.05     2693.72       -0.07     -201.33       1     802   495    -999  -999      2693.7      -999.0
   1160351   -33.946    22.613       81.16     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160361   -33.288    19.729       33.68     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160365   -33.496    21.488      292.21      359.46        0.23       67.26       0     806   494    -999  -999       359.5      -999.0
   1160367   -33.488    21.488       25.78     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160368   -33.496    21.513       25.73     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160370   -34.029    21.588       94.22     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160375   -33.988    21.763      114.90     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160378   -33.313    21.638    17059.71    17781.33        0.04      721.61       0     807   494    -999  -999     17781.3      -999.0
   1160380   -33.479    23.029     4291.53     4306.85        0.00       15.32       0     813   494    -999  -999      4306.9      -999.0
   1160385   -33.546    22.971       32.41     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160390   -33.479    22.546      691.20      722.12        0.04       30.93       0     811   494    -999  -999       722.1      -999.0
   1160393   -33.679    22.138      346.28     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160395   -33.371    22.179       31.45     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160396   -33.471    22.004      139.84     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160398   -33.463    21.963       35.77     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160400   -34.004    22.346      145.74      185.71        0.27       39.96       0     810   497    -999  -999       185.7      -999.0
   1160405   -33.954    22.421       34.77     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160415   -34.104    22.071      143.17     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160420   -33.971    22.546       49.00     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160425   -33.913    22.704       72.07     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160427   -33.879    22.838       22.75     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160430   -33.888    23.029      133.88     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160435   -33.988    23.046       90.89     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160440   -33.938    23.371      761.29      794.29        0.04       33.00       0     814   496    -999  -999       794.3      -999.0
   1160441   -33.804    23.138      163.25     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160450   -33.746    23.304       46.43     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160455   -33.954    23.638       56.86       88.10        0.55       31.25       0     815   496    -999  -999        88.1      -999.0
   1160457   -33.863    23.838       24.50     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160460   -33.729    24.621    29457.90    28944.42       -0.02     -513.48       1     819   494    -999  -999     28944.4      -999.0
   1160470   -33.204    24.238     1292.49     1225.92       -0.05      -66.57       1     818   493    -999  -999      1225.9      -999.0
   1160480   -32.238    23.054     3940.07     3949.04        0.00        8.97       0     813   489    -999  -999      3949.0      -999.0
   1160481   -32.071    23.013     3674.22     3949.04        0.07      274.82       0     813   489    -999  -999      3949.0      -999.0
   1160487   -33.796    25.313      394.63     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160490   -32.996    25.163     1741.35     1930.72        0.11      189.38       0     821   492    -999  -999      1930.7      -999.0
   1160495   -33.104    25.229      533.85      606.38        0.14       72.54       0     822   493    -999  -999       606.4      -999.0
   1160500   -33.329    26.079     1474.38     1858.06        0.26      383.68       0     825   494    -999  -999      1858.1      -999.0
   1160510   -33.096    26.446    23046.82    23308.17        0.01      261.35       0     826   493    -999  -999     23308.2      -999.0
   1160511   -31.904    25.479     9097.49     9131.83        0.00       34.33       0     822   488    -999  -999      9131.8      -999.0
   1160512   -31.904    25.429     1723.32     1680.98       -0.02      -42.35       1     821   488    -999  -999      1681.0      -999.0
   1160520   -31.571    25.546     1572.54     1686.70        0.07      114.16       0     823   487    -999  -999      1686.7      -999.0
   1160525   -32.421    25.446      215.86     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160530   -32.604    25.888      808.35      697.43       -0.14     -110.92       1     825   490    -999  -999       697.4      -999.0
   1160535   -31.971    26.004     1302.61     1545.45        0.19      242.84       0     824   488    -999  -999      1545.5      -999.0
   1160540   -33.354    26.863       46.55     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
   1160545   -33.504    26.746      589.71      428.66       -0.27     -161.05       1     827   494    -999  -999       428.7      -999.0
