        ID       lat       lon   area_CaMa  area_GRanD       error        diff      ix      iy     cap_mcm  year  damname                         rivname
       860    45.087   -90.954      -888.0        68.9        -8.0      -888.0     336     180        18.5  1969  OtterLake                       OtterCreek                    
       869    44.604   -93.529      -888.0        15.1        -8.0      -888.0     304     180        14.2  1950  CedarLakeOutlet                 Trib.SandCreek                
       873    44.279   -94.237      -888.0       109.0        -8.0      -888.0     301     183        69.2  1977  SwanLake                        NicolletCreek                 
       874    44.304   -93.812      -888.0        51.3        -8.0      -888.0     301     183        31.4  1938  JeffersonLake                   Trib.BigCannonRiver           
       877    44.146   -93.712      -888.0       118.2        -8.0      -888.0     351     184        23.5  1946  ElysianLake                     Trib.LeSueurRiver             
       878    44.146   -90.171      -888.0        74.4        -8.0      -888.0     351     184        19.7  1940  SpragueMather                   BranchofYellowRiver           
       879    44.112   -94.562      -888.0       113.1        -8.0      -888.0     351     184        17.0  1930  HanskaLake                      Trib.WatonwanRiver            
       887    43.887   -93.346      -888.0        12.3        -8.0      -888.0     306     185        26.4  1939  BeaverLakeOutlet                Trib.StraightRiver            
       890    43.621   -95.612      -888.0        26.5        -8.0      -888.0     327     185        13.3  1941  OkabenaLake                     Trib.Ocheyedan                
       892    43.596   -90.096      -888.0        73.0        -8.0      -888.0     347     186        18.7  1967  LakeRedstone                    BigCreek                      
       896    42.787  -103.287      -888.0         7.4        -8.0      -888.0     330     189        17.3  1922  WhitneyDam1                     WhiteRiver                    
       900    42.421   -90.162      -888.0        39.5        -8.0      -888.0     308     191        18.0  1978  AppleCanyonLakeDam              HellsBranchCreek              
       903    41.996  -103.629      -888.0        49.5        -8.0      -888.0     301     192        13.6  1912  LakeAlice1                      InterstateCanal               
       904    41.912  -103.496      -888.0        20.0        -8.0      -888.0     301     192        76.7  1914  Minatare                        SupplyCanal                   
       906    41.796   -91.571      -888.0        69.1        -8.0      -888.0     323     193        34.5  1930  LakeMacbrideDam                 MillCreek                     
       908    41.712  -104.196      -888.0        59.4        -8.0      -888.0     354     194        30.2  1925  HawkSprings                     HawkSpringsHorseCreek         
       910    41.412   -98.746      -888.0        18.2        -8.0      -888.0     342     193        57.0  1990  DavisCreekDam                   JacksCanyon                   
       912    41.304   -98.879      -888.0       102.7        -8.0      -888.0     348     195       114.3  1961  Sherman                         OakCreek                      
       914    41.121  -101.137      -888.0       206.1        -8.0      -888.0     314     196        80.2  1935  Sutherland                      NorthPlatteRiver              
       915    41.071   -94.212      -888.0        92.9        -8.0      -888.0     314     196        36.9  1995  ThreeMileReservoirDam           ThreeMileCreek                
       916    41.054   -94.254      -888.0        60.1        -8.0      -888.0     314     196        33.6  1983  TwelveMileCreekSiteM-1          TwelveMileCreek               
       917    41.054   -94.746      -888.0        70.7        -8.0      -888.0     314     196        31.2  1974  LakeIcariaDam                   KempCreek                     
       918    41.054  -100.779      -888.0        54.5        -8.0      -888.0     314     196        24.0  1935  Maloney                         NorthPlatteRiver              
       919    40.971   -96.854      -888.0       211.8        -8.0      -888.0     314     196       150.8  1967  BranchedOakDam                  OakCreek                      
       920    40.954  -100.404      -888.0        36.6        -8.0      -888.0     314     196        26.0  1940  JeffreyRegDam                   Trib.PlatteRiver              
       921    40.954   -90.129      -888.0        44.6        -8.0      -888.0     314     196        24.1  1971  SpoonLakeDam                    Trib.SpoonRiver               
       922    40.929  -102.654      -888.0        16.2        -8.0      -888.0     314     196        47.6  1910  Julesburg3                      Trib.CottonwoodCreek          
       923    40.921   -95.871      -888.0        30.2        -8.0      -888.0     314     196        15.7  1973  BeaverLakeDam                   RockCreek                     
       926    40.779  -100.037      -888.0         2.8        -8.0      -888.0     307     197        72.8  1941  LittlePlumCreek                 SupplyCanal                   
       927    40.746   -93.779      -888.0        56.8        -8.0      -888.0     307     197        40.3  1984  LittleRiverSiteM-1              LittleRiver                   
       928    40.737   -99.971      -888.0        39.5        -8.0      -888.0     307     197        72.8  1941  BigPlumCreek                    SupplyCanal                   
       929    40.679   -99.837      -888.0        17.1        -8.0      -888.0     307     197        72.8  1941  JohnsonLakeDam                  Trib.PlatteRiver              
       930    40.654  -104.971      -888.0        14.3        -8.0      -888.0     307     197        34.8  1953  CobbLake                        OffstreamCachelaPoudreRiver   
       931    40.637   -99.854      -888.0        22.0        -8.0      -888.0     307     197        56.7  1976  ElwoodDam                       Trib.PlumCreek                
       932    40.537  -104.962      -888.0        33.2        -8.0      -888.0     307     197        20.0  1977  CachelaPoudre                   Trib.CachelaPoudreRiver       
       933    40.529  -104.887      -888.0        17.1        -8.0      -888.0     307     197        26.0  1978  Windsor                         Trib.CachelaPoudreRiver       
       934    40.496  -104.996      -888.0       117.7        -8.0      -888.0     307     197        19.7  1903  FossilCreek                     FossilCreek                   
       935    40.429  -103.371      -888.0        83.2        -8.0      -888.0     307     197        63.4  1912  Prewitt                         OffstreamSouthPlatteRiver     
       937    40.371  -104.096      -888.0       135.1        -8.0      -888.0     314     199        58.0  1900  JacksonLake                     Trib.SouthPlatteRiver         
       940    40.354   -90.012      -888.0       581.6        -8.0      -888.0     318     199        55.5  1960  LakeChautauquaDam               IllinoisRiver                 
       941    40.329  -104.237      -888.0       378.2        -8.0      -888.0     318     199       116.6  1908  Riverside                       SanbornDraw                   
       942    40.296   -92.629      -888.0        21.1        -8.0      -888.0     318     199        11.8  1982  HazelCreekDam                   HazelCreek                    
       943    40.296  -103.979      -888.0        35.8        -8.0      -888.0     318     199        13.0  1898  BijouDam1                       OffstreamSouthPlatteRiver     
       944    40.271  -104.162      -888.0        14.4        -8.0      -888.0     318     199        62.8  1905  Empire                          OffstreamSouthPlatteRiver     
       945    40.204  -104.604      -888.0       350.4        -8.0      -888.0     318     199        48.9  1975  MiltonLake                      BeebeSeepCanal                
       946    40.171   -92.654      -888.0        39.1        -8.0      -888.0     318     199        19.7  1951  ForestLakeDam                   CharitonRiver                 
       949    40.004  -104.579      -888.0        72.4        -8.0      -888.0     324     200        36.7  1910  HorseCreek                      HorseCreek                    
       950    39.954  -104.746      -888.0       100.3        -8.0      -888.0     324     200        51.6  1893  BarrLake                        BeebeDraw                     
       951    39.937   -94.054      -888.0        37.3        -8.0      -888.0     324     200        30.9  1967  LakeVikingDam                   BigCreek                      
       954    39.787   -92.262      -888.0        71.3        -8.0      -888.0     319     202        24.3  1973  DavidR.WilsonDam                TenMileCreek                  
       959    39.612  -104.662      -888.0        12.4        -8.0      -888.0     312     202        49.8  1990  AuroraDam                       SenacCreek                    
       960    39.554   -92.646      -888.0       368.4        -8.0      -888.0     312     202       321.3  1966  ThomasHillReservoirDam          MiddleForkofCharitonRiver     
       966    39.171   -94.771      -888.0        20.8        -8.0      -888.0     334     203        18.1  1941  MarshallCreekDam                Missouri                      
       969    39.012   -94.337      -888.0        86.5        -8.0      -888.0     332     203        33.2  1988  BlueSpringsDam                  EastForkofLittleBlueRiver     
       970    38.996   -94.312      -888.0        77.0        -8.0      -888.0     332     203        47.6  1956  LakeJacomoDam                   EastForkofLittleBlueRiver     
       971    38.979  -104.962      -888.0        14.6        -8.0      -888.0     332     203        50.6  1970  Rampart                         WestMonumentCreek             
       973    38.937   -94.246      -888.0        35.0        -8.0      -888.0     326     205        14.3  1928  LakeLotawanaDam                 WestForkofSni-A-BarCreek      
       974    38.921   -94.462      -888.0       127.5        -8.0      -888.0     326     205        57.9  1985  LongviewDam                     LittleBlueRiver               
       977    38.762   -94.329      -888.0        38.0        -8.0      -888.0     322     205        16.7  1971  HarrisonvilleCityLakeDam        Trib.MiddleBigCreek           
       978    38.679   -96.554      -888.0        21.1        -8.0      -888.0     322     205        11.5  1942  CouncilGroveCityDam             CanningCreek                  
       979    38.662   -94.904      -888.0       371.3        -8.0      -888.0     322     205       197.4  1981  HillsdaleDam                    BigBullCreek                  
       984    38.337   -94.654      -888.0       152.8        -8.0      -888.0     331     207       104.8  1971  LaCygneLakeDam                  NorthSugarCreek               
       990    38.254  -103.696      -888.0        31.9        -8.0      -888.0     347     207        18.4  1950  LakeHenry                       OffstreamHorseCreek           
       994    38.162  -104.654      -888.0        55.7        -8.0      -888.0     350     208        17.2  1941  St.Charles3                     SaltCreek                     
       995    38.179  -103.721      -888.0       132.9        -8.0      -888.0     350     208        51.1  1926  LakeMeredith                    BobCreek                      
       996    38.112  -103.396      -888.0       193.5        -8.0      -888.0     350     208        53.2  1900  HorseCreek                      OffstreamHorseCreek           
       997    38.112   -91.454      -888.0        39.6        -8.0      -888.0     350     208        10.9  1960  IndianHillsLakeDam              BrushCreek                    
       999    37.979   -90.321      -888.0        18.5        -8.0      -888.0     308     208        17.0  1986  GooseCreekDam                   GooseCreek                    
      1004    37.729   -90.904      -888.0        34.9        -8.0      -888.0     337     209        18.0  1981  CouncilBluffDam                 BigRiver                      
      1009    37.404   -95.329      -888.0        96.6        -8.0      -888.0     311     210        43.5  1959  LakeParsonsDam                  LabetteCreek                  
      1010    37.371   -91.137      -888.0        16.5        -8.0      -888.0     311     210        28.9  1980  SweetwaterTailingsDam           AdairCreek                    
      1011    37.354   -96.896      -888.0       166.4        -8.0      -888.0     311     210        80.5  1970  TimberCreekDam29                TimberCreek                   
      1012    37.337  -104.412      -888.0        53.6        -8.0      -888.0     311     210        36.9  1921  Model                           Trib.BlackHillsArroyo         
      1013    37.312   -93.229      -888.0        49.7        -8.0      -888.0     311     210        44.9  1955  FellowsLakeDam                  LittleSacRiver                
      1014    37.271   -95.462      -888.0        94.7        -8.0      -888.0     311     210        48.8  1981  BigHillLake                     BigHillCreek                  
      1015    37.229   -96.179      -888.0        71.8        -8.0      -888.0     311     210        19.8  1965  TwinCaneyDam18                  NorthCaneyCreek               
      1018    36.987   -90.196      -888.0       112.2        -8.0      -888.0     357     212        10.9  1952  MainDike                        MingoCreek                    
      1022    36.721   -97.029      -888.0        73.5        -8.0      -888.0     328     214        29.2  1935  Ponca                           TurkeyCreek                   
      1024    36.696   -96.396      -888.0       122.2        -8.0      -888.0     333     214        44.2  1958  Bluestem                        MiddleBirdCreek               
      1028    36.529   -96.162      -888.0       164.9        -8.0      -888.0     322     215       137.0  1977  BirchLake                       BirchCreek                    
      1030    36.471   -94.321      -888.0        33.8        -8.0      -888.0     340     215        28.5  1981  LochLomondDam                   Trib.SugarCreek               
      1031    36.454   -96.996      -888.0        76.3        -8.0      -888.0     340     215       431.7  1972  Sooner                          GreasyCreek                   
      1038    36.304   -91.529      -888.0        14.7        -8.0      -888.0     336     215        14.2  1962  LakeThunderbirdDam              BigOtterCreek                 
      1040    36.271   -95.137      -888.0       330.9        -8.0      -888.0     340     215        27.8  1968  Forebay                         SalinaCreek                   
      1041    36.254   -95.104      -888.0        13.8        -8.0      -888.0     340     215        27.8  1968  ChimneyRock                     SalinaCreek                   
      1043    36.246   -94.537      -888.0        35.6        -8.0      -888.0     352     215        30.1  1977  LittleFlintCreekDam             LittleFlintCreek              
      1045    36.196   -91.737      -888.0        34.2        -8.0      -888.0     339     216        12.0  1972  CrownLakeDam                    BensCreek                     
      1046    36.179   -96.179      -888.0        40.4        -8.0      -888.0     339     216        15.7  1922  Shell                           ShellCreek                    
      1047    36.162   -97.179      -888.0        65.6        -8.0      -888.0     339     216        30.5  1971  StillwaterCreekSite40           NorthStillwaterCreek          
      1049    36.137   -97.187      -888.0       197.2        -8.0      -888.0     336     216       146.8  1937  CarlBlackwellLake               StillwaterCreek               
      1054    35.796   -96.604      -888.0        42.1        -8.0      -888.0     340     217        18.1  1968  Salt-CampCreekSite12            Trib.LittleDeepForkCreek      
      1056    35.687   -94.121      -888.0       184.9        -8.0      -888.0     314     218        23.6  1954  LakeShepherdSpringsDam          FrogBayou                     
      1057    35.662   -94.146      -888.0       194.7        -8.0      -888.0     314     218        18.1  1936  LakeFortSmithDam                FrogBayou                     
      1058    35.621   -96.062      -888.0       101.5        -8.0      -888.0     314     218        31.9  1928  OkmulgeeLake                    SaltCreek                     
      1059    35.621   -95.171      -888.0       221.5        -8.0      -888.0     314     218        39.2  1935  GreenLeafLake                   GreenleafCreek                
      1061    35.587   -97.604      -888.0        27.4        -8.0      -888.0     341     217       132.5  1943  Hefner                          BluffCreek                    
      1062    35.571   -96.112      -888.0        59.8        -8.0      -888.0     341     217        37.4  1972  OkfuskeeTributarySiteS-1        SaltCreek                     
      1064    35.537   -96.321      -888.0        52.9        -8.0      -888.0     324     218        32.3  1962  OkemahLake                      BuckeyeCreek                  
      1065    35.529   -93.846      -888.0        46.7        -8.0      -888.0     324     218        20.6  1971  OzarkWaterSupplyLakeDam         SouthForkofWhiteOakCreek      
      1066    35.521   -90.679      -888.0        12.1        -8.0      -888.0     324     218        36.4  1967  LakePoinsettDam                 DistressCreek                 
      1069    35.404   -97.104      -888.0        99.8        -8.0      -888.0     330     219        50.2  1994  NorthDeerCreekSite1-M           NorthCanadianRiver            
      1071    35.379   -93.196      -888.0        18.2        -8.0      -888.0     304     219        28.8  1995  HuckleberryCreekDam             HuckleberryCreek              
      1072    35.354   -97.071      -888.0        29.7        -8.0      -888.0     304     219        23.3  1960  ShawneeCity2                    SouthDeerCreek                
      1074    35.346   -97.071      -888.0        52.7        -8.0      -888.0     307     219        45.0  1936  ShawneeCity1                    Trib.SouthDeerCreek           
      1076    35.329   -97.354      -888.0        31.3        -8.0      -888.0     341     219       182.6  1962  StanleyDraper                   EastElmCreek                  
      1079    35.229   -92.596      -888.0        93.5        -8.0      -888.0     348     220        29.0  1983  BrewerLake                      CypressCreek                  
      1082    35.137   -92.446      -888.0        28.2        -8.0      -888.0     326     219        24.1  1956  BeaverForkLakeDam               BeaverFork                    
      1083    35.146   -98.146      -888.0       115.0        -8.0      -888.0     326     219        98.5  1958  SpringCreekSite1                SpringCreek                   
      1085    35.029   -96.362      -888.0        23.5        -8.0      -888.0     345     220        19.2  1931  HoldenvilleCityLake             Trib.LittleRiver              
      1087    35.021   -95.804      -888.0        82.4        -8.0      -888.0     302     220        19.9  1930  McAlester                       BullCreek                     
      1089    34.987   -92.771      -888.0        30.4        -8.0      -888.0     317     220        20.4  1954  HarrisBrakeDam                  CoffeeCreek                   
      1090    34.962   -92.404      -888.0       351.2        -8.0      -888.0     317     220        49.6  1950  LakeConwayDam                   PalarmCreek                   
      1091    34.962   -96.704      -888.0        30.2        -8.0      -888.0     317     220        50.6  1968  KonawaLake                      JumperCreek                   
      1096    34.854   -92.487      -888.0       353.7        -8.0      -888.0     323     220       272.6  1957  LakeMaumelleDam                 MaumelleCreek                 
      1097    34.854   -94.254      -888.0        71.4        -8.0      -888.0     323     220        50.6  1971  LakeHinkleDam                   JonesCreek                    
      1098    34.796   -92.846      -888.0       113.6        -8.0      -888.0     323     220        78.0  1938  LakeWinonaDam                   AlumForkCreek                 
      1100    34.771   -97.204      -888.0        58.6        -8.0      -888.0     327     221        15.7  1954  PaulsValley                     WashingtonCreek               
      1103    34.746   -97.054      -888.0        74.3        -8.0      -888.0     325     222        32.4  1989  CherokeeSandySite17             CherokeeSandyCreek            
      1105    34.704   -90.696      -888.0        24.7        -8.0      -888.0     326     222        11.3  1938  BearCreek                       BearCreek                     
      1106    34.654   -92.954      -888.0        22.6        -8.0      -888.0     326     222        19.9  1976  LakeCoronadoDam                 CedarCreek                    
      1107    34.654   -91.496      -888.0       276.5        -8.0      -888.0     326     222        34.5  1942  PeckerwoodLakeDam               BigLaGrueBayou                
      1108    34.621   -92.904      -888.0        40.0        -8.0      -888.0     326     222        41.9  1986  Balboa                          CedarCreek                    
      1110    34.604   -97.671      -888.0        97.1        -8.0      -888.0     302     221        37.2  1962  WildhorseCreekSite39            BlackBearCreek                
      1111    34.587   -97.887      -888.0        82.6        -8.0      -888.0     302     221        32.0  1958  WildhorseCreekSite22            WildhorseCreek                
      1114    34.512   -98.887      -888.0       149.8        -8.0      -888.0     314     222        15.3  1974  DeepRedRun                      DeepRedCreek                  
      1115    34.471  -100.371      -888.0        98.0        -8.0      -888.0     314     222        19.7  1950  BaylorLakeDam                   BaylorCreek                   
      1119    34.312   -95.871      -888.0       451.7        -8.0      -888.0     349     223       140.4  1987  McGeeCreek                      McGeeCreek                    
      1124    34.146   -94.096      -888.0       290.0        -8.0      -888.0     342     224       196.7  1975  Dierks                          Saline                        
      1129    33.987   -98.754      -888.0        87.6        -8.0      -888.0     339     224        39.8  1964  NorthForkBuffaloCreekDam        NorthForkofBuffaloCreek       
      1130    33.971   -99.021      -888.0        39.2        -8.0      -888.0     339     224        26.4  1950  LakeElectraDam                  CampCreek                     
      1132    33.929   -91.771      -888.0        55.2        -8.0      -888.0     323     225        27.9  1989  CaneCreek                       CaneCreek                     
      1133    33.879   -97.654      -888.0       234.0        -8.0      -888.0     323     225        73.6  1960  FarmersCreekDam                 FarmersCreek                  
      1134    33.854   -95.554      -888.0       461.2        -8.0      -888.0     323     225       564.7  1967  PatMayseLake                    SandersCreek                  
      1137    33.796   -99.837      -888.0        69.5        -8.0      -888.0     324     226       143.3  1983  TruscottBrineDam                SouthForkofWichitaRiver       
      1138    33.771   -97.212      -888.0       177.8        -8.0      -888.0     324     226        77.3  1966  FishCreekDam                    FishCreek                     
      1141    33.729   -95.571      -888.0       144.2        -8.0      -888.0     324     226        34.0  1923  LakeCrookDam                    PineCreek                     
      1142    33.704   -91.854      -888.0        20.8        -8.0      -888.0     324     226        44.2  1993  HungerrunCreekDam               HungerRunCreek                
      1143    33.704   -93.087      -888.0       112.9        -8.0      -888.0     324     226        30.4  1959  LowerWhiteOakDam                WhiteOakCreek                 
      1146    33.654   -96.137      -888.0        68.6        -8.0      -888.0     325     226        34.5  1969  LakeBonhamDam                   TimberCreek                   
      1147    33.646   -96.362      -888.0        22.7        -8.0      -888.0     325     226        24.7  1961  ValleyLakeDam                   BrushyCreek                   
      1149    33.462   -97.862      -888.0       281.2        -8.0      -888.0     316     227        71.6  1956  AmonGCarterDam                  BigSandyCreek                 
      1155    33.287   -93.404      -888.0       123.1        -8.0      -888.0     351     227        81.5  1986  LakeColumbiaDam                 BeechCreek                    
      1156    33.271   -91.221      -888.0       125.7        -8.0      -888.0     351     227        55.6  1942  LakeChicotDamNorth              OffstreamMississippiRiver     
      1157    33.246   -92.037      -888.0        42.7        -8.0      -888.0     351     227        23.0  1963  LakeGeorgia-PacificDam          Trib.SalineRiver              
      1158    33.246   -98.121      -888.0        71.8        -8.0      -888.0     351     227        26.9  1991  LostCreekDam                    LostCreek                     
      1160    33.179   -95.612      -888.0       194.1        -8.0      -888.0     329     228        42.8  1973  LakeSulphurSpringsDam           WhiteOakCreek                 
      1166    33.071   -99.571      -888.0       943.8        -8.0      -888.0     315     228       185.0  1953  LakeStamfordDam                 PaintCreek                    
      1167    33.054   -95.137      -888.0       192.2        -8.0      -888.0     315     228       202.3  1971  FranklinCountyDam               BigCypressCreek               
      1169    33.046   -94.829      -888.0        55.6        -8.0      -888.0     346     228        62.0  1975  SwauanoCreekDam                 SwauanoCreek                  
      1172    32.971   -94.679      -888.0         4.7        -8.0      -888.0     331     228        16.4  1983  PeacockSite1-ATailingsDam       Trib.PeacockCreek             
      1173    32.954   -96.962      -888.0        27.9        -8.0      -888.0     331     228        29.6  1957  NorthLakeDam                    SouthForkofGrapevineCreek     
      1174    32.921   -94.729      -888.0       114.0        -8.0      -888.0     331     228        44.4  1943  EllisonCreekDam                 EllisonCreek                  
      1178    32.846   -94.554      -888.0        20.0        -8.0      -888.0     330     229        26.8  1961  JohnsonCreekDam                 JohnsonCreek                  
      1180    32.812   -96.729      -888.0       258.6        -8.0      -888.0     324     230        48.6  1911  WhiteRockDam                    WhiteRockCreek                
      1185    32.771   -97.671      -888.0       281.3        -8.0      -888.0     330     229        46.3  1957  LakeWeatherfordDam              ClearForkofTrinityRiver       
      1189    32.729   -96.179      -888.0        40.7        -8.0      -888.0     333     230        24.9  1955  CedarCreek                      MuddyCedarCreek               
      1193    32.646   -93.662      -888.0       397.6        -8.0      -888.0     345     230        95.0  1975  CypressBlackBayouSite1          CypressBayou                  
      1195    32.646   -98.862      -888.0       217.7        -8.0      -888.0     331     230        47.2  1948  GonzalesCreekDam                GonzalesCreek                 
      1199    32.612   -95.254      -888.0        60.9        -8.0      -888.0     321     231        49.6  1962  LakeHawkinsDam                  LittleSandyCreek              
      1200    32.596   -92.054      -888.0        27.6        -8.0      -888.0     321     231        13.1  1932  HannasRunDam                    Trib.BayouBesiard             
      1203    32.512   -93.804      -888.0       665.7        -8.0      -888.0     303     230       265.2  1925  CrossLakeDamandSpillway         CrossBayou                    
      1204    31.312   -92.004      -888.0        42.9        -8.0      -888.0     303     230       123.3  1995  LindyClaiborneBoggsLockandDam   RedRiver                      
      1205    32.437   -98.987      -888.0        68.6        -8.0      -888.0     303     230        55.5  1923  WilliamsonDam                   SandyCreek                    
      1206    32.429   -94.487      -888.0        11.3        -8.0      -888.0     303     230        47.7  1983  BrandyBranchCoolingPondDam      BrandyBranch                  
      1209    32.362   -94.604      -888.0       412.2        -8.0      -888.0     329     231       124.6  1948  LakeCherokeeDam                 CherokeeBayou                 
      1211    32.362   -90.196      -888.0         5.3        -8.0      -888.0     325     231        12.5  1958  LakeHico                        PearlRiver                    
      1212    32.337   -96.812      -888.0        78.4        -8.0      -888.0     325     231        29.2  1956  SouthProngDam                   SouthProngWaxahachieCreek     
      1215    32.321   -93.154      -888.0       119.3        -8.0      -888.0     316     231        61.7  1958  KeplerCreekDam                  KeplerCreek                   
      1216    32.296   -97.762      -888.0       165.6        -8.0      -888.0     316     231       246.0  1977  SquawCreekDam                   SquawCreek                    
      1218    32.287   -97.421      -888.0       259.7        -8.0      -888.0     318     231        82.3  1964  LakePatCleburneDam              NolanRiver                    
      1220    32.254   -96.646      -888.0       449.9        -8.0      -888.0     342     232       391.6  1965  BardwellLake                    WaxahachieCreek               
      1221    32.246  -101.104      -888.0        44.5        -8.0      -888.0     342     232        62.0  1991  MitchellCountyReservoirDam      Trib.BealsCreek               
      1223    32.229   -95.962      -888.0       136.7        -8.0      -888.0     321     232        67.0  1980  ForestGroveDam                  CaneyCreek                    
      1224    32.229  -101.379      -888.0         9.4        -8.0      -888.0     321     232        10.5  1985  RedDrawDam                      RedDraw                       
      1225    32.221   -92.496      -888.0       110.4        -8.0      -888.0     321     232       154.2  1986  CaneyCreekDam                   CaneyCreek                    
      1227    32.212   -95.146      -888.0       177.6        -8.0      -888.0     314     231       104.9  1967  MudCreekDam                     MudCreek                      
      1228    32.212   -95.729      -888.0        52.4        -8.0      -888.0     314     231        58.0  1963  LakeAthensDam                   FlatCreek                     
      1229    32.212   -95.171      -888.0       118.3        -8.0      -888.0     314     231       105.8  1949  WhitehouseDam                   PrairieCreek                  
      1233    32.029   -94.421      -888.0       297.1        -8.0      -888.0     319     232       113.5  1956  MurvaulBayouDam                 MurvaulBayou                  
      1235    32.004   -93.212      -888.0       306.6        -8.0      -888.0     322     233        81.4  1994  GrandBayouReservoirDam          GrandBayou                    
      1239    31.937   -99.871      -888.0       170.9        -8.0      -888.0     335     232        41.3  1983  ElmCreekDam                     ElmCreek                      
      1240    31.929   -94.979      -888.0       474.2        -8.0      -888.0     335     232        98.7  1956  LakeStrikerDam                  StrikerCreek                  
      1241    31.912   -95.304      -888.0        98.6        -8.0      -888.0     335     232        69.2  1957  BucknerDam                      GumCreek                      
      1244    31.904   -91.771      -888.0       354.0        -8.0      -888.0     318     233       135.7  1953  TurkeyCreekDam                  Trib.TurkeyCreek              
      1249    31.837   -99.562      -888.0       126.7        -8.0      -888.0     324     233        60.8  1948  HordsCreekDam                   HordsCreek                    
      1250    31.812   -96.046      -888.0        92.7        -8.0      -888.0     324     233        87.4  1969  FairfieldDam                    BigBrownCreek                 
      1251    31.754   -93.112      -888.0       104.3        -8.0      -888.0     324     233        69.9  1962  SibleyLakeDam                   YoungsBayou                   
      1252    31.612   -92.779      -888.0       115.1        -8.0      -888.0     324     233        43.8  1964  NantachieLakeDam                BayouNantachie                
      1253    31.587   -94.829      -888.0       230.9        -8.0      -888.0     324     233       150.5  1977  BayouLocoDam                    BayouLoco                     
      1255    31.554   -96.979      -888.0       103.7        -8.0      -888.0     330     234        70.3  1968  TradinghouseCreekDam            TradinghouseCreek             
      1259    31.454   -96.987      -888.0        37.7        -8.0      -888.0     318     234        13.1  1953  LakeCreekLakeDam                ManosCreek                    
      1260    31.446   -94.687      -888.0         7.3        -8.0      -888.0     318     234        33.7  1960  LakeKurthDam                    Trib.AngelinaRiver            
      1261    31.412   -95.604      -888.0       126.5        -8.0      -888.0     318     234        33.3  1966  HoustonCountyLakeDam            LittleElkhartCreek            
      1264    31.337   -91.987      -888.0       582.3        -8.0      -888.0     318     235       155.4  1959  LartoLakeDam                    LartoBayou                    
      1265    31.337   -92.721      -888.0       140.8        -8.0      -888.0     318     235        60.7  1965  CotileLakeDam                   CotileCreek                   
      1267    31.279   -92.612      -888.0        98.3        -8.0      -888.0     335     234        55.8  1972  KincaidReservoir                Trib.BayouBoeuf               
      1268    31.204   -96.462      -888.0       117.4        -8.0      -888.0     335     234        87.4  1982  TwinOakDam                      DuckCreek                     
      1270    31.179   -93.354      -888.0       284.3        -8.0      -888.0     346     236       119.6  1961  VernonLakeDam                   BayouAnacoco                  
      1272    31.129   -92.454      -888.0        59.7        -8.0      -888.0     323     236        47.1  1972  IndianCreekDam                  IndianCreek                   
      1276    31.062   -96.287      -888.0       104.5        -8.0      -888.0     344     236        30.8  1949  CampCreekLakeDam                CampCreek                     
      1278    30.821   -92.212      -888.0        43.0        -8.0      -888.0     330     237        16.3  1953  ChicotLakeDam                   BayouChicot                   
      1282    30.737   -92.371      -888.0        89.5        -8.0      -888.0     348     238        29.6  1947  MillersLake                     Trib.BayoudesCannes           
      1284    30.712   -96.454      -888.0         3.0        -8.0      -888.0     326     238        27.1  1975  BryanUtilitiesLakeDam           Trib.ThompsonsCreek           
      1288    30.612   -96.054      -888.0       220.7        -8.0      -888.0     340     238       101.0  1981  GibbonsCreekDam                 GibbonsCreek                  
      1289    30.612   -91.437      -888.0        79.4        -8.0      -888.0     340     238       197.4  1948  FalseRiverSpillway              FalseRiver                    
      1290    30.579   -97.054      -888.0        19.8        -8.0      -888.0     340     238        23.4  1952  AlcoaLakeDam                    SandyCreek                    
      1293    30.437   -95.537      -888.0        11.6        -8.0      -888.0     327     238        28.6  1969  LewisCreekDam                   LewisCreek                    
      1298    30.287   -97.596      -888.0        24.8        -8.0      -888.0     329     239        55.8  1967  DeckerCreekDam                  DeckerCreek                   
      1299    30.154   -97.296      -888.0        23.3        -8.0      -888.0     329     239        20.9  1964  LakeBastropDam                  SpicerCreek                   
      1301    29.921   -96.729      -888.0        15.0        -8.0      -888.0     340     240       109.3  1977  CedarCreekDam                   CedarCreek                    
      1306    29.487   -95.646      -888.0        45.1        -8.0      -888.0     325     242        23.1  1957  SmithersLakeDam                 DryCreek                      
      1308    29.279   -98.304      -888.0       168.1        -8.0      -888.0     316     243       120.2  1969  CalaverasCreekDam               CalaverasCreek                
      1309    29.246   -98.371      -888.0        24.8        -8.0      -888.0     316     243        39.9  1963  VictorBraunigDam                ArroyoSeco                    
      1311    29.071   -95.512      -888.0        51.4        -8.0      -888.0     338     244        54.2  1954  BrazoriaReservoirDam            OffstreamBrazosRiver          
      1313    28.821   -96.462      -888.0         0.7        -8.0      -888.0     334     244        12.1  1976  PrudentialReservoir3            Trib.KellersCreek             
      1314    28.779   -96.021      -888.0        63.5        -8.0      -888.0     334     244       308.4  1981  CoolingReservoirDam             OffstreamColoradoRiver        
      1321    26.387   -97.946      -888.0        87.3        -8.0      -888.0     324     254        27.8  1939  DeltaLakeUnit2Levee             OS                            
      1322    26.371   -98.171      -888.0       549.9        -8.0      -888.0     324     254        16.7  1935  RetamaReservoirLevee            OS                            
