ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,loc_km_diff,ix,iy,Station Name,River Name
919,35.922,139.453,215.323,36.084,139.438,1019,18.026,14007,10137,小ヶ谷,入間川
920,35.958,139.474,217.109,35.985,139.519,-9999,5.044,14022,10111,入間川落合橋,入間川
921,35.955,139.51,714.755,35.891,139.56,2020,8.414,14048,10113,菅間,入間川
922,35.967,139.345,65.311,36.092,139.429,-9999,15.802,13929,10104,今宿,越辺川
923,35.98,139.377,90.999,36.018,139.481,140,10.282,13952,10095,入西,越辺川
924,35.985,139.402,202.477,35.922,139.454,222,8.419,13970,10091,高坂橋,越辺川
925,35.959,139.478,468.364,35.956,139.474,227,0.49,14025,10110,越辺川落合橋,越辺川
926,35.977,139.39,101.089,35.953,139.511,712.5,11.234,13961,10097,坂戸,高麗川
927,36.019,139.381,153.843,35.966,139.345,85,6.717,13955,10067,唐子橋,都幾川
928,36.008,139.422,157.804,35.979,139.378,100,5.107,13984,10075,野本,都幾川
929,35.935,139.442,40.382,35.984,139.402,207,6.526,13999,10127,八幡橋,小畔川
930,35.958,139.472,47.15,35.956,139.474,471,0.287,14020,10111,小畔川落合橋,小畔川
931,35.988,139.437,373.031,35.977,139.391,87,4.324,13995,10089,天神橋,越辺川
932,35.801,139.648,2063.129,36.019,139.382,146,34.082,14147,10224,笹目,荒川
933,35.788,139.728,2095.36,36.008,139.421,154,36.932,14205,10233,岩淵水門（上）,荒川
935,35.784,139.745,118.563,35.935,139.442,54,32.088,14217,10236,芝川水門（表）,荒川
936,35.784,139.745,118.563,35.956,139.474,66,31.034,14217,10236,芝川水門（裏）,芝川
937,35.759,139.792,2217.573,35.988,139.437,-9999,40.908,14251,10254,西新井,荒川
938,35.751,139.82,237.728,35.802,139.648,2095,16.55,14271,10260,綾瀬水門（表）,荒川
939,35.751,139.82,237.728,35.788,139.728,2137,9.278,14271,10260,綾瀬水門（裏）,荒川
940,35.742,139.817,3.04,35.784,139.744,-9999,8.081,14269,10266,隅田水門（表）,荒川
941,35.742,139.817,3.04,35.784,139.744,117,8.081,14269,10266,隅田水門（裏）,隅田川
942,35.722,139.844,766.731,35.76,139.793,2250,6.248,14288,10281,中川水門（表）,荒川
943,35.722,139.844,766.731,35.75,139.82,-9999,3.788,14288,10281,中川水門（裏）,中川
944,35.681,139.849,2463.789,35.75,139.82,90.2,8.093,14292,10310,小名木川,荒川
945,35.655,139.847,3254.944,35.743,139.818,-9999,10.111,14290,10329,南砂町,荒川
946,35.833,139.584,304.233,35.743,139.818,-9999,23.392,14101,10201,志木,新河岸川
947,35.785,139.731,438.994,35.721,139.844,-9999,12.444,14207,10235,岩淵水門（下）,隅田川
948,35.672,139.787,675.008,35.721,139.844,-9999,7.494,14247,10317,霊岸島,隅田川
949,35.937,138.851,93.804,35.683,139.847,2938,94.327,13573,10126,川又,荒川
950,35.949,138.933,173.669,35.654,139.842,2940,88.443,13632,10117,落合,荒川
951,36.081,139.109,826.301,35.833,139.584,286.24,50.926,13759,10022,親鼻,荒川
952,35.923,138.916,51.439,35.785,139.732,-9999,75.282,13620,10136,市ノ沢,大洞川
953,35.538,139.769,1200.588,35.672,139.783,666,14.922,14234,10413,多摩川河口,多摩川
954,35.587,139.667,1181.479,35.937,138.85,100,83.468,14161,10378,田園調布（下）,多摩川
955,35.59,139.666,1181.342,35.949,138.932,173,77.407,14160,10376,田園調布（上）,多摩川
956,35.609,139.626,1163.767,36.081,139.109,820,70.172,14131,10362,玉川,多摩川
957,35.642,139.528,1030.895,35.923,138.918,49.2,63.354,14061,10338,石原,多摩川
958,35.683,139.412,781.762,35.537,139.767,1240,36.013,13977,10309,日野橋,多摩川
959,35.783,139.267,468.438,35.587,139.668,1202,42.315,13873,10237,調布橋,多摩川
960,35.649,139.459,41.795,35.589,139.666,1202,19.899,14011,10333,報恩橋,大栗川
961,35.665,139.41,148.925,35.611,139.626,1190,20.461,13976,10322,高幡橋,浅川
962,35.666,139.33,91.521,35.644,139.528,1040,18.096,13918,10321,浅川橋,浅川
963,35.719,139.299,163.723,35.682,139.412,801,11.021,13896,10283,東秋留橋,秋川
964,35.478,139.683,268.441,35.781,139.267,433,50.499,14172,10456,鶴見川河口,鶴見川
965,35.506,139.685,261.757,35.649,139.458,45,25.983,14174,10436,芦穂橋,鶴見川
966,35.534,139.666,242.228,35.664,139.41,151,27.316,14160,10416,末吉橋,鶴見川
967,35.534,139.635,184.411,35.667,139.33,90,31.33,14138,10416,綱島,鶴見川
968,35.531,139.617,150.777,35.718,139.299,164,35.502,14125,10418,太尾,鶴見川
969,35.515,139.609,132.25,35.479,139.684,235,7.891,14119,10430,亀の子橋,鶴見川
970,35.513,139.552,114.682,35.506,139.686,239,12.181,14078,10431,落合橋,鶴見川
971,35.556,139.656,25.179,35.534,139.666,230,2.604,14153,10400,矢上橋,矢上川
972,35.547,139.622,27.631,35.534,139.636,190,1.922,14128,10407,高田橋,早淵川
973,35.503,139.608,8.553,35.531,139.618,140,3.236,14118,10438,鳥山,鳥山川
974,35.537,139.498,25.226,35.515,139.609,134,10.359,14039,10414,浅山橋,恩田川
975,35.57,139.512,48.783,35.513,139.552,112,7.291,14049,10390,寺家橋,谷本川
976,35.322,139.369,1512.853,35.551,139.658,29,36.526,13946,10569,馬入橋,相模川
977,35.373,139.372,1453.145,35.547,139.621,28,29.726,13948,10532,神川橋,相模川
978,35.451,139.372,1201.687,35.503,139.607,8,22.094,13948,10476,相模大橋,相模川
979,35.492,139.22,42.926,35.537,139.498,-9999,25.709,13839,10446,中津川,中津川
980,35.497,139.345,128.999,35.57,139.512,-9999,17.175,13929,10443,才戸橋,中津川
981,35.519,139.199,21.475,35.321,139.367,1680,26.747,13824,10427,早戸川,早戸川
982,35.152,138.626,3643.516,35.373,139.37,1606,72.004,13411,10691,松岡,富士川
983,35.195,138.583,3504.847,35.444,139.371,1178,76.796,13380,10660,北松野,富士川
984,35.285,138.459,3046.15,35.493,139.22,42.37,72.889,13291,10595,南部,富士川
985,35.416,138.453,2905.72,35.497,139.345,130.9,81.471,13287,10501,富山橋,富士川
986,35.542,138.465,2166.374,35.519,139.199,21.5,66.62,13295,10410,清水端,富士川
987,35.594,138.51,986.961,35.152,138.627,3558.9,50.178,13328,10373,浅原橋,釜無川
988,35.699,138.455,477.392,35.195,138.583,3539.8,57.113,13288,10297,船山橋,釜無川
989,35.434,138.423,504.058,35.286,138.46,3063.4,16.761,13265,10488,早川橋,早川
990,35.576,138.522,925.294,35.419,138.451,3016.7,18.572,13336,10386,桃林橋,笛吹川
991,35.648,138.642,545.765,35.533,138.484,2179.1,19.18,13423,10334,石和,笛吹川
992,35.695,138.684,266.468,35.593,138.512,991.1,19.255,13453,10300,亀甲橋,笛吹川
993,35.66,138.678,109.693,35.699,138.453,481.5,20.822,13449,10325,日川,日川
994,35.67,138.683,108.99,35.434,138.423,517.9,35.233,13452,10318,重川,重川
995,35.685,138.476,394.902,35.576,138.522,916.3,12.792,13303,10307,金剛地,塩川
996,35.673,138.478,74.373,35.648,138.642,504.1,15.107,13305,10316,堀切,御勅使川
997,38.088,139.728,230.003,35.696,138.684,267.7,281.286,14205,8577,小渡,荒川
998,38.09,139.574,911.827,35.661,138.678,113.2,281.143,14094,8576,上関,荒川
999,38.112,139.484,1075.284,35.67,138.682,109.9,280.269,14029,8560,花立,荒川
1000,38.134,139.46,1082.748,35.686,138.476,389.9,285.466,14012,8544,葛籠山,荒川
1001,38.058,139.747,273.027,35.672,138.478,81.2,287.942,14218,8599,小国,横川
1002,37.738,139.273,6990.293,38.088,139.728,240,55.768,13877,8829,馬下,阿賀野川
1003,37.823,139.156,7314.729,38.089,139.573,914,47.061,13793,8768,満願寺（左岸）,阿賀野川
1004,37.852,139.158,7340.219,38.112,139.486,1069.1,40.781,13794,8747,横越,阿賀野川
1005,37.916,139.149,7361.323,38.135,139.461,1078,36.623,13788,8701,胡桃山外水,阿賀野川
1006,37.747,139.198,216.299,38.057,139.744,287,59.075,13823,8823,善願,早出川
1007,37.917,139.167,223.46,37.738,139.271,6997,21.876,13801,8700,兄弟堀,新井郷川
1008,37.916,139.149,7361.323,37.822,139.156,7288,10.452,13788,8701,胡桃山内水,阿賀野川
1009,37.609,139.82,2718.378,37.853,139.155,7295,64.576,14271,8922,山科,阿賀川
1010,37.558,139.859,1284.469,37.916,139.153,-9999,73.834,14299,8959,宮古,阿賀川
1011,37.406,139.916,894.159,37.746,139.198,261,73.802,14340,9068,馬越,阿賀川
1012,37.392,139.926,884.117,37.917,139.167,192,88.775,14347,9078,小谷,阿賀川
1013,37.262,139.872,532.006,37.916,139.153,-9999,96.443,14308,9172,若水,阿賀川
1014,37.209,139.778,257.744,37.609,139.821,2742,44.557,14241,9210,田島,阿賀川
1015,37.576,139.767,2769.955,37.557,139.858,1311,8.312,14233,8946,片門,只見川
1016,37.592,139.885,1049.283,37.406,139.916,882,20.825,14318,8934,南大橋,日橋川
1017,37.591,139.897,907.359,37.393,139.926,868,22.124,14326,8935,東大橋,日橋川
1018,37.301,139.933,181.096,37.262,139.87,547,7.068,14352,9144,鶴沼川,鶴沼川
1019,37.626,138.91,350.855,37.205,139.782,226,90.232,13616,8910,尾崎,信濃川下流
1020,37.638,138.948,771.168,37.577,139.768,2765,72.721,13643,8901,荒町,信濃川下流
1021,37.694,139.033,917.924,37.593,139.885,1033,76.024,13704,8861,保明新田,信濃川下流
1022,37.784,139.058,957.556,37.59,139.897,896,77.073,13722,8796,臼井橋,信濃川下流
1023,37.834,139.062,1167.049,37.301,139.932,179,96.99,13725,8760,新酒屋,信濃川下流
1024,37.883,139.016,1250.024,37.625,138.91,355,30.121,13692,8725,帝石橋,信濃川下流
1025,37.938,139.063,1622.113,37.638,138.949,769,34.779,13726,8685,西港,信濃川下流
1026,37.519,138.928,232.984,37.694,139.034,895,21.561,13629,8987,見附,刈谷田川
1027,37.822,138.999,2.042,37.784,139.058,940,6.692,13680,8769,板井,中ノ口川
1028,37.545,139.088,212.391,37.835,139.062,1146,32.269,13744,8968,荒沢,五十嵐川
1029,37.631,139.097,41.729,37.882,139.014,1260,28.802,13750,8906,黒水,加茂川
1030,37.823,139.155,7314.679,37.941,139.061,1420,15.489,13792,8768,七日町,小阿賀野川
1031,37.663,138.79,10519.98,37.519,138.929,186.1,20.153,13529,8883,渡部,大河津分水路
1032,37.609,138.838,10465.325,37.822,139.002,390,27.713,13564,8922,大河津,信濃川中流
1033,37.448,138.834,10240.129,37.545,139.088,219,24.907,13561,9038,長岡,信濃川中流
1034,37.309,138.802,9745.788,37.631,139.096,46,44.199,13538,9138,小千谷,信濃川中流
1035,37.247,138.803,8203.905,37.824,139.152,-9999,71.081,13539,9183,岩沢,信濃川中流
1036,37.097,138.719,7941.383,37.664,138.789,10524,63.233,13478,9291,十日町（姿）,信濃川中流
1037,36.99,138.587,7163.828,37.609,138.842,10387,72.323,13383,9368,宮野原,信濃川中流
1038,37.242,138.931,1363.24,37.448,138.836,10199,24.363,13631,9186,堀之内,魚野川
1039,37.23,138.958,842.4,37.309,138.801,9719,16.455,13650,9195,小出,魚野川
1040,37.17,138.927,649.996,37.247,138.803,8129,13.936,13628,9238,浦佐,魚野川
1041,37.062,138.881,354.674,37.096,138.718,7959,14.977,13595,9316,六日町,魚野川
1042,37.553,138.822,10446.587,36.989,138.586,7177,66.002,13552,8962,与板,信濃川中流
1043,37.145,138.995,37.054,37.242,138.931,1408,12.172,13677,9256,大倉,水無川（信濃川）
1044,36.99,138.888,73.674,37.23,138.957,879,27.332,13600,9368,登川,登川
1045,36.956,138.919,28.104,37.17,138.927,674,23.76,13622,9392,清水,登川
1046,36.941,138.815,144.968,37.062,138.881,355,14.657,13547,9403,大河原,魚野川
1047,36.926,138.645,302.903,37.553,138.82,10275,71.298,13425,9414,清水川原,中津川
1048,36.877,138.863,31.873,37.142,138.996,38.2,31.702,13582,9449,土樽,魚野川
1049,36.273,138.419,1175.722,36.989,138.889,75,89.89,13262,9884,塩名田,千曲川
1050,36.37,138.283,2027.916,36.958,138.918,25.5,86.49,13164,9814,生田,千曲川
1051,36.534,138.112,2564.622,36.941,138.814,148,77.275,13041,9696,杭瀬下,千曲川
1052,36.733,138.309,6431.575,36.925,138.646,307.5,36.847,13183,9553,立ヶ花,千曲川
1053,36.892,138.403,6817.258,36.878,138.863,29.4,41.038,13251,9438,大倉崎,千曲川
1054,36.917,138.398,6857.3,36.273,138.419,1179,71.49,13247,9420,柏尾橋,千曲川
1055,36.217,137.872,572.542,36.37,138.282,2036.4,40.555,12868,9924,下島橋,梓川
1056,36.287,137.944,1229.951,36.533,138.112,2595.9,31.18,12920,9874,熊倉,犀川
1057,36.397,137.927,2213.473,36.732,138.309,6442.3,50.511,12908,9795,陸郷,犀川
1058,36.62,138.142,2757.581,36.892,138.402,6821.4,38.08,13063,9634,小市,犀川
1059,36.267,137.944,634.406,36.917,138.398,6859.2,82.784,12920,9888,島橋,奈良井川
1060,36.184,137.787,77.522,36.218,137.871,559.1,8.444,12807,9948,島々谷,島々谷川
1061,37.041,139.062,6.963,36.287,137.943,1236,130.418,13725,9331,内膳落合,三国川
1062,37.052,138.976,95.334,36.396,137.927,2335,118.662,13663,9323,当ノ坂,三国川
1063,37.053,138.965,96.428,36.62,138.142,3773,87.74,13655,9322,小川,三国川
1064,37.063,138.935,137.433,36.267,137.944,643.5,125.106,13634,9315,深沢,三国川
1065,36.512,137.816,245.228,36.18,137.789,75.3,36.92,12828,9712,大出橋,高瀬川
1066,37.031,138.266,402.455,37.041,139.061,-9999,70.74,13152,9338,二子島,関川
1067,37.116,138.266,726.58,37.053,138.976,-9999,63.514,13152,9277,高田,関川
1068,37.078,138.255,109.201,37.053,138.965,-9999,63.203,13144,9304,石沢,矢代川
1069,37.158,138.424,149.164,37.062,138.935,-9999,46.651,13266,9247,有島,保倉川
1070,37.178,138.287,304.988,36.512,137.816,-9999,85.014,13167,9232,佐内,保倉川
1071,36.985,137.87,687.926,37.031,138.267,397,35.702,12867,9371,山本,姫川
1072,36.719,137.83,54.862,37.116,138.264,703,58.623,12838,9563,松川,松川
1073,36.815,137.588,627.432,37.078,138.255,120,66.195,12664,9494,宇奈月,黒部川
1074,36.859,137.555,657.846,37.158,138.425,150,84.242,12640,9462,愛本,黒部川
1075,36.785,137.628,115.052,37.179,138.287,332,73.173,12693,9515,黒薙,黒薙川
1076,36.576,137.342,347.445,36.986,137.871,698,65.576,12487,9666,瓶岩,常願寺川
1077,36.603,137.315,352.649,36.719,137.829,-9999,47.722,12467,9646,大川寺,常願寺川
1078,36.73,137.283,371.09,36.814,137.589,637,28.865,12444,9555,常願寺橋,常願寺川
1079,36.573,137.185,2078.487,36.859,137.555,667,45.826,12374,9668,大沢野大橋,神通川
1080,36.702,137.203,2696.827,36.786,137.629,117.6,39.172,12387,9575,神通大橋,神通川
1081,36.747,137.217,2703.634,36.576,137.343,344,22.069,12397,9543,萩浦橋,神通川
1082,36.624,137.21,124.846,36.603,137.314,350,9.591,12392,9631,熊野橋,熊野川
1083,36.662,137.199,137.415,36.73,137.283,365.7,10.644,12384,9604,八幡橋,熊野川
1084,36.591,137.144,254.149,36.572,137.185,2065,4.233,12344,9655,杉原橋,井田川
1085,36.688,137.184,412.089,36.701,137.204,2688,2.296,12373,9585,高田橋,井田川
1086,36.331,137.301,555.708,36.746,137.218,2776,46.647,12457,9842,西里橋,高原川
1087,36.58,136.991,1066.94,36.624,137.21,127,20.195,12234,9663,雄神,庄川
1088,36.735,137.044,1093.189,36.662,137.2,127.9,16.124,12272,9551,大門,庄川
1089,36.727,137.053,36.445,36.591,137.143,25.1,17.104,12279,9557,和田川,和田川
1090,36.624,136.892,287.527,36.688,137.184,408.3,27.057,12163,9631,津沢,小矢部川
1091,36.681,136.883,388.06,36.332,137.301,635.2,53.871,12156,9590,石動,小矢部川
1092,36.758,136.983,591.731,36.579,136.991,1099.8,19.877,12228,9535,長江,小矢部川
1093,36.588,136.903,71.478,36.735,137.044,1120,20.616,12171,9657,福野,山田川
1094,36.653,136.86,57.564,36.728,137.047,62,18.67,12140,9610,蓮沼,渋江川
1095,36.692,136.869,60.924,36.625,136.892,280,7.715,12146,9582,子撫川,子撫川
1096,36.167,136.633,137.566,36.681,136.883,358.7,61.285,11976,9960,風嵐,手取川
1097,36.231,136.64,208.682,36.758,136.983,569,66.063,11981,9914,尾口大橋,手取川
1098,36.273,136.648,249.76,36.588,136.903,78.8,41.77,11987,9884,女原,手取川
1099,36.413,136.631,730.487,36.654,136.86,59.5,33.701,11975,9783,中島,手取川
1100,36.449,136.62,747.009,36.693,136.869,62,35.07,11967,9757,鶴来,手取川
1101,36.487,136.481,785.877,36.168,136.632,136.9,37.906,11867,9730,美川,手取川
1102,36.291,136.649,189.192,36.232,136.639,207.6,6.609,11988,9871,瀬戸,尾添川
1103,36.403,136.513,156.313,36.273,136.648,248.2,18.84,11890,9790,埴田,梯川
1104,36.416,136.451,221.804,36.413,136.631,732,16.147,11845,9781,小松大橋,梯川
1105,36.415,136.441,221.926,36.449,136.62,747.6,16.489,11838,9782,牧,梯川
1106,36.37,136.441,0.912,36.488,136.481,809.2,13.577,11838,9814,木場潟,木場潟
1107,34.991,138.94,306.411,36.291,136.649,187,252.691,13637,10807,大仁,狩野川
1108,35.038,138.944,368.76,36.404,136.514,167.3,267.028,13640,10773,千歳橋,狩野川
1109,35.042,138.935,371.131,36.416,136.451,211.5,271.543,13634,10770,古奈,狩野川
1110,35.044,138.935,383.037,36.414,136.441,221.5,272.045,13634,10769,墹之上,狩野川
1111,35.076,138.919,561.142,36.37,136.444,1.1,265.992,13622,10746,新城,狩野川
1112,35.092,138.901,576.932,34.991,138.939,322,11.729,13609,10734,徳倉,狩野川
1113,35.099,138.872,868.937,35.039,138.944,390,9.351,13588,10729,黒瀬,狩野川
1114,35.073,138.94,76.432,35.042,138.935,390,3.47,13637,10748,蛇ヶ橋,来光川
1115,35.09,138.935,83.561,35.043,138.935,430,5.214,13634,10736,大場,大場川
1116,35.098,138.166,4.228,35.072,138.919,551,68.73,13080,10730,柿田,柿田川
1117,35.119,138.887,280.245,35.092,138.901,568,3.256,13599,10715,本宿,黄瀬川
1118,35.042,138.935,371.131,35.099,138.87,849,8.669,13634,10770,鏡橋,放水路
1120,35.201,138.913,154.339,35.073,138.94,76,14.412,13618,10656,石脇,黄瀬川
1121,35.072,138.369,279.193,35.09,138.936,88,51.748,13226,10749,牛妻,安倍川
1122,34.96,138.366,528.026,35.099,138.166,2.3,23.894,13224,10829,手越,安倍川
1123,35.016,138.269,110.918,35.118,138.886,259,57.405,13154,10789,奈良間,藁科川
1125,34.884,138.108,1161.172,35.042,138.93,-9999,77.092,13038,10884,神座,大井川
1126,34.826,138.209,1232.001,35.04,138.906,4.2,67.96,13111,10926,細島,大井川
1127,34.797,138.256,1236.917,35.201,138.912,166.5,74.801,13145,10947,富士見橋,大井川
1128,34.845,138.14,1185.463,35.071,138.37,288,32.709,13061,10912,赤松,大井川
1129,34.82,138.149,32.406,34.958,138.365,537,24.985,13068,10930,大代川,大代川
1130,35.19,138.197,478.128,35.016,138.269,112,20.389,13102,10664,閑蔵,大井川
1131,35.197,138.181,28.608,34.883,138.108,1160,35.466,13091,10659,関の沢,大井川
1133,34.766,138.097,29.939,34.829,138.209,1241,12.406,13030,10969,潮海寺,菊川
1134,34.74,138.088,34.071,34.795,138.253,1276,16.291,13024,10988,加茂,菊川
1135,34.695,138.074,70.592,34.848,138.144,-9999,18.142,13014,11020,嶺田,菊川
1136,34.665,138.063,149.752,34.821,138.149,-9999,19.013,13006,11042,国安,菊川
1137,34.655,138.063,152.796,35.189,138.197,475.9,60.494,13006,11049,河口,菊川
1138,34.728,138.095,11.115,35.196,138.182,29.6,52.524,13029,10996,横地,牛淵川
1139,34.68,138.088,33.605,34.766,138.097,32.45,9.576,13024,11031,堂山,牛淵川
1140,34.692,138.049,9.674,34.739,138.089,34.2,6.373,12996,11022,川久保,下小笠川
1141,35.085,137.801,4150.195,34.695,138.073,69.7,49.901,12817,10739,佐久間,天竜川
1142,34.853,137.805,4943.298,34.665,138.064,144.6,31.58,12820,10906,鹿島,天竜川
1143,34.742,137.815,5026.378,34.656,138.062,150,24.559,12827,10986,池田,天竜川
1144,34.728,137.805,5029.738,34.732,138.094,10.93,26.472,12820,10996,中ノ町,天竜川
1145,34.677,137.791,5035.519,34.68,138.087,33.1,27.129,12810,11033,掛塚,天竜川
1146,35.058,137.773,344.977,34.692,138.053,10.3,47.999,12797,10759,浦川,大千瀬川
1147,34.953,137.883,303.31,35.085,137.801,4530,16.446,12876,10834,犬居,気田川
1148,35.137,137.702,75.98,34.854,137.805,4880,32.774,12746,10702,川合,大入川
1149,35.158,137.749,32.825,34.741,137.816,4955,46.665,12780,10687,大立,古真立川
1150,34.93,137.835,4822.866,34.729,137.801,4955,22.515,12842,10851,上島,天竜川
1151,35.965,137.984,729.93,34.677,137.796,4985,143.918,12949,10106,伊那富,天竜川
1152,35.877,137.985,856.234,35.058,137.773,351,92.883,12950,10169,北殿,天竜川
1153,35.837,137.96,978.724,34.953,137.883,317,98.327,12932,10198,伊那,天竜川
1154,35.808,137.947,1515.276,35.138,137.702,76.5,77.59,12922,10219,沢渡,天竜川
1155,35.741,137.967,1651.846,35.157,137.749,33.3,67.749,12937,10267,下平,天竜川
1156,35.597,137.93,2232.786,34.93,137.836,4775,74.493,12910,10371,宮ヶ瀬,天竜川
1157,35.549,137.89,2332.028,35.965,137.984,730.8,46.933,12881,10405,市田,天竜川
1158,35.499,137.863,2567.201,35.877,137.986,818.1,43.393,12862,10441,伊久間,天竜川
1159,35.462,137.833,2618.209,35.837,137.961,968.4,43.192,12840,10468,時又,天竜川
1160,35.441,137.819,2665.556,35.808,137.947,1515.4,42.338,12830,10483,天竜峡,天竜川
1161,35.833,138.008,478.903,35.741,137.966,1659.4,10.892,12966,10201,上新田,三峰川
1162,35.748,137.912,56.97,35.596,137.93,2224.3,16.944,12897,10262,太田切,太田切川
1163,35.717,138.098,152.725,35.55,137.89,2320.3,26.426,13031,10284,杉島,三峰川
1165,35.835,138.055,450.283,35.499,137.864,2569.9,41.096,13000,10199,高遠,三峰川
1166,35.773,138.122,94.242,35.462,137.832,2620.2,43.369,13048,10244,鷹岩,三峰川
1167,35.606,137.977,288.72,35.441,137.819,2670.7,23.249,12944,10364,小渋ダム,小渋川
1168,34.985,137.526,248.814,35.833,138.009,480.4,103.809,12619,10811,布里,豊川
1169,34.967,137.553,292.431,35.748,137.912,-9999,92.59,12639,10824,長楽,豊川
1170,34.867,137.447,603.544,35.717,138.099,-9999,111.402,12562,10896,東上,豊川
1171,34.891,137.495,542.486,35.835,138.055,-9999,116.445,12597,10879,石田,豊川
1172,34.834,137.426,623.103,35.773,138.122,-9999,121.901,12547,10920,向河原,豊川
1173,34.81,137.419,647.521,35.606,137.978,288,101.929,12542,10937,当古,豊川
1174,34.802,137.402,28.53,34.985,137.525,248.8,23.207,12530,10943,放水路第１,豊川放水路
1175,34.803,137.402,682.074,34.967,137.554,300,22.893,12530,10942,行明,豊川
1176,34.773,137.385,19.447,34.866,137.447,611,11.775,12518,10964,豊橋,豊川
1177,34.78,137.337,710.266,34.891,137.495,545,18.987,12483,10959,前芝,豊川
1178,34.978,137.559,33.995,34.834,137.424,623.5,20.185,12643,10816,海老川,海老川
1179,34.931,137.574,169.231,34.811,137.419,634,19.443,12654,10850,内金,宇連川
1180,34.802,137.399,682.134,34.804,137.401,21,0.287,12528,10943,放水路第２,豊川放水路
1181,34.791,137.367,683.283,34.801,137.402,658.4,3.39,12505,10951,放水路第４,豊川放水路
1182,34.788,137.413,4.902,34.772,137.385,703.5,3.118,12538,10953,暮川,下条霞
1183,35.09,137.167,977.507,34.781,137.331,724,37.411,12361,10736,高橋,矢作川
1184,35.003,137.166,1374.522,34.979,137.559,-9999,35.978,12360,10798,岩津,矢作川
1185,34.962,137.151,1434.029,34.932,137.574,170.9,38.782,12349,10828,岡崎,矢作川
1186,34.895,137.099,1699.123,34.802,137.399,658.4,29.313,12312,10876,木戸,矢作川
1187,34.888,137.059,1738.738,34.791,137.368,658.4,30.242,12283,10881,米津,矢作川
1188,34.827,136.974,1752.473,34.788,137.413,4.6,40.401,12222,10925,碧南,矢作川
1189,35.055,137.215,303.803,35.09,137.166,1004.8,5.92,12395,10761,九久平,巴川
1190,34.951,137.176,237.333,35.003,137.167,1355.9,5.827,12367,10836,明大寺,乙川
1191,34.859,137.077,18.823,34.962,137.152,1398.7,13.325,12296,10902,寄近,矢作古川
1192,35.233,137.36,628.704,34.896,137.098,1656.7,44.373,12500,10633,小渡,矢作川
1193,35.152,137.22,844.681,34.889,137.059,1657,32.668,12399,10691,猿投,矢作川
1194,35.26,137.527,113.023,34.828,136.971,-9999,69.788,12620,10613,押山,根羽川
1195,35.27,137.478,203.439,35.055,137.214,313.9,33.874,12585,10606,澄ヶ瀬,上村川
1196,35.219,137.508,76.003,34.95,137.176,246.6,42.512,12606,10643,真弓,名倉川
1197,35.406,137.323,23.478,34.859,137.076,1656,64.726,12473,10508,佐々良木,佐々良木川
1198,35.363,137.256,197.442,35.232,137.36,-9999,17.341,12425,10539,瑞浪,庄内川
1199,35.358,137.19,286.903,35.152,137.218,821,22.997,12377,10543,土岐,庄内川
1200,35.334,137.127,366.656,35.261,137.526,-9999,37.185,12332,10560,多治見,庄内川
1201,35.252,137.019,523.859,35.27,137.479,-9999,41.906,12254,10619,志段味,庄内川
1202,35.215,136.933,558.054,35.219,137.508,-9999,52.353,12192,10646,味鋺,庄内川
1203,35.222,136.908,558.721,35.406,137.322,23.9,42.827,12174,10641,洗堰,庄内川
1204,35.208,136.88,674.506,35.363,137.256,209,38.284,12154,10651,小田井（越流堤）,庄内川
1205,35.203,136.876,675.168,35.358,137.19,285,33.343,12151,10654,枇杷島,庄内川
1206,35.109,136.837,678.526,35.334,137.127,367,36.334,12123,10722,当知,庄内川
1207,35.235,136.944,17.561,35.252,137.019,532,7.083,12200,10631,春日井,八田川
1208,35.209,136.933,103.921,35.214,136.933,600,0.555,12192,10650,瀬古,矢田川
1209,35.18,137.047,9.805,35.221,136.908,-9999,13.45,12274,10671,岩作,香流川
1210,35.192,136.867,675.462,35.208,136.879,-9999,2.084,12145,10662,枇杷島橋,庄内川
1211,35.437,137.034,4643.675,35.203,136.875,705,29.716,12265,10486,今渡,木曽川
1212,35.401,136.962,4830.88,35.109,136.836,712,34.366,12213,10512,犬山,木曽川
1213,35.37,136.824,4871.322,35.236,136.944,15.5,18.442,12114,10534,川島大橋,木曽川
1214,35.356,136.828,4.585,35.21,136.929,105,18.622,12117,10544,河田橋,木曽川
1215,35.362,136.762,4891.728,35.18,137.046,-9999,32.794,12069,10540,笠松,木曽川
1216,35.312,136.735,4896.77,35.193,136.867,-9999,17.85,12050,10576,起,木曽川
1217,35.915,137.203,861.184,35.436,137.034,4632,55.305,12387,10142,上呂,飛騨川
1218,35.578,137.188,2017.131,35.401,136.963,4684,28.33,12376,10384,白川口,飛騨川
1219,35.738,136.948,514.688,35.37,136.823,-9999,42.374,12203,10269,稲成,長良川
1220,35.551,136.909,1081.835,35.356,136.829,-9999,22.821,12175,10404,美濃,長良川
1221,35.46,136.837,1582.758,35.363,136.762,4956,12.737,12123,10469,芥見,長良川
1222,35.44,136.774,1605.7,35.312,136.738,4956,14.573,12078,10484,長良,長良川
1223,35.43,136.751,1607.036,35.915,137.204,869,67.659,12061,10491,忠節,長良川
1224,35.398,136.702,1805.015,35.578,137.189,2020,48.494,12026,10514,穂積,長良川
1225,35.362,136.688,1812.109,35.738,136.947,525,47.874,12016,10540,墨俣,長良川
