        ID       lat       lon  area_Input   area_CaMa       error        diff    Type     ix1   iy1     ix2   iy2       area1       area2
       980    35.497   139.345      129.00      129.26        0.00        0.26       0     981   631    -999  -999       129.3      -999.0
       981    35.519   139.199       21.48       22.97        0.07        1.50       0     972   629    -999  -999        23.0      -999.0
       982    35.152   138.626     3643.52     3643.58        0.00        0.06       0     938   651    -999  -999      3643.6      -999.0
       983    35.195   138.583     3504.85     3505.24        0.00        0.39       0     935   649    -999  -999      3505.2      -999.0
       984    35.285   138.459     3046.15     3046.18        0.00        0.03       0     928   643    -999  -999      3046.2      -999.0
       985    35.416   138.453     2905.72     2909.61        0.00        3.89       0     928   636    -999  -999      2909.6      -999.0
       986    35.542   138.465     2166.37     2129.39       -0.02      -36.98       0     929   628    -999  -999      2129.4      -999.0
       987    35.594   138.510      986.96      987.55        0.00        0.59       0     931   625    -999  -999       987.5      -999.0
       988    35.699   138.455      477.39      477.12       -0.00       -0.27       1     927   618    -999  -999       477.1      -999.0
       989    35.434   138.423      504.06      504.09        0.00        0.04       0     926   634    -999  -999       504.1      -999.0
       990    35.576   138.522      925.29      925.29       -0.00       -0.01       0     933   625    -999  -999       925.3      -999.0
       991    35.648   138.642      545.77      546.15        0.00        0.38       0     940   622    -999  -999       546.1      -999.0
       992    35.695   138.684      266.47      268.56        0.01        2.09       0     942   619    -999  -999       268.6      -999.0
       993    35.660   138.678      109.69      109.92        0.00        0.23       0     941   621    -999  -999       109.9      -999.0
       994    35.670   138.683      108.99      109.01        0.00        0.02       0     942   620    -999  -999       109.0      -999.0
       995    35.685   138.476      394.90      383.83       -0.03      -11.07       1     928   618    -999  -999       383.8      -999.0
       996    35.673   138.478       74.37       72.36       -0.03       -2.01       2     926   621     928   620        63.0         9.4
       997    38.088   139.728      230.00      231.79        0.01        1.78       0    1004   475    -999  -999       231.8      -999.0
       998    38.090   139.574      911.83      920.86        0.01        9.04       0     995   475    -999  -999       920.9      -999.0
       999    38.112   139.484     1075.28     1075.28       -0.00       -0.00       0     990   474    -999  -999      1075.3      -999.0
      1000    38.134   139.460     1082.75     1083.29        0.00        0.54       0     988   472    -999  -999      1083.3      -999.0
      1001    38.058   139.747      273.03      273.23        0.00        0.20       0    1006   477    -999  -999       273.2      -999.0
      1002    37.738   139.273     6990.29     6991.83        0.00        1.53       0     977   496    -999  -999      6991.8      -999.0
      1003    37.823   139.156     7314.73     7316.83        0.00        2.10       0     970   491    -999  -999      7316.8      -999.0
      1004    37.852   139.158     7340.22     7341.81        0.00        1.59       0     970   489    -999  -999      7341.8      -999.0
      1005    37.916   139.149     7361.32     7362.29        0.00        0.96       0     969   486    -999  -999      7362.3      -999.0
      1006    37.747   139.198      216.30      215.41       -0.00       -0.88       1     973   498    -999  -999       215.4      -999.0
      1007    37.917   139.167      223.46      221.01       -0.01       -2.45       1     971   486    -999  -999       221.0      -999.0
      1008    37.916   139.149     7361.32     7362.29        0.00        0.96       0     969   486    -999  -999      7362.3      -999.0
      1009    37.609   139.820     2718.38     2718.58        0.00        0.20       0    1010   504    -999  -999      2718.6      -999.0
      1010    37.558   139.859     1284.47     1285.25        0.00        0.78       0    1012   507    -999  -999      1285.2      -999.0
      1011    37.406   139.916      894.16      895.38        0.00        1.22       0    1016   516    -999  -999       895.4      -999.0
      1012    37.392   139.926      884.12      886.65        0.00        2.53       0    1016   517    -999  -999       886.6      -999.0
      1013    37.262   139.872      532.01      533.60        0.00        1.59       0    1013   525    -999  -999       533.6      -999.0
      1014    37.209   139.778      257.74      257.89        0.00        0.14       0    1007   528    -999  -999       257.9      -999.0
      1015    37.576   139.767     2769.96     2770.94        0.00        0.99       0    1007   506    -999  -999      2770.9      -999.0
      1016    37.592   139.885     1049.28     1049.32        0.00        0.04       0    1014   505    -999  -999      1049.3      -999.0
      1017    37.591   139.897      907.36      906.93       -0.00       -0.43       0    1015   505    -999  -999       906.9      -999.0
      1018    37.301   139.933      181.10      181.10        0.00        0.00       0    1017   522    -999  -999       181.1      -999.0
      1019    37.626   138.910      350.86      360.52        0.03        9.66       0     955   503    -999  -999       360.5      -999.0
      1020    37.638   138.948      771.17      772.78        0.00        1.61       0     957   502    -999  -999       772.8      -999.0
      1021    37.694   139.033      917.92      918.47        0.00        0.54       0     962   499    -999  -999       918.5      -999.0
      1022    37.784   139.058      957.56      959.21        0.00        1.65       0     964   493    -999  -999       959.2      -999.0
      1023    37.834   139.062     1167.05     1168.49        0.00        1.44       0     963   490    -999  -999      1168.5      -999.0
      1024    37.883   139.016     1250.02     1249.09       -0.00       -0.93       1     962   489    -999  -999      1249.1      -999.0
      1025    37.938   139.063     1622.11     1622.14        0.00        0.03       0     964   485    -999  -999      1622.1      -999.0
      1026    37.519   138.928      232.98      238.58        0.02        5.60       0     955   509    -999  -999       238.6      -999.0
      1027    37.822   138.999        2.04        2.55        0.25        0.51       0     960   491    -999  -999         2.6      -999.0
      1028    37.545   139.088      212.39      212.46        0.00        0.07       0     966   508    -999  -999       212.5      -999.0
      1029    37.631   139.097       41.73       41.73        0.00        0.00       0     967   503    -999  -999        41.7      -999.0
      1030    37.823   139.155     7314.68     7316.83        0.00        2.15       0     970   491    -999  -999      7316.8      -999.0
      1031    37.663   138.790    10519.98    10520.80        0.00        0.82       0     948   501    -999  -999     10520.8      -999.0
      1032    37.609   138.838    10465.33    10465.93        0.00        0.61       0     951   504    -999  -999     10465.9      -999.0
      1033    37.448   138.834    10240.13    10240.49        0.00        0.36       0     950   514    -999  -999     10240.5      -999.0
      1034    37.309   138.802     9745.79     9748.54        0.00        2.75       0     949   522    -999  -999      9748.5      -999.0
      1035    37.247   138.803     8203.91     8202.62       -0.00       -1.29       0     948   526    -999  -999      8202.6      -999.0
      1036    37.097   138.719     7941.38     7941.98        0.00        0.59       0     944   535    -999  -999      7942.0      -999.0
      1037    36.990   138.587     7163.83     7048.01       -0.02     -115.82       0     935   541    -999  -999      7048.0      -999.0
      1038    37.242   138.931     1363.24     1361.52       -0.00       -1.72       0     957   526    -999  -999      1361.5      -999.0
      1039    37.230   138.958      842.40      843.33        0.00        0.93       0     958   527    -999  -999       843.3      -999.0
      1040    37.170   138.927      650.00      649.10       -0.00       -0.90       1     956   531    -999  -999       649.1      -999.0
      1041    37.062   138.881      354.67      354.88        0.00        0.21       0     953   537    -999  -999       354.9      -999.0
      1042    37.553   138.822    10446.59    10302.09       -0.01     -144.50       0     950   508    -999  -999     10302.1      -999.0
      1043    37.145   138.995       37.05       37.10        0.00        0.04       0     961   532    -999  -999        37.1      -999.0
      1044    36.990   138.888       73.67       73.95        0.00        0.28       0     954   541    -999  -999        74.0      -999.0
      1045    36.956   138.919       28.10       28.08       -0.00       -0.02       0     956   544    -999  -999        28.1      -999.0
      1046    36.941   138.815      144.97      145.79        0.01        0.82       0     950   544    -999  -999       145.8      -999.0
      1047    36.926   138.645      302.90      304.76        0.01        1.86       0     939   545    -999  -999       304.8      -999.0
      1048    36.877   138.863       31.87       32.05        0.01        0.18       0     953   548    -999  -999        32.1      -999.0
      1049    36.273   138.419     1175.72     1176.69        0.00        0.97       0     925   584    -999  -999      1176.7      -999.0
      1050    36.370   138.283     2027.92     2027.89       -0.00       -0.03       0     918   578    -999  -999      2027.9      -999.0
      1051    36.534   138.112     2564.62     2578.93        0.01       14.31       0     907   568    -999  -999      2578.9      -999.0
      1052    36.733   138.309     6431.58     6431.55       -0.00       -0.03       0     919   557    -999  -999      6431.5      -999.0
      1053    36.892   138.403     6817.26     6824.12        0.00        6.86       0     925   547    -999  -999      6824.1      -999.0
      1054    36.917   138.398     6857.30     6866.49        0.00        9.19       0     925   545    -999  -999      6866.5      -999.0
      1055    36.217   137.872      572.54      572.92        0.00        0.38       0     893   587    -999  -999       572.9      -999.0
      1056    36.287   137.944     1229.95     1231.28        0.00        1.33       0     897   583    -999  -999      1231.3      -999.0
      1057    36.397   137.927     2213.47     2217.03        0.00        3.56       0     896   577    -999  -999      2217.0      -999.0
      1058    36.620   138.142     2757.58     2758.82        0.00        1.24       0     909   563    -999  -999      2758.8      -999.0
      1059    36.267   137.944      634.41      635.80        0.00        1.39       0     897   585    -999  -999       635.8      -999.0
      1060    36.184   137.787       77.52       77.01       -0.01       -0.51       1     887   589    -999  -999        77.0      -999.0
      1061    37.041   139.062        6.96        8.62        0.24        1.66       0     965   538    -999  -999         8.6      -999.0
      1062    37.052   138.976       95.33       96.48        0.01        1.14       0     959   537    -999  -999        96.5      -999.0
      1063    37.053   138.965       96.43       96.48        0.00        0.05       0     959   537    -999  -999        96.5      -999.0
      1064    37.063   138.935      137.43      138.13        0.01        0.70       0     957   537    -999  -999       138.1      -999.0
      1065    36.512   137.816      245.23      245.24        0.00        0.02       0     889   570    -999  -999       245.2      -999.0
      1066    37.031   138.266      402.45      402.71        0.00        0.26       0     916   539    -999  -999       402.7      -999.0
      1067    37.116   138.266      726.58      728.60        0.00        2.02       0     916   534    -999  -999       728.6      -999.0
      1068    37.078   138.255      109.20      109.29        0.00        0.09       0     915   536    -999  -999       109.3      -999.0
      1069    37.158   138.424      149.16      148.42       -0.00       -0.74       1     927   531    -999  -999       148.4      -999.0
      1070    37.178   138.287      304.99      305.24        0.00        0.25       0     918   530    -999  -999       305.2      -999.0
      1071    36.985   137.870      687.93      688.75        0.00        0.83       0     893   542    -999  -999       688.8      -999.0
      1072    36.719   137.830       54.86       55.56        0.01        0.69       0     890   557    -999  -999        55.6      -999.0
      1073    36.815   137.588      627.43      628.66        0.00        1.22       0     876   552    -999  -999       628.7      -999.0
      1074    36.859   137.555      657.85      658.07        0.00        0.23       0     874   549    -999  -999       658.1      -999.0
      1075    36.785   137.628      115.05      114.13       -0.01       -0.92       1     879   553    -999  -999       114.1      -999.0
      1076    36.576   137.342      347.45      348.54        0.00        1.10       0     861   566    -999  -999       348.5      -999.0
      1077    36.603   137.315      352.65      353.58        0.00        0.93       0     859   564    -999  -999       353.6      -999.0
      1078    36.730   137.283      371.09      371.57        0.00        0.48       0     857   557    -999  -999       371.6      -999.0
      1079    36.573   137.185     2078.49     2078.54        0.00        0.05       0     852   566    -999  -999      2078.5      -999.0
      1080    36.702   137.203     2696.83     2685.84       -0.00      -10.99       0     852   559    -999  -999      2685.8      -999.0
      1081    36.747   137.217     2703.63     2704.41        0.00        0.78       0     854   556    -999  -999      2704.4      -999.0
      1082    36.624   137.210      124.85      124.89        0.00        0.05       0     853   564    -999  -999       124.9      -999.0
      1083    36.662   137.199      137.41      136.62       -0.01       -0.79       0     853   562    -999  -999       136.6      -999.0
      1084    36.591   137.144      254.15      255.60        0.01        1.45       0     849   565    -999  -999       255.6      -999.0
      1085    36.688   137.184      412.09      412.07       -0.00       -0.02       0     851   559    -999  -999       412.1      -999.0
      1086    36.331   137.301      555.71      556.75        0.00        1.04       0     859   581    -999  -999       556.8      -999.0
      1087    36.580   136.991     1066.94     1067.04        0.00        0.10       0     840   566    -999  -999      1067.0      -999.0
      1088    36.735   137.044     1093.19     1101.20        0.01        8.01       0     843   557    -999  -999      1101.2      -999.0
      1089    36.727   137.053       36.44       37.73        0.04        1.29       0     844   557    -999  -999        37.7      -999.0
      1090    36.624   136.892      287.53      289.05        0.01        1.53       0     834   563    -999  -999       289.1      -999.0
      1091    36.681   136.883      388.06      388.10        0.00        0.04       0     833   560    -999  -999       388.1      -999.0
      1092    36.758   136.983      591.73      592.03        0.00        0.30       0     840   555    -999  -999       592.0      -999.0
      1093    36.588   136.903       71.48       68.88       -0.04       -2.60       1     836   567    -999  -999        68.9      -999.0
      1094    36.653   136.860       57.56       55.83       -0.03       -1.74       1     832   562    -999  -999        55.8      -999.0
      1095    36.692   136.869       60.92       60.91       -0.00       -0.01       0     832   559    -999  -999        60.9      -999.0
      1096    36.167   136.633      137.57      139.90        0.02        2.34       0     818   590    -999  -999       139.9      -999.0
      1097    36.231   136.640      208.68      209.42        0.00        0.74       0     819   587    -999  -999       209.4      -999.0
      1098    36.273   136.648      249.76      249.07       -0.00       -0.69       0     819   585    -999  -999       249.1      -999.0
      1099    36.413   136.631      730.49      731.00        0.00        0.52       0     818   576    -999  -999       731.0      -999.0
      1100    36.449   136.620      747.01      746.99       -0.00       -0.02       0     818   574    -999  -999       747.0      -999.0
      1101    36.487   136.481      785.88      785.86       -0.00       -0.01       0     809   571    -999  -999       785.9      -999.0
      1102    36.291   136.649      189.19      190.85        0.01        1.66       0     820   583    -999  -999       190.8      -999.0
      1103    36.403   136.513      156.31      157.99        0.01        1.68       0     811   576    -999  -999       158.0      -999.0
      1104    36.416   136.451      221.80      221.92        0.00        0.12       0     808   576    -999  -999       221.9      -999.0
      1105    36.415   136.441      221.93      221.92       -0.00       -0.01       0     808   576    -999  -999       221.9      -999.0
      1106    36.370   136.441        0.91     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
      1107    34.991   138.940      306.41      306.73        0.00        0.31       0     957   661    -999  -999       306.7      -999.0
      1108    35.038   138.944      368.76      383.42        0.04       14.66       0     957   658    -999  -999       383.4      -999.0
      1109    35.042   138.935      371.13      383.42        0.03       12.29       0     957   658    -999  -999       383.4      -999.0
      1110    35.044   138.935      383.04      383.42        0.00        0.38       0     957   658    -999  -999       383.4      -999.0
      1111    35.076   138.919      561.14      561.30        0.00        0.16       0     956   656    -999  -999       561.3      -999.0
      1112    35.092   138.901      576.93      577.34        0.00        0.41       0     955   655    -999  -999       577.3      -999.0
      1113    35.099   138.872      868.94      868.83       -0.00       -0.10       0     953   654    -999  -999       868.8      -999.0
      1114    35.073   138.940       76.43       69.47       -0.09       -6.96       2     958   655     958   656        35.2        34.2
      1115    35.090   138.935       83.56       80.35       -0.04       -3.21       0     957   654    -999  -999        80.3      -999.0
      1116    35.098   138.166        4.23        3.93       -0.07       -0.30       0     911   655    -999  -999         3.9      -999.0
      1117    35.119   138.887      280.24      281.17        0.00        0.92       0     954   653    -999  -999       281.2      -999.0
      1118    35.042   138.935      371.13      383.42        0.03       12.29       0     957   658    -999  -999       383.4      -999.0
      1120    35.201   138.913      154.34      154.33       -0.00       -0.00       0     955   648    -999  -999       154.3      -999.0
      1121    35.072   138.369      279.19      284.15        0.02        4.95       0     923   656    -999  -999       284.1      -999.0
      1122    34.960   138.366      528.03      528.04        0.00        0.01       0     922   663    -999  -999       528.0      -999.0
      1123    35.016   138.269      110.92      110.90       -0.00       -0.02       0     916   659    -999  -999       110.9      -999.0
      1125    34.884   138.108     1161.17     1161.44        0.00        0.27       0     907   667    -999  -999      1161.4      -999.0
      1126    34.826   138.209     1232.00     1232.77        0.00        0.77       0     913   671    -999  -999      1232.8      -999.0
      1127    34.797   138.256     1236.92     1238.30        0.00        1.39       0     916   673    -999  -999      1238.3      -999.0
      1128    34.845   138.140     1185.46     1187.32        0.00        1.85       0     909   670    -999  -999      1187.3      -999.0
      1129    34.820   138.149       32.41       30.48       -0.06       -1.93       2     908   670     908   671        27.1         3.4
      1130    35.190   138.197      478.13      480.93        0.01        2.80       0     912   649    -999  -999       480.9      -999.0
      1131    35.197   138.181       28.61       26.84       -0.06       -1.77       1     912   648    -999  -999        26.8      -999.0
      1133    34.766   138.097       29.94       30.37        0.01        0.43       0     906   674    -999  -999        30.4      -999.0
      1134    34.740   138.088       34.07       33.96       -0.00       -0.11       1     906   675    -999  -999        34.0      -999.0
      1135    34.695   138.074       70.59       70.60        0.00        0.01       0     905   678    -999  -999        70.6      -999.0
      1136    34.665   138.063      149.75      152.81        0.02        3.05       0     904   681    -999  -999       152.8      -999.0
      1137    34.655   138.063      152.80      152.81        0.00        0.01       0     904   681    -999  -999       152.8      -999.0
      1138    34.728   138.095       11.11       11.22        0.01        0.11       0     907   677    -999  -999        11.2      -999.0
      1139    34.680   138.088       33.60       31.37       -0.07       -2.24       1     907   679    -999  -999        31.4      -999.0
      1140    34.692   138.049        9.67        8.76       -0.09       -0.91       1     903   678    -999  -999         8.8      -999.0
      1141    35.085   137.801     4150.19     4151.32        0.00        1.13       0     889   656    -999  -999      4151.3      -999.0
      1142    34.853   137.805     4943.30     4943.90        0.00        0.61       0     889   669    -999  -999      4943.9      -999.0
      1143    34.742   137.815     5026.38     5026.37       -0.00       -0.00       0     890   675    -999  -999      5026.4      -999.0
      1144    34.728   137.805     5029.74     5031.10        0.00        1.36       0     889   677    -999  -999      5031.1      -999.0
      1145    34.677   137.791     5035.52     5036.87        0.00        1.35       0     888   680    -999  -999      5036.9      -999.0
      1146    35.058   137.773      344.98      346.89        0.01        1.91       0     887   657    -999  -999       346.9      -999.0
      1147    34.953   137.883      303.31      303.29       -0.00       -0.02       0     894   663    -999  -999       303.3      -999.0
      1148    35.137   137.702       75.98       78.65        0.04        2.67       0     883   653    -999  -999        78.6      -999.0
      1149    35.158   137.749       32.83       34.68        0.06        1.86       0     885   651    -999  -999        34.7      -999.0
      1150    34.930   137.835     4822.87     4822.87        0.00        0.00       0     891   665    -999  -999      4822.9      -999.0
      1151    35.965   137.984      729.93      734.14        0.01        4.21       0     899   603    -999  -999       734.1      -999.0
      1152    35.877   137.985      856.23      881.60        0.03       25.36       0     900   608    -999  -999       881.6      -999.0
      1153    35.837   137.960      978.72      979.08        0.00        0.36       0     898   610    -999  -999       979.1      -999.0
      1154    35.808   137.947     1515.28     1515.49        0.00        0.21       0     897   612    -999  -999      1515.5      -999.0
      1155    35.741   137.967     1651.85     1652.21        0.00        0.36       0     899   616    -999  -999      1652.2      -999.0
      1156    35.597   137.930     2232.79     2239.97        0.00        7.19       0     896   625    -999  -999      2240.0      -999.0
      1157    35.549   137.890     2332.03     2367.59        0.02       35.57       0     894   628    -999  -999      2367.6      -999.0
      1158    35.499   137.863     2567.20     2576.85        0.00        9.65       0     892   631    -999  -999      2576.9      -999.0
      1159    35.462   137.833     2618.21     2627.08        0.00        8.87       0     890   632    -999  -999      2627.1      -999.0
      1160    35.441   137.819     2665.56     2672.25        0.00        6.70       0     890   634    -999  -999      2672.3      -999.0
      1161    35.833   138.008      478.90      479.64        0.00        0.74       0     901   611    -999  -999       479.6      -999.0
      1162    35.748   137.912       56.97       58.83        0.03        1.86       0     896   616    -999  -999        58.8      -999.0
      1163    35.717   138.098      152.73      153.11        0.00        0.39       0     907   618    -999  -999       153.1      -999.0
      1165    35.835   138.055      450.28      451.07        0.00        0.78       0     904   610    -999  -999       451.1      -999.0
      1166    35.773   138.122       94.24       96.51        0.02        2.26       0     908   614    -999  -999        96.5      -999.0
      1167    35.606   137.977      288.72      291.94        0.01        3.22       0     899   624    -999  -999       291.9      -999.0
      1168    34.985   137.526      248.81      250.26        0.01        1.45       0     872   661    -999  -999       250.3      -999.0
      1169    34.967   137.553      292.43      292.44        0.00        0.01       0     874   662    -999  -999       292.4      -999.0
      1170    34.867   137.447      603.54      603.39       -0.00       -0.16       0     868   668    -999  -999       603.4      -999.0
      1171    34.891   137.495      542.49      557.90        0.03       15.41       0     870   667    -999  -999       557.9      -999.0
      1172    34.834   137.426      623.10      623.83        0.00        0.72       0     867   671    -999  -999       623.8      -999.0
      1173    34.810   137.419      647.52      647.58        0.00        0.06       0     866   672    -999  -999       647.6      -999.0
      1174    34.802   137.402       28.53       28.43       -0.00       -0.10       0     865   673    -999  -999        28.4      -999.0
      1175    34.803   137.402      682.07      682.11        0.00        0.03       0     865   672    -999  -999       682.1      -999.0
      1176    34.773   137.385       19.45       19.49        0.00        0.04       0     864   674    -999  -999        19.5      -999.0
      1177    34.780   137.337      710.27      710.27        0.00        0.00       0     861   674    -999  -999       710.3      -999.0
      1178    34.978   137.559       33.99       33.74       -0.01       -0.25       1     874   661    -999  -999        33.7      -999.0
      1179    34.931   137.574      169.23      178.45        0.05        9.22       0     875   665    -999  -999       178.5      -999.0
      1180    34.802   137.399      682.13      682.11       -0.00       -0.03       0     865   672    -999  -999       682.1      -999.0
      1181    34.791   137.367      683.28      683.51        0.00        0.22       0     863   673    -999  -999       683.5      -999.0
      1182    34.788   137.413        4.90     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
      1183    35.090   137.167      977.51      977.96        0.00        0.45       0     851   655    -999  -999       978.0      -999.0
      1184    35.003   137.166     1374.52     1374.67        0.00        0.14       0     850   660    -999  -999      1374.7      -999.0
      1185    34.962   137.151     1434.03     1434.87        0.00        0.84       0     849   663    -999  -999      1434.9      -999.0
      1186    34.895   137.099     1699.12     1700.35        0.00        1.23       0     846   667    -999  -999      1700.3      -999.0
      1187    34.888   137.059     1738.74     1739.76        0.00        1.02       0     844   667    -999  -999      1739.8      -999.0
      1188    34.827   136.974     1752.47     1753.07        0.00        0.60       0     839   671    -999  -999      1753.1      -999.0
      1189    35.055   137.215      303.80      303.89        0.00        0.09       0     854   657    -999  -999       303.9      -999.0
      1190    34.951   137.176      237.33      240.35        0.01        3.02       0     851   663    -999  -999       240.4      -999.0
      1191    34.859   137.077       18.82       17.94       -0.05       -0.88       1     846   668    -999  -999        17.9      -999.0
      1192    35.233   137.360      628.70      655.57        0.04       26.87       0     862   647    -999  -999       655.6      -999.0
      1193    35.152   137.220      844.68      869.72        0.03       25.04       0     854   651    -999  -999       869.7      -999.0
      1194    35.260   137.527      113.02      113.81        0.01        0.79       0     872   645    -999  -999       113.8      -999.0
      1195    35.270   137.478      203.44      207.63        0.02        4.19       0     869   644    -999  -999       207.6      -999.0
      1196    35.219   137.508       76.00       76.62        0.01        0.62       0     870   648    -999  -999        76.6      -999.0
      1197    35.406   137.323       23.48       23.86        0.02        0.38       0     860   636    -999  -999        23.9      -999.0
      1198    35.363   137.256      197.44      199.58        0.01        2.14       0     856   639    -999  -999       199.6      -999.0
      1199    35.358   137.190      286.90      287.94        0.00        1.04       0     852   639    -999  -999       287.9      -999.0
      1200    35.334   137.127      366.66      366.71        0.00        0.05       0     849   640    -999  -999       366.7      -999.0
      1201    35.252   137.019      523.86      523.86        0.00        0.00       0     842   645    -999  -999       523.9      -999.0
      1202    35.215   136.933      558.05      558.76        0.00        0.71       0     836   647    -999  -999       558.8      -999.0
      1203    35.222   136.908      558.72      558.76        0.00        0.04       0     836   647    -999  -999       558.8      -999.0
      1204    35.208   136.880      674.51      676.10        0.00        1.60       0     832   649    -999  -999       676.1      -999.0
      1205    35.203   136.876      675.17      676.10        0.00        0.94       0     832   649    -999  -999       676.1      -999.0
      1206    35.109   136.837      678.53      679.31        0.00        0.78       0     831   654    -999  -999       679.3      -999.0
      1207    35.235   136.944       17.56       17.46       -0.01       -0.10       1     838   645    -999  -999        17.5      -999.0
      1208    35.209   136.933      103.92      103.50       -0.00       -0.42       1     838   649    -999  -999       103.5      -999.0
      1209    35.180   137.047        9.81        9.87        0.01        0.07       0     844   649    -999  -999         9.9      -999.0
      1210    35.192   136.867      675.46      676.10        0.00        0.64       0     832   649    -999  -999       676.1      -999.0
      1211    35.437   137.034     4643.67     4643.67       -0.00       -0.00       0     843   634    -999  -999      4643.7      -999.0
      1212    35.401   136.962     4830.88     4832.63        0.00        1.75       0     838   636    -999  -999      4832.6      -999.0
      1213    35.370   136.824     4871.32     4871.99        0.00        0.67       0     830   638    -999  -999      4872.0      -999.0
      1214    35.356   136.828        4.59        5.25        0.15        0.67       0     830   639    -999  -999         5.3      -999.0
      1215    35.362   136.762     4891.73     4891.70       -0.00       -0.03       0     827   638    -999  -999      4891.7      -999.0
      1216    35.312   136.735     4896.77     4898.34        0.00        1.57       0     824   642    -999  -999      4898.3      -999.0
      1217    35.915   137.203      861.18      864.77        0.00        3.58       0     853   606    -999  -999       864.8      -999.0
      1218    35.578   137.188     2017.13     2018.83        0.00        1.70       0     852   626    -999  -999      2018.8      -999.0
      1219    35.738   136.948      514.69      515.08        0.00        0.39       0     837   616    -999  -999       515.1      -999.0
      1220    35.551   136.909     1081.83     1082.12        0.00        0.29       0     835   627    -999  -999      1082.1      -999.0
      1221    35.460   136.837     1582.76     1592.84        0.01       10.08       0     831   633    -999  -999      1592.8      -999.0
      1222    35.440   136.774     1605.70     1605.60       -0.00       -0.10       0     828   634    -999  -999      1605.6      -999.0
      1223    35.430   136.751     1607.04     1607.61        0.00        0.57       0     826   635    -999  -999      1607.6      -999.0
      1224    35.398   136.702     1805.02     1806.13        0.00        1.12       0     823   637    -999  -999      1806.1      -999.0
      1225    35.362   136.688     1812.11     1813.48        0.00        1.37       0     822   640    -999  -999      1813.5      -999.0
      1226    35.330   136.687     1954.13     1954.35        0.00        0.22       0     822   641    -999  -999      1954.4      -999.0
      1227    35.274   136.676     2006.71     2007.87        0.00        1.16       0     821   644    -999  -999      2007.9      -999.0
      1228    35.603   136.838      241.51      243.83        0.01        2.32       0     831   624    -999  -999       243.8      -999.0
      1229    35.476   136.860      282.76      288.99        0.02        6.23       0     832   632    -999  -999       289.0      -999.0
      1230    35.542   136.827      144.45      146.12        0.01        1.67       0     830   628    -999  -999       146.1      -999.0
      1231    35.449   136.735      128.16      128.15       -0.00       -0.02       0     825   633    -999  -999       128.1      -999.0
      1232    35.395   136.759        6.42        7.21        0.12        0.79       0     826   637    -999  -999         7.2      -999.0
      1233    35.384   136.712        1.04     -999.00     -999.00     -999.00      -9    -999  -999    -999  -999      -999.0      -999.0
      1234    35.373   136.752       90.24       91.87        0.02        1.63       0     826   638    -999  -999        91.9      -999.0
      1235    35.481   136.569      608.96      606.42       -0.00       -2.54       1     814   631    -999  -999       606.4      -999.0
      1236    35.360   136.658     1188.47     1189.78        0.00        1.31       0     819   640    -999  -999      1189.8      -999.0
      1237    35.476   136.524      116.84      117.76        0.01        0.92       0     812   632    -999  -999       117.8      -999.0
      1238    35.633   136.616      258.27      259.65        0.01        1.38       0     817   623    -999  -999       259.6      -999.0
      1239    35.510   136.656      388.12      389.22        0.00        1.10       0     820   630    -999  -999       389.2      -999.0
      1240    35.287   136.469       67.62       67.22       -0.01       -0.39       1     809   644    -999  -999        67.2      -999.0
      1241    35.287   136.469       67.62       67.22       -0.01       -0.39       1     809   644    -999  -999        67.2      -999.0
      1242    35.306   136.594      179.41      179.15       -0.00       -0.25       1     814   642    -999  -999       179.2      -999.0
      1243    35.355   136.595       47.34       49.28        0.04        1.95       0     816   640    -999  -999        49.3      -999.0
      1244    35.308   136.594      179.39      179.15       -0.00       -0.23       1     814   642    -999  -999       179.2      -999.0
      1245    35.508   136.660      388.52      389.22        0.00        0.70       0     820   630    -999  -999       389.2      -999.0
      1246    35.695   136.484      225.00      224.71       -0.00       -0.29       0     809   619    -999  -999       224.7      -999.0
      1247    35.642   136.499      270.01      270.01       -0.00       -0.01       0     811   622    -999  -999       270.0      -999.0
      1248    35.598   136.420      114.89      113.60       -0.01       -1.29       1     805   624    -999  -999       113.6      -999.0
      1249    35.238   136.678     4904.97     4907.67        0.00        2.69       0     821   647    -999  -999      4907.7      -999.0
      1250    35.227   136.680     4905.93     4907.67        0.00        1.73       0     821   647    -999  -999      4907.7      -999.0
      1251    35.185   136.680     4909.42     4910.88        0.00        1.46       0     821   650    -999  -999      4910.9      -999.0
      1252    35.135   136.684     4913.61     4914.62        0.00        1.00       0     822   652    -999  -999      4914.6      -999.0
      1253    35.108   136.712     4940.52     4951.60        0.00       11.08       0     823   654    -999  -999      4951.6      -999.0
      1254    35.053   136.733     4968.69     4969.29        0.00        0.60       0     824   657    -999  -999      4969.3      -999.0
      1255    35.252   136.622     1591.27     1621.01        0.02       29.74       0     818   645    -999  -999      1621.0      -999.0
      1256    35.213   136.622     1622.76     1623.05        0.00        0.29       0     817   647    -999  -999      1623.1      -999.0
      1257    35.135   136.670     1769.69     1769.02       -0.00       -0.67       1     820   651    -999  -999      1769.0      -999.0
      1258    35.031   136.715     3898.98     3905.23        0.00        6.25       0     824   659    -999  -999      3905.2      -999.0
      1259    35.138   136.651       11.75       11.59       -0.01       -0.16       1     818   653    -999  -999        11.6      -999.0
