        ID       lat       lon   area_CaMa  area_GRanD       error        diff      ix      iy     cap_mcm  year  damname                         rivname
      6556    34.596   136.313        79.3        78.9         0.0         0.4     800     685        23.3  1971  Kimigano                        Hatsutematagawa               
      6558    34.587   136.429         4.3         3.2         0.3         1.0     806     686         1.3  1973  Nameriko                        Nakamuragawa                  
      6559    34.554   136.004       134.9       135.5        -0.0        -0.6     781     688        16.9  1973  Murou                           Udagawa                       
      6560    34.504   135.554        20.0        17.6         0.1         2.4     753     690         2.8  2001  Sayamaike                       Nishiyokegawa                 
      6561    34.504   135.454         3.9         3.1         0.3         0.9     748     690         1.2  1940  Onoike                          Makiogawa                     
      6562    34.462   136.546         3.0         2.5         0.2         0.5     813     693         2.4  1678  Gokatsuraike                    NoName                        
      6564    34.404   136.779         5.7         5.2         0.1         0.5     827     696         3.0  1972  Kamiji                          Kamijigawa                    
      6565    34.396   135.529        22.6        22.6        -0.0        -0.0     752     697         9.3  1981  Takihata                        Ishikawa                      
      6566    34.396   135.913        23.0        22.9         0.0         0.1     776     696        25.7  1962  Tsuburo                         Tsuburogawa                   
      6567    34.387   136.396       313.6       313.8        -0.0        -0.3     804     698        13.1  1966  Misetani                        Miyagawa                      
      6568    34.329   135.313         6.0         6.1        -0.0        -0.2     740     701         2.8  1969  Horigo                          Horigogawa                    
      6569    34.287   136.196       129.0       126.4         0.0         2.6     792     703        70.5  1956  Miyagawa                        Miyagawa                      
      6570    34.271   136.013       122.8       113.5         0.1         9.3     781     704        27.8  1973  Osako                           Kinokawa                      
      6571    34.121   135.813        39.1        38.6         0.0         0.5     769     714        16.9  1978  Asahi                           Asahigawa                     
      6572    34.096   136.054        76.2        75.2         0.0         1.0     784     715        87.0  1962  Sakamoto                        Higashinogawa                 
      6573    34.079   135.363       234.0       229.1         0.0         4.8     742     716        30.1  1966  Futagawa                        Aritagawa                     
      6574    34.046   135.979       348.9       347.7         0.0         1.2     779     718       338.4  1964  Ikehara                         Kitayamagawa                  
      6575    34.046   135.779       659.5       660.7        -0.0        -1.2     767     717       130.0  1960  Kazeya                          Totsugawa                     
      6576    33.962   136.004       538.1       532.3         0.0         5.8     781     723        61.3  1965  Nanairo                         Kitayamagawa                  
      6860    35.662   136.504       256.2       256.9        -0.0        -0.7     810     621       660.0  2002  Tokuyama                        Ibi                           
      7021    39.121   140.921       187.8       184.5         0.0         3.2    1076     413       143.0  2013  Isawa                           Isawa                         
      7022    37.929   140.413       161.1       161.3        -0.0        -0.2    1045     485       153.0  2005  Surikamigawa                    Surikamigawa                  
      7305    40.537   140.263       172.4       171.2         0.0         1.2    1036     328       140.9  2016  Tsugaru                         Iwaki                         
