ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,Modify,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
4209010,69.312,-139.571,5700.47,69.314,-139.567,5710,,Near The Mouth,FIRTH RIVER,CA,2020/1/31,2019/11/4,-999,400
4209050,68.838,-138.671,1523.104,68.839,-138.668,1510,,Below Caribou Creek,BABBAGE RIVER,CA,2020/1/31,2019/11/4,-999,450
4209100,68.738,-133.438,67.113,68.738,-133.412,68,,Near Inuvik,TRAIL VALLEY CREEK,CA,2020/1/31,2019/11/4,-999,-999
4209110,68.938,-133.421,410.653,68.94,-133.41,401,,Near Inuvik,ZED CREEK,CA,2020/1/31,2019/11/4,-999,-999
4209111,68.871,-133.579,296.356,68.871,-133.578,329,,Above Eskimo Lakes,HANS CREEK,CA,2020/1/31,2019/11/4,4209112,-999
4209112,68.863,-133.488,332.611,68.86,-133.49,337,,Near Inuvik,HANS CREEK,CA,2020/1/31,2019/11/4,-999,-999
4209150,68.629,-128.421,56944.086,68.632,-128.413,56300,,Below Carnwath River,ANDERSON RIVER,CA,2020/1/31,2019/11/4,-999,-999
4209155,68.396,-128.962,21824.467,68.394,-128.95,21500,,Below Andrew River,CARNWATH RIVER,CA,2020/1/31,2019/11/4,4209150,-999
4209200,69.104,-118.471,2880.853,69.1,-118.47,3050,,Near The Mouth,INMAN RIVER,CA,2020/1/31,2019/11/4,-999,-999
4209310,74.846,-95.054,444.492,74.84,-95.05,448,,Near The Mouth,ALLEN RIVER,CA,2020/1/31,2019/11/4,-999,-999
4209315,74.704,-94.762,91.237,74.69,-94.7,86.8,,Near Resolute,MECHAM RIVER,CA,2020/1/31,2019/11/4,-999,-999
4209350,72.988,-84.996,130.963,72.99,-84.98,139,,Near Arctic Bay,MARCIL CREEK,CA,2020/1/31,2019/11/4,-999,-999
4209400,65.412,-114.004,20180.588,65.414,-114.008,19300,,Outlet Of Point Lake,COPPERMINE RIVER,CA,2020/1/31,2019/11/4,4209401,-999
4209401,67.229,-115.887,47394.781,67.229,-115.887,46800,,Above Copper Creek,COPPERMINE RIVER,CA,2020/1/31,2019/11/4,4209402,-999
4209402,67.738,-115.371,50883.152,67.74,-115.37,50700,,Above Bloody Falls,COPPERMINE RIVER,CA,2020/1/31,2019/11/4,-999,-999
4209405,67.213,-116.612,224.669,67.214,-116.609,217,,Near Dismal Lakes,ATITOK CREEK,CA,2020/1/31,2019/11/4,4209410,-999
4209410,67.213,-116.579,2768.602,67.214,-116.576,2790,,Near Outlet Of Dismal Lakes,KENDALL RIVER,CA,2020/1/31,2019/11/4,4209401,-999
4209450,72.479,-123.387,3698.196,72.48,-123.4,3640,,Above Egg River,BIG RIVER,CA,2020/1/31,2019/11/4,-999,-999
4209500,67.637,-111.904,5864.499,67.635,-111.902,5960,,Near The Mouth,TREE RIVER,CA,2020/1/31,2019/11/4,-999,50
4209550,66.729,-108.812,23742.434,66.733,-108.802,16800,,Near The Mouth,BURNSIDE RIVER,CA,2020/1/31,2019/11/4,-999,-999
4209580,66.812,-107.104,1513.35,66.81,-107.101,1530,,Near The Mouth,GORDON RIVER,CA,2020/1/31,2019/11/4,-999,-999
4209600,67.713,-104.137,16910.369,67.708,-104.14,16900,,Near The Mouth,ELLICE RIVER,CA,2020/1/31,2019/11/4,-999,-999
4209650,69.137,-105.021,1687.646,69.131,-104.991,1490,,Near Cambridge Bay,FRESHWATER CREEK,CA,2020/1/31,2019/11/4,-999,-999
4209700,63.762,-68.587,3070.868,63.761,-68.584,2980,,Near Iqaluit,SYLVIA GRINNELL RIVER,CA,2020/1/31,2019/11/4,-999,-999
4209710,66.104,-65.646,70.221,66.06,-65.68,95.5,,Near Pangnirtung,DUVAL RIVER,CA,2020/1/31,2019/11/4,-999,-999
4209720,67.562,-63.979,25.787,67.56,-63.98,27.38,,Broughton Island,TULUGAQ RIVER,CA,2020/1/31,2019/11/4,-999,-999
4209750,80.604,-79.471,26.353,80.6,-79.41,32.59,,Near D'Iberville Fjord,FALLS RIVER,CA,2020/1/31,2019/11/4,-999,-999
4209805,66.088,-96.504,92982.883,66.086,-96.511,93900,,Above Hermann River,BACK RIVER,CA,2020/1/31,2019/11/4,4209800,-999
4209806,65.188,-106.087,18875.25,65.187,-106.086,19600,,Below Beechy Lake,BACK RIVER,CA,2020/1/31,2019/11/4,4209805,-999
4209810,65.012,-104.487,14407.626,65.011,-104.491,14500,,Near The Mouth,BAILLIE RIVER,CA,2020/1/31,2019/11/4,4208810,-999
4209850,67.529,-94.062,17830.111,67.525,-94.058,18100,,Above Chantrey Inlet,HAYES RIVER,CA,2020/1/31,2019/11/4,-999,-999
4213010,49.354,-113.479,684.455,49.352,-113.48,657,,Near Glenwood,BELLY RIVER,CA,2020/1/31,2019/11/4,4213102,-999
4213011,49.096,-113.696,315.243,49.099,-113.696,319,,Near Mountain View,BELLY RIVER,CA,2020/1/31,2019/11/4,4213010,-999
4213020,51.412,-111.496,1626.441,51.416,-111.495,1550,,Near Rose Lynn,BERRY CREEK,CA,2020/1/31,2019/11/4,4213021,-999
4213021,50.854,-111.587,3907.884,50.855,-111.591,3720,,Near The Mouth,BERRY CREEK,CA,2020/1/31,2019/11/4,4213250,-999
4213025,56.512,-94.204,3277.817,56.519,-94.206,3290,,Near Bird,LIMESTONE RIVER,CA,2020/1/31,2019/11/4,-999,-999
4213030,52.004,-116.471,1906.815,52.002,-116.469,1920,,Whirlpool Point,NORTH SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213032,1362
4213031,53.537,-113.487,28041.26,53.537,-113.484,28000,,Edmonton,NORTH SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213280,-999
4213032,52.312,-116.321,3874.183,52.31,-116.323,3890,,Below Bighorn Plant,NORTH SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213033,-999
4213033,52.379,-114.938,10975.834,52.381,-114.939,11000,,Near Rocky Mountain House,NORTH SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213031,-999
4213040,51.429,-116.188,427.342,51.428,-116.188,422,,Lake Louise,BOW RIVER,CA,2020/1/31,2019/11/4,4213045,1534
4213041,51.046,-114.046,7838.102,51.05,-114.05,7860,,Calgary,BOW RIVER,CA,2020/1/31,2019/11/4,4213044,-999
4213042,50.746,-112.537,19640.9,50.75,-112.539,20300,,Below Bassano Dam,BOW RIVER,CA,2020/1/31,2019/11/4,4213047,-999
4213043,51.096,-114.229,7746.83,51.099,-114.225,7770,,Below Bearspawn Dam,BOW RIVER,CA,2020/1/31,2019/11/4,4213041,-999
4213044,50.821,-113.446,15603.274,50.824,-113.442,15700,,Below Carseland Dam,BOW RIVER,CA,2020/1/31,2019/11/4,4213042,-999
4213045,51.171,-115.571,2206.845,51.175,-115.569,2210,,Banff,BOW RIVER,CA,2020/1/31,2019/11/4,4213046,-999
4213046,51.121,-115.029,5145.443,51.119,-115.033,5170,,Near Seebe,BOW RIVER,CA,2020/1/31,2019/11/4,4213043,-999
4213047,50.046,-111.587,23965.77,50.046,-111.591,25300,,Near The Mouth,BOW RIVER,CA,2020/1/31,2019/11/4,4213250,-999
4213050,52.271,-114.929,816.286,52.272,-114.931,859,,Near Rocky Mountain House,PRAIRIE CREEK,CA,2020/1/31,2019/11/4,4213033,988
4213051,52.254,-115.296,206.356,52.253,-115.292,208,,Below Lick Creek,PRAIRIE CREEK,CA,2020/1/31,2019/11/4,4213051,-999
4213055,50.129,-113.121,2761.202,50.127,-113.117,2780,,Carmangay,LITTLE BOW RIVER,CA,2020/1/31,2019/11/4,4213056,-999
4213056,50.137,-112.671,5490.383,50.134,-112.671,5370,,Below Travers Dam,LITTLE BOW RIVER,CA,2020/1/31,2019/11/4,4213057,-999
4213057,49.904,-112.504,6042.267,49.9,-112.506,5920,,Near The Mouth,LITTLE BOW RIVER,CA,2020/1/31,2019/11/4,4213103,-999
4213060,52.254,-114.854,2265.994,52.252,-114.854,2230,,Near Dovercourt,CLEARWATER RIVER,CA,2020/1/31,2019/11/4,4213033,991
4213070,50.946,-114.571,794.126,50.948,-114.569,790,,Bragg Creek,ELBOW RIVER,CA,2020/1/31,2019/11/4,4213075,1295
4213071,51.012,-114.096,1236.73,51.015,-114.092,1230,,Below Glenmore Dam,ELBOW RIVER,CA,2020/1/31,2019/11/4,4213044,-999
4213075,50.996,-114.104,1231.445,51,-114.1,1220,,Above Glenmore Dam,ELBOW RIVER,CA,2020/1/31,2019/11/4,4213071,-999
4213080,50.287,-114.587,197.435,50.284,-114.59,166,,Near Forestry Road,CATARACT CREEK,CA,2020/1/31,2019/11/4,4213130,1667
4213090,50.196,-114.212,162.089,50.196,-114.213,163,,Above Chain Lakes,WILLOW CREEK,CA,2020/1/31,2019/11/4,4213091,1295
4213091,49.796,-113.537,2343.679,49.794,-113.537,2290,,Near Nolan,WILLOW CREEK,CA,2020/1/31,2019/11/4,4213102,-999
4213095,49.487,-114.146,821.178,49.488,-114.144,823,,Near Beaver Mines,CASTLE RIVER,CA,2020/1/31,2019/11/4,4213101,-999
4213100,49.812,-114.179,1446.864,49.814,-114.183,1450,,Near Waldron'S Corner,OLDMAN RIVER,CA,2020/1/31,2019/11/4,4213101,1262
4213101,49.554,-113.821,4324.567,49.557,-113.822,4400,,Near Brocket,OLDMAN RIVER,CA,2020/1/31,2019/11/4,4213102,-999
4213102,49.712,-112.871,16867.844,49.708,-112.875,17000,,Near Lethbridge,OLDMAN RIVER,CA,2020/1/31,2019/11/4,4213103,-999
4213103,49.921,-111.804,27627.312,49.919,-111.8,27500,,Near The Mouth,OLDMAN RIVER,CA,2020/1/31,2019/11/4,4213250,-999
4213105,49.112,-113.837,613.561,49.114,-113.839,614,,Near Waterton Park,WATERTON RIVER,CA,2020/1/31,2019/11/4,4213010,-999
4213110,49.004,-113.312,1203.486,49.003,-113.313,1210,,International Boundary,SAINT MARY RIVER,CA,2020/1/31,2019/11/4,4213110,1259
4213111,49.571,-112.846,3377.153,49.573,-112.844,3530,,Near Lethbridge,SAINT MARY RIVER,CA,2020/1/31,2019/11/4,4213102,-999
4213120,49.204,-113.296,305.391,49.2,-113.296,308,,Cardston,LEE CREEK,CA,2020/1/31,2019/11/4,4213111,1128
4213130,50.404,-114.496,772.245,50.406,-114.497,774,,Diebel'S Ranch,HIGHWOOD RIVER,CA,2020/1/31,2019/11/4,4213131,-999
4213131,50.587,-113.871,1949.031,50.586,-113.869,1980,,Below Little Bow Canal,HIGHWOOD RIVER,CA,2020/1/31,2019/11/4,4213132,-999
4213132,50.696,-113.854,2289.367,50.699,-113.856,2340,,Near Aldersyde,HIGHWOOD RIVER,CA,2020/1/31,2019/11/4,4213134,-999
4213134,50.779,-113.821,3922.901,50.783,-113.82,3990,,Near The Mouth,HIGHWOOD RIVER,CA,2020/1/31,2019/11/4,4213044,-999
4213140,50.404,-105.396,8868.497,50.4,-105.397,3470,,Near Burdick,MOOSE JAW RIVER,CA,2020/1/31,2019/11/4,4213377,-999
4213141,49.237,-102.229,4596.757,49.233,-102.228,6050,,Near Oxbow,MOOSE MOUNTAIN CREEK,CA,2020/1/31,2019/11/4,4213593,-999
4213150,52.029,-114.137,2581.561,52.028,-114.139,2560,,Near The Mouth,LITTLE RED DEER RIVER,CA,2020/1/31,2019/11/4,4213563,911
4213160,52.354,-113.796,1780.936,52.354,-113.793,1790,,Near Blackfalds,BLINDMAN RIVER,CA,2020/1/31,2019/11/4,4213180,850
4213170,53.654,-113.762,1944.021,53.655,-113.762,1910,,Near Villeneuve,STURGEON RIVER,CA,2020/1/31,2019/11/4,4213173,656
4213171,50.196,-91.521,306.641,50.172,-91.542,450,,Mcdougall Mills,STURGEON RIVER,CA,2020/1/31,2019/11/4,4213172,-999
4213172,50.354,-94.454,1758.823,50.356,-94.458,1530,,Outlet Of Salvesen Lake,STURGEON RIVER,CA,2020/1/31,2019/11/4,4213800,-999
4213173,53.787,-113.221,3381.355,53.787,-113.223,3350,,Near Fort Saskatchewan,STURGEON RIVER,CA,2020/1/31,2019/11/4,4213280,-999
4213180,52.662,-113.579,1874.814,52.662,-113.582,1840,,Near Ponoka,BATTLE RIVER,CA,2020/1/31,2019/11/4,4213182,800
4213181,52.737,-108.337,40218.668,52.735,-108.336,29700,,Battleford,BATTLE RIVER,CA,2020/1/31,2019/11/4,4213440,-999
4213182,52.537,-112.321,9003.741,52.524,-112.34,7680,,Near Forestburg,BATTLE RIVER,CA,2020/1/31,2019/11/4,4213183,-999
4213183,52.854,-110.021,24187.129,52.856,-110.018,24800,,Near The Saskatchewan Boundary,BATTLE RIVER,CA,2020/1/31,2019/11/4,4213290,-999
4213184,52.946,-112.962,4854.585,52.94,-112.96,5006.39,,Duhamel,BATTLE RIVER,CA,2020/1/31,2018/9/7,4213182,-999
4213190,49.262,-99.462,579.326,49.264,-99.462,549,,Above Lorne Lake,PEMBINA RIVER,CA,2020/1/31,2019/11/4,4213191,-999
4213191,49.221,-99.029,4436.88,49.219,-99.028,4510,,Below Crystal Creek,PEMBINA RIVER,CA,2020/1/31,2019/11/4,4213192,-999
4213192,49.237,-98.687,5261.638,49.231,-98.689,5330,,Near La Riviere,PEMBINA RIVER,CA,2020/1/31,2019/11/4,4213193,-999
4213193,49.029,-98.279,7282.782,49.031,-98.278,7510,,Near Windygates,PEMBINA RIVER,CA,2020/1/31,2019/11/4,4113350,-999
4213200,50.704,-104.804,11244.017,50.706,-104.797,10400,,Below Craven Dam,QU'APPELLE RIVER,CA,2020/1/31,2019/11/4,4213201,-999
4213201,50.787,-104.287,32950.078,50.786,-104.289,36500,,Below Loon Creek,QU'APPELLE RIVER,CA,2020/1/31,2019/11/4,4213207,-999
4213202,50.487,-101.554,48169.383,50.491,-101.558,50900,,Near Welby,QU'APPELLE RIVER,CA,2020/1/31,2019/11/4,4213574,-999
4213203,50.654,-104.862,17918.1,50.65,-104.86,17500,,Near Lumsden,QU'APPELLE RIVER,CA,2020/1/31,2018/9/7,4213200,-999
4213205,50.629,-104.904,4543.791,50.63,-104.9,3850,,Near Lumsden,WASCANA CREEK,CA,2020/1/31,2018/9/7,4213203,-999
4213207,50.637,-102.912,41234.617,50.64,-102.91,44100,,Hyde,QU'APPELLE RIVER,CA,2020/1/31,2018/9/7,4213202,-999
4213209,53.421,-103.137,9297.262,53.41,-103.14,9250,,Near Smoky Burn,CARROT RIVER,CA,2020/1/31,2018/9/7,4213510,-999
4213210,48.604,-93.396,38782.418,48.608,-93.4,38600,,Fort Frances,RAINY RIVER,CA,2020/1/31,2019/11/4,4213211,-999
4213211,48.637,-93.912,50674.195,48.634,-93.913,50200,,Manitou Rapids,RAINY RIVER,CA,2020/1/31,2019/11/4,4213804,-999
4213220,51.546,-110.921,3371.323,51.548,-110.92,2280,,Near Chinook,SOUNDING CREEK,CA,2020/1/31,2019/11/4,4213221,-999
4213221,51.562,-110.471,3979.392,51.565,-110.474,3000,,Near Oyen,SOUNDING CREEK,CA,2020/1/31,2019/11/4,4213290,-999
4213230,53.487,-112.037,1060.76,53.491,-112.038,1630,,Vegreville,VERMILION RIVER,CA,2020/1/31,2019/11/4,4213232,-999
4213231,51.187,-100.012,646.595,51.183,-100.012,674,,Near Dauphin,VERMILION RIVER,CA,2020/1/31,2019/11/4,4213675,-999
4213232,53.487,-110.396,6324.16,53.491,-110.397,7270,,Near Marwayne,VERMILION RIVER,CA,2020/1/31,2019/11/4,4213280,-999
4213240,50.137,-98.579,6209.313,50.134,-98.583,6390,,Westbourne,WHITEMUD RIVER,CA,2020/1/31,2019/11/4,4213710,-999
4213241,50.187,-99.104,1715.923,50.188,-99.103,1850,,Near Keyes,WHITEMUD RIVER,CA,2020/1/31,2019/11/4,4213240,-999
4213243,49.946,-98.337,148669.719,49.96,-98.38,161000,,Near Portage La Prairie,ASSINIBOINE RIVER DIVERSION,CA,2020/1/31,2018/9/7,4213575,-999
4213245,51.587,-98.712,77870.828,51.58,-98.71,79800,,Near Fairford,FAIRFORD RIVER,CA,2020/1/31,2018/9/7,-999,-999
4213250,50.046,-110.679,54590.309,50.043,-110.678,56500,,Medicine Hat,SOUTH SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213400,660
4213255,50.021,-110.679,2236.013,50.02,-110.68,3275.69,,Medicine Hat,SEVEN PERSONS CREEK,CA,2020/1/31,2018/9/7,4213250,-999
4213260,51.379,-102.504,2669.421,51.381,-102.503,2320,,Near Ebenezer,YORKTON CREEK,CA,2020/1/31,2019/11/4,4213975,-999
4213265,52.254,-101.146,2095.469,52.258,-101.137,2110,,Near Bowsman,WOODY RIVER,CA,2020/1/31,2019/11/4,4213710,-999
4213270,50.662,-108.379,155.423,50.661,-108.381,244,,Near Cabri,ANTELOPE CREEK,CA,2020/1/31,2019/11/4,4213400,-999
4213275,49.062,-101.054,3364.848,49.059,-101.049,3210,,Near Melita,ANTLER RIVER,CA,2020/1/31,2019/11/4,4213591,-999
4213280,53.662,-110.329,52767.785,53.67,-110.33,55200,,Lea Park,NORTH SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213300,510
4213286,57.587,-104.187,8056.778,57.589,-104.203,7730,,Below Wheeler River,GEIKIE RIVER,CA,2020/1/31,2019/11/4,4214285,-999
4213290,52.937,-109.879,25004.707,52.94,-109.87,25900,,Near Unwin,BATTLE RIVER,CA,2020/1/31,2019/11/4,4213181,-999
4213300,53.521,-109.612,54583.414,53.517,-109.611,57000,,Near Deer Creek,NORTH SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213440,510
4213310,53.887,-110.921,364.607,53.886,-110.919,364,,Near Elk Point,DOG RUMP CREEK,CA,2020/1/31,2019/11/4,4213280,-999
4213315,52.662,-115.079,1346.238,52.664,-115.075,1350,,Near The Mouth,BAPTISTE RIVER,CA,2020/1/31,2019/11/4,4213031,-999
4213320,52.754,-108.779,415.772,52.755,-108.781,404,,Near Cut Knife,CUT KNIFE CREEK,CA,2020/1/31,2019/11/4,4213181,579
4213325,49.896,-109.104,251.07,49.899,-109.106,253,,Near Piapot,BEAR CREEK,CA,2020/1/31,2019/11/4,4213400,-999
4213330,51.796,-114.654,275.395,51.8,-114.653,252,,Near Sundre,BEARBERRY CREEK,CA,2020/1/31,2019/11/4,4213563,-999
4213335,51.712,-103.879,631.038,51.746,-103.874,692,,Near Elfros,BIRCH CREEK,CA,2020/1/31,2019/11/4,4213567,-999
4213340,49.846,-108.479,1445.737,49.844,-108.479,1430,,Below Rock Creek,SWIFTCURRENT CREEK,CA,2020/1/31,2019/11/4,4213341,864
4213341,50.496,-107.662,3726.637,50.494,-107.659,3730,,Near Leinan,SWIFTCURRENT CREEK,CA,2020/1/31,2019/11/4,4213400,-999
4213345,53.412,-113.512,634.277,53.414,-113.516,643,,Near Ellerslie,BLACKMUD CREEK,CA,2020/1/31,2019/11/4,4213031,-999
4213350,49.712,-108.129,504.639,49.709,-108.125,453,,Above Admiral Reservoir,NOTUKEU CREEK,CA,2020/1/31,2019/11/4,4213353,854
4213353,49.912,-107.171,3649.017,49.91,-107.18,3540,,Near Vanguard,NOTUKEU CREEK,CA,2020/1/31,2018/9/7,4213373,-999
4213355,51.704,-96.604,6748.566,51.703,-96.604,9090,,Above Bloodvein Bay,BLOODVEIN RIVER,CA,2020/1/31,2019/11/4,4213710,-999
4213360,50.254,-107.471,297.142,50.253,-107.468,323,,Above Highfield Reservoir,RUSHLAKE CREEK,CA,2020/1/31,2019/11/4,4213341,739
4213365,49.962,-109.987,258.454,49.961,-109.989,319,,Near Walsh,BOXELDER CREEK,CA,2020/1/31,2019/11/4,4213400,-999
4213370,49.437,-106.837,253.325,49.437,-106.835,257,,Near Mccord,MCDONALD CREEK,CA,2020/1/31,2019/11/4,4213373,746
4213373,49.662,-106.687,4857.463,49.66,-106.69,4730,,Near Lafleche,WOOD RIVER,CA,2020/1/31,2018/9/7,-999,-999
4213375,52.912,-115.362,5740.669,52.912,-115.364,5660,,Below Brazeau Plant,BRAZEAU RIVER,CA,2020/1/31,2019/11/4,4213031,-999
4213377,50.337,-105.529,5074.074,50.34,-105.53,5250,,Above Thunder Creek,MOOSE JAW RIVER,CA,2020/1/31,2018/9/7,4213140,-999
4213380,51.362,-106.887,141.438,51.358,-106.871,168,,Near Cutbank,STOEHR CREEK,CA,2020/1/31,2019/11/4,4213400,571
4213385,51.562,-106.504,1091.11,51.562,-106.501,900,,Near Kenaston,BRIGHTWATER CREEK,CA,2020/1/31,2019/11/4,4213400,-999
4213390,52.762,-116.354,215.889,52.761,-116.356,218,,Forestry Road,BROWN CREEK,CA,2020/1/31,2019/11/4,4213375,-999
4213395,53.004,-110.862,863.705,53.007,-110.866,714,,Highway No. 41,BUFFALO CREEK,CA,2020/1/31,2019/11/4,4213183,-999
4213400,52.137,-106.646,137841.562,52.14,-106.643,141000,,Saskatoon,SOUTH SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213401,480
4213401,52.921,-105.812,141651.594,52.924,-105.806,148000,,St. Louis,SOUTH SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213552,-999
4213410,55.704,-97.946,1112.218,55.744,-97.892,18500,,Near Thompson,BURNTWOOD RIVER,CA,2020/1/31,2019/11/4,4213720,-999
4213415,50.871,-93.487,4391.232,50.872,-93.483,4920,,Near Ear Falls,CHUKUNI RIVER,CA,2020/1/31,2019/11/4,4213800,-999
4213420,51.304,-105.387,492.344,51.301,-105.381,572,,Near Imperial,LEWIS CREEK,CA,2020/1/31,2019/11/4,4213200,499
4213425,50.529,-102.712,1444.64,50.53,-102.71,1100,,Near Marieval,EKAPO CREEK,CA,2020/1/31,2019/11/4,4213202,-999
4213430,49.746,-99.329,380.81,49.741,-99.331,403,,Near Carberry,EPINETTE CREEK,CA,2020/1/31,2019/11/4,4213573,-999
4213435,51.354,-97.512,1565.574,51.356,-97.514,1720,,Near Dallas,FISHER RIVER,CA,2020/1/31,2019/11/4,4213710,-999
4213440,53.204,-105.771,134206.906,53.203,-105.768,131000,,Prince Albert,NORTH SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213552,410
4213450,51.479,-106.821,60.472,51.504,-106.822,38.6,,Near Broderick,INVERNESS CREEK,CA,2020/1/31,2019/11/4,4213400,-999
4213455,52.712,-111.312,3481.798,52.708,-111.31,3500,,Near Hardisty,IRON CREEK,CA,2020/1/31,2019/11/4,4213183,-999
4213460,53.396,-105.612,885.845,53.394,-105.611,903,,Near Henribourgh,GARDEN RIVER,CA,2020/1/31,2019/11/4,4213552,466
4213465,52.054,-104.496,571.246,52.057,-104.499,588,,Near Watson,IRONSPRING CREEK,CA,2020/1/31,2019/11/4,4213567,-999
4213470,49.387,-103.704,226.541,49.386,-103.712,211,,Near Goodwater,JEWEL CREEK,CA,2020/1/31,2019/11/4,4213593,-999
4213480,0,0,0,51.47,-112.977,-999,,Near Drumheller,KNEEHILLS CREEK,CA,2020/1/31,2019/11/4,4213562,-999
4213485,49.687,-97.362,438.815,49.679,-97.429,1820,,Near Sanford,LA SALLE RIVER,CA,2020/1/31,2019/11/4,4213682,-999
4213490,0,0,0,49.686,-113.572,-999,,Above Oldman Flume,LETHBRIDGE NORTH IRRIGATION DISTRICT CANAL,CA,2020/1/31,2019/11/4,4213102,-999
4213495,49.104,-103.012,4508.668,49.104,-103.013,4840,,Near Estevan,LONG CREEK,CA,2020/1/31,2019/11/4,4213593,-999
4213500,51.679,-103.579,415.794,51.65,-103.6,631,,Near Foam Lake,BECKETT BROOK,CA,2020/1/31,2019/11/4,4213567,556
4213510,53.612,-102.104,12472.817,53.613,-102.104,12600,,Near Turnberry,CARROT RIVER,CA,2020/1/31,2019/11/4,4213550,260
4213511,53.137,-104.021,4547.12,53.136,-104.021,4400,,Near Armley,CARROT RIVER,CA,2020/1/31,2019/11/4,4213510,-999
4213512,52.946,-105.004,1193.627,52.949,-105.005,1170,,Near Kinistino,CARROT RIVER,CA,2020/1/31,2019/11/4,4213511,-999
4213520,52.837,-102.396,491.309,52.833,-102.396,507,,Near Hudson Bay,FIR RIVER,CA,2020/1/31,2019/11/4,4213566,365
4213530,51.996,-102.071,1977.283,51.998,-102.074,1920,,Near Norquay,SWAN RIVER,CA,2020/1/31,2019/11/4,4213531,419
4213531,52.196,-101.062,4221.512,52.196,-101.06,4230,,Near Minitonas,SWAN RIVER,CA,2020/1/31,2019/11/4,4213710,-999
4213540,50.962,-101.321,1970.615,50.961,-101.318,2000,,Near Inglis,SHELL RIVER,CA,2020/1/31,2019/11/4,4213576,436
4213550,53.846,-101.187,343649.375,53.842,-101.186,347000,,The Pas,SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213551,260
4213551,53.162,-99.354,360588.938,53.164,-99.349,364000,,Grand Rapids,SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213710,-999
4213552,53.704,-103.304,285168.719,53.703,-103.297,289000,,Below Tobin Lake,SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213550,-999
4213555,50.021,-100.204,3884.466,50.02,-100.2,3888,,Near Rivers,LITTLE SASKATCHEWAN RIVER,CA,2020/1/31,2018/9/7,4213570,-999
4213557,50.354,-99.896,2605.645,50.358,-99.9,2630,,Near Minnedosa,LITTLE SASKATCHEWAN RIVER,CA,2020/1/31,2019/11/4,4213570,-999
4213560,52.879,-101.046,15170.143,52.879,-101.043,14300,,Near The Mouth,RED DEER RIVER,CA,2020/1/31,2019/11/4,4213710,255
4213561,0,0,0,51.659,-115.41,-999,,Above Panther River,RED DEER RIVER,CA,2020/1/31,2019/11/4,4213564,-999
4213562,51.471,-112.712,25094.881,51.467,-112.711,24800,,Drumheller,RED DEER RIVER,CA,2020/1/31,2019/11/4,4213250,-999
4213563,52.279,-113.812,11690.579,52.277,-113.816,11600,,Red Deer,RED DEER RIVER,CA,2020/1/31,2019/11/4,4213562,-999
4213564,51.646,-115.021,2237.305,51.646,-115.018,2250,,Below Burnt Timber Creek,RED DEER RIVER,CA,2020/1/31,2019/11/4,4213565,-999
4213565,50.279,-101.012,462.894,50.275,-101.015,394,,Near Beulah,MINNEWASTA CREEK,CA,2020/1/31,2019/11/4,4213574,-999
4213566,52.862,-102.196,10904.909,52.86,-102.194,11000,,Near Erwood,RED DEER RIVER,CA,2020/1/31,2019/11/4,4213560,-999
4213567,52.654,-103.512,3640.658,52.654,-103.516,2300,,Near Steen,RED DEER RIVER,CA,2020/1/31,2019/11/4,4213566,-999
4213569,50.896,-110.287,44877.777,50.9,-110.29,47849.5,,Near Bindloss,RED DEER RIVER,CA,2020/1/31,2018/9/7,4213400,-999
4213570,49.871,-100.104,82891.055,49.872,-100.103,85700,,Near Brandon,ASSINIBOINE RIVER,CA,2020/1/31,2019/11/4,4213573,350
4213571,51.562,-101.921,13131.154,51.565,-101.916,13000,,Kamsack,ASSINIBOINE RIVER,CA,2020/1/31,2019/11/4,4213576,-999
4213572,51.937,-102.546,1935.99,51.94,-102.547,1930,,Sturgis,ASSINIBOINE RIVER,CA,2020/1/31,2019/11/4,4213571,-999
4213573,49.696,-98.904,148130.344,49.698,-98.899,160000,,Near Holland,ASSINIBOINE RIVER,CA,2020/1/31,2019/11/4,4213575,-999
4213574,50.112,-101.037,73421.141,50.111,-101.036,84700,,Near Miniota,ASSINIBOINE RIVER,CA,2020/1/31,2019/11/4,4213570,-999
4213575,49.937,-98.279,148844.859,49.936,-98.28,161000,,Near Portage La Prairie,ASSINIBOINE RIVER,CA,2020/1/31,2019/11/4,4213650,-999
4213576,50.812,-101.437,19340.918,50.81,-101.436,19300,,Near Russell,ASSINIBOINE RIVER,CA,2020/1/31,2019/11/4,4213245,-999
