ID,lat_mod,lon_mod,area_mod,rivname,locname,,
5861,34.827,133.621,106.479,佐与谷川,佐与谷,,
5862,34.891,133.403,40.718,本郷川,蚊家,,
5863,34.967,133.354,50.675,神代川,矢神,,
5864,35.081,133.338,14.731,高瀬川,梅田,,
5865,34.574,133.418,28.941,高屋川,神辺,,
5866,34.595,133.429,16.449,高屋川,高屋,,
5867,34.748,133.888,6.33,笹ヶ瀬川,菅野,,
5868,34.655,133.877,105.448,笹ヶ瀬川,笹ヶ瀬,,
5869,34.621,133.893,292.888,笹ヶ瀬川,藤田,,
5870,34.684,133.899,40.288,笹ヶ瀬川,首部,,
5871,34.676,133.819,129.999,足守川,甫崎,,
5872,34.643,133.842,133.356,足守川,撫川,,
5873,34.632,133.868,176.787,足守川,今保,,
5874,34.731,133.803,62.384,足守川,足守,,
5875,34.676,133.869,13.979,砂川,宮瀬橋,,
5876,34.677,133.872,10.932,中川,中川橋,,
5877,34.554,133.834,77.902,倉敷川,彦崎,,
5878,34.562,133.806,22.217,倉敷川,粒江,,
5879,34.57,133.819,26.089,六間川,茶屋町,,
5880,34.757,134.224,17.618,伊里川,山田原,,
5881,34.541,133.622,1.575,里見川,金光,,
5882,34.542,133.667,28.489,里見川,昭和水門,,
5883,34.526,133.899,24.202,鴨川,秀天,,
5884,34.499,133.532,8.838,今立川,富岡,,
5885,34.542,133.671,1.101,溜川,溜川,,
5886,34.678,132.57,261.951,江の川,川井,,
5887,34.641,132.621,304.284,江の川,下土師,,
5888,34.665,132.714,407.62,江の川,吉田,,
5889,34.728,132.783,550.18,江の川,上川立,,
5890,34.791,132.831,659.581,江の川,粟屋,,
5891,34.811,132.842,1989.007,江の川,尾関山,,
5892,34.888,132.679,2630.906,江の川,大津,,
5893,34.949,132.642,2886.737,江の川,都賀,,
5894,34.996,132.503,3223.167,江の川,川本,,
5895,34.968,132.324,3781.357,江の川,谷住郷,,
5896,34.998,132.284,3808.396,江の川,川平,,
5897,34.772,132.464,21.212,江の川,大朝,,
5898,34.824,132.682,2.953,長瀬川,下原,,
5899,34.767,132.724,94.392,生田川,門田,,
5900,34.83,132.805,320.639,神野瀬川,神野瀬川,,
5901,34.859,132.846,236.218,神野瀬川,藤兼,,
5902,34.803,132.883,671.784,馬洗川,南畑敷,,
5903,34.77,132.932,445.39,馬洗川,岡田,,
5904,34.734,132.988,119.007,馬洗川,三玉,,
5905,34.729,132.821,45.699,板木川,下志和地,,
5906,34.682,132.674,25.769,多治比川,多治比,,
5907,34.684,132.526,72.791,志路原川,春木,,
5908,34.865,132.793,59.351,布野川,下布野,,
5909,34.863,133.012,256.388,西城川,庄原,,
5910,34.818,132.846,634.521,西城川,三次,,
5911,34.834,132.854,623.755,西城川,小文,,
5912,34.943,133.122,146.01,西城川,西城,,
5913,34.9,133.082,216.695,西城川,高,,
5914,34.864,133.032,252.537,西城川,石丸,,
5915,34.857,132.887,531.534,西城川,下金田,,
5916,34.983,132.986,53.929,比和川,比和,,
5917,34.85,133.014,10.049,戸郷川,戸郷川,,
5918,34.809,132.932,35.293,国兼川,和知,,
5919,34.761,132.904,144.387,美波羅川,小田幸,,
5920,34.651,132.862,83.025,美波羅川,上壱,,
5921,34.743,133.036,94.295,上下川,上安田(県使用),,
5922,34.79,132.986,215.412,上下川,計納(県使用),,
5923,34.786,132.981,276.656,上下川,市場,,
5924,34.703,133.137,16.338,上下川,二森,,
5925,34.708,132.74,61.902,本村川,上甲立,,
5926,34.784,133.047,84.854,田総川,竹の花,,
5927,34.801,132.862,1.862,北溝川,十日市,,
5928,34.661,132.534,26.746,冠川,石井谷,,
5929,34.654,133.391,116.837,小田川,山野,,
5930,34.886,133.277,6.144,成羽川,東城,,
5931,34.629,133.11,195.123,芦田川,伊尾,,
5932,34.591,133.152,238.675,芦田川,永野山,,
5933,34.599,133.186,293.286,芦田川,矢野原,,
5934,34.565,133.236,479.723,芦田川,府中,,
5935,34.544,133.286,577.694,芦田川,上戸手,,
5936,34.53,133.332,646.472,芦田川,山守橋,,
5937,34.522,133.353,648.562,芦田川,郷分,,
5938,34.496,133.34,790.429,芦田川,山手,,
5939,34.584,133.059,82.911,芦田川,甲山,,
5940,34.63,133.109,195.085,芦田川,駅前,,
5941,34.484,133.341,57.25,芦田川,福川,,
5942,35.687,139.753,2.221,芦田川,山手(合計),,
5943,34.472,133.311,10.488,河手川,瀬戸山北,,
5944,34.481,133.319,2.802,加屋川,津之郷,,
5945,34.504,133.096,12.347,野間川,今田,,
5946,34.574,133.418,28.941,高屋川,神辺,,
5947,34.544,133.381,68.934,高屋川,掛ノ橋,,
5948,34.52,133.358,139.829,高屋川,御幸,,
5949,34.547,133.388,68.645,高屋川,古市,,
5950,35.687,139.753,2.221,高屋川,御幸（合計）,,
5951,34.524,133.355,648.525,高屋川,御幸（導水）,,
5952,34.609,133.327,4.521,四川,大谷池,,
5953,34.604,133.329,4.712,四川,百谷,,
5954,34.59,133.356,10.989,四川,出雲,,
5955,34.583,133.312,13.994,服部川,服部,,
5956,34.55,133.322,23.455,服部川,駅家中島,,
5957,34.534,133.287,22.193,有地川,福田,,
5958,34.612,133.337,2.737,谷尻川,種,,
5959,34.555,133.277,72.478,神谷川,新市,,
5960,34.588,133.269,61.279,神谷川,上安井,,
5961,34.566,133.277,2.106,神谷川,新市宮内,,
5962,34.577,133.24,2.432,砂川,府中砂川,,
5963,34.513,133.144,93.341,御調川,市,,
5964,34.497,133.11,72.461,御調川,丸門田,,
5965,34.568,133.128,19.323,宇津戸川,宇津戸川,,
5966,34.635,133.11,59.401,矢多田川,矢多田川,,
5967,34.568,133.344,28.93,加茂川,中野,,
5968,34.546,133.349,31.213,加茂川,沼,,
5969,34.589,133.356,21.41,加茂川,加茂,,
5970,34.547,133.336,3.147,吉野川,万能倉,,
5971,34.536,133.315,616.648,才町川,大橋,,
5972,34.577,133.227,11.348,出口川,大黒,,
5973,34.484,133.341,57.25,瀬戸川,西神島,,
5974,34.564,133.371,7.137,箱田川,西中条,,
5975,34.629,133.1,21.202,山田川,伊尾,,
5976,34.637,133.083,13.847,山田川,青近,,
5977,34.573,132.232,285.646,太田川,土居,,
5978,34.609,132.32,627.688,太田川,加計,,
5979,34.536,132.434,1085.815,太田川,飯室,,
5980,34.512,132.506,1135.768,太田川,中野,,
5981,34.484,132.51,1505.991,太田川,玖村,,
5982,34.471,132.497,1516.667,太田川,矢口第二,,
5983,34.461,132.494,5.04,太田川,矢口第一,,
5984,34.426,132.462,1598.131,太田川,長和久,,
5985,34.424,132.459,1598.208,太田川,祇園大橋,,
5986,34.363,132.404,1636.442,太田川放水路,草津,,
5987,34.391,132.478,1.137,猿猴川,段原,,
5988,34.451,132.473,59.065,古川,古川,,
5989,34.397,132.502,11.11,府中大川,大須,,
5990,34.414,132.511,9.768,府中大川,温品,,
5991,34.469,132.46,51.204,安川,上安,,
5992,34.552,132.661,113.375,三篠川,白木(県使用),,
5993,34.484,132.534,268.403,三篠川,中深川,,
5994,34.487,132.53,275.36,三篠川,上庄,,
5995,34.523,132.497,11.575,大毛寺川,亀山,,
5996,34.562,132.449,26.193,鈴張川,向田,,
5997,34.519,132.405,37.305,吉山川,久地,,
5998,34.524,132.316,127.979,水内川,湯来(県使用),,
5999,34.481,132.259,67.297,水内川,菅沢,,
6000,34.668,132.299,229.469,滝山川,黒滝,,
6001,34.625,132.301,245.144,滝山川,後平,,
6002,34.616,132.318,249.605,滝山川,滝山,,
6003,34.512,132.514,84.509,根谷川,上原橋,,
6004,34.507,132.516,85.137,根谷川,新川橋,,
6005,34.538,132.525,48.87,根谷川,三入南,,
6006,34.541,132.515,14.556,南原川,南原,,
6007,34.407,132.457,1.587,旧太田川,三篠橋（旧太田川）,,
6008,34.407,132.457,1.587,旧太田川,三篠橋（元安川）,,
6009,34.407,132.457,1.587,旧太田川,三篠橋（天満川）,,
6010,34.362,132.432,6.223,旧太田川,江波（旧太田川）,,
6011,34.362,132.432,6.223,旧太田川,江波（元安川）,,
6012,34.362,132.432,6.223,旧太田川,江波（天満川）,,
6013,34.607,132.703,68.944,三篠川,向原,,
6014,34.228,132.177,322.547,小瀬川,小川津,,
6015,34.211,132.196,330.023,小瀬川,両国橋,,
6016,34.286,132.139,143.882,小瀬川,釜ヶ原,,
6017,34.374,132.154,81.705,小瀬川,岩倉,,
6018,34.336,132.14,122.451,小瀬川,本郷,,
6019,34.275,132.134,257.881,小瀬川,下ヶ原,,
6020,34.229,132.198,327.041,小瀬川,防鹿,,
6021,34.474,132.88,192.891,沼田川,中河内,,
6022,34.395,133.031,499.123,沼田川,七宝,,
6023,34.427,132.971,388.426,沼田川,船木,,
6024,34.498,132.824,104.384,沼田川,河戸,,
6025,34.382,133.017,18.723,天井川,沼田東,,
6026,34.408,132.997,1.141,仏通寺川,本郷,,
6027,34.515,132.918,104.148,椋梨川,和木,,
6028,34.481,132.899,164.949,椋梨川,奥条,,
6029,34.534,132.879,56.32,椋梨川,椋梨,,
6030,34.445,132.792,18.747,入野川,中島,,
6031,34.453,132.853,58.793,入野川,失平,,
6032,34.433,132.977,20.932,菅川,菅川橋,,
6033,34.406,132.969,29.652,梨和川,南方,,
6034,34.247,132.628,236.019,黒瀬川,町田,,
6035,34.323,132.673,173.815,黒瀬川,松ヶ瀬,,
6036,34.356,132.721,137.363,黒瀬川,樋ノ詰,,
6037,34.398,132.739,50.895,黒瀬川,御薗宇,,
6038,34.419,132.731,31.038,黒瀬川,下見,,
6039,34.303,132.631,8.692,長谷川,惣引谷,,
6040,34.389,132.712,33.143,古河川,古河,,
6041,34.509,133.413,5.744,手城川,手城,,
6042,34.513,133.418,4.625,手城川,春日池,,
6043,34.355,132.329,14.313,可愛川,平良,,
6044,34.354,132.904,3.233,本川,下野,,
6045,34.367,132.35,9.137,岡ノ下川,岡ノ下,,
6046,34.374,132.352,4.016,岡ノ下川,中州橋,,
6047,34.294,132.275,15.501,永慶寺川,水ノ越,,
6048,34.375,132.546,111.444,瀬野川,石原,,
6049,34.422,132.605,71.34,瀬野川,瀬野,,
6050,34.382,132.362,23.903,八幡川,中地,,
6051,34.404,132.355,51.352,八幡川,小深川,,
6052,34.429,132.308,36.036,八幡川,白川,,
6053,34.412,132.377,14.109,石内川,石内,,
6054,34.393,132.365,22.39,石内川,高井,,
6055,34.415,132.383,13.423,梶毛川,上中,,
6056,34.256,132.561,47.464,二河川,二河,,
6057,34.325,132.585,10.594,二河川,呉地,,
6058,34.341,132.295,11.225,御手洗川,宮内,,
6059,34.283,132.734,18.265,野呂川,藤浪,,
6060,34.294,132.7,10.085,野呂川,市原,,
6061,34.384,132.891,63.319,賀茂川,新庄,,
6062,34.335,132.901,76.366,賀茂川,竹原,,
6063,34.454,133.213,54.915,藤井川,柳井橋,,
6064,34.448,133.158,17.684,藤井川,美之郷,,
6065,34.463,133.249,27.655,本郷川,今津,,
6066,34.39,133.318,20.693,山南川,沼隈,,
6067,34.409,133.098,24.468,和久原川,中之町,,
6068,34.455,133.264,6.601,羽原川,松永,,
6069,34.402,133.07,8.776,西野川,西宮,,
6070,34.329,132.818,21.281,三津大川,三津,,
6071,34.314,132.786,15.239,高野川,風早,,
6072,34.228,132.177,322.547,小瀬川,小川津,,
6073,34.211,132.196,330.023,小瀬川,両国橋,,
6074,34.208,132.242,343.688,小瀬川,和木,,
6075,34.286,132.139,143.882,小瀬川,釜ヶ原,,
6076,34.275,132.134,257.881,小瀬川,下ヶ原,,
6077,34.229,132.198,327.041,小瀬川,防鹿,,
6078,34.223,132.125,5.954,長谷川,日宛,,
6079,34.189,131.654,201.17,佐波川,堀,,
6080,34.18,131.644,336.512,佐波川,漆尾,,
6081,34.104,131.595,400.405,佐波川,真尾,,
6082,34.064,131.558,423.001,佐波川,新橋,,
6083,34.036,131.5,444.478,佐波川,西之浦,,
6084,34.234,131.662,149.568,佐波川,八坂,,
6085,34.199,131.776,22.286,島地川,仁保津,,
6086,34.148,131.736,78.57,島地川,和田(基準水位県設定),,
6087,34.188,131.657,128.161,島地川,島地,,
6088,34.16,131.703,102.047,島地川,島地（県）,,
6089,34.774,131.964,215.002,三隅川,三隅,,
6090,34.367,131.248,49.86,三隅川,三隅,,
6091,34.467,131.455,1.85,大井川,坂本,,
6092,34.455,131.516,77.263,大井川,茶屋ヶ原,,
6093,34.396,131.715,87.246,阿武川,朝早橋,,
6094,34.363,131.68,119.865,阿武川,用路,,
6095,34.341,131.624,160.558,阿武川,三谷,,
6096,34.393,131.42,641.133,阿武川,中津江,,
6097,34.397,131.393,642.076,橋本川,橋本川,,
6098,34.397,131.378,15.002,玉江川,玉江川,,
6099,34.362,131.428,67.465,明木川,明木,,
6100,34.347,131.418,59.51,明木川,明木橋,,
6101,34.386,131.567,70.711,蔵目喜川,蔵目喜,,
6102,34.436,131.576,45.865,蔵目喜川,鈴倉,,
6103,34.367,131.592,35.344,生雲川,下地,,
6104,34.17,132.101,798.834,錦川,錦橋,,
6105,34.163,132.179,887.176,錦川,臥龍橋,,
6106,34.238,131.988,583.154,錦川,宮の串,,
6107,34.216,132.016,672.835,錦川,南桑,,
6108,34.264,131.955,337.405,錦川,広瀬,,
6109,34.265,131.977,520.907,錦川,出合,,
6110,34.138,131.844,160.631,錦川,小原,,
6111,34.234,131.804,55.843,錦川,柏原,,
6112,34.224,131.815,103.113,錦川,田原橋,,
6113,34.2,131.813,127.285,錦川,小泉,,
6114,34.295,132.039,12.878,本郷川,本郷橋,,
6115,34.244,132.003,50.829,本郷川,小壁,,
6116,34.242,131.814,1.058,渋川,城平,,
6117,34.221,132.077,41.002,生見川,鮎谷,,
6118,34.28,131.968,155.707,宇佐川,出市,,
6119,34.322,131.992,114.45,宇佐川,乙女峡,,
6120,34.088,132.032,139.426,島田川,米川,,
6121,34.07,132.011,160.7,島田川,筏場,,
6122,33.992,131.959,245.012,島田川,島田,,
6123,33.984,131.942,254.544,島田川,下林,,
6124,34.085,132.069,64.696,島田川,玖珂入南橋,,
6125,34.03,131.983,197.967,島田川,土手,,
6126,34.1,132.053,36.118,東川,川上,,
6127,34.203,131.512,23.04,椹野川,宮野河原,,
6128,34.169,131.48,40.058,椹野川,鰐石,,
6129,34.162,131.468,192.142,椹野川,豊年橋,,
6130,34.136,131.427,235.981,椹野川,朝田,,
6131,34.101,131.405,289.25,椹野川,東津橋,,
6132,34.144,131.458,5.229,九田川,九田,,
6133,34.147,131.436,35.65,吉敷川,大歳,,
6134,34.187,131.475,9.047,一の坂川,木町,,
6135,34.164,131.488,83.986,仁保川,御堀橋,,
6136,34.161,131.445,5.159,前田川,前田橋,,
6137,34.057,131.289,338.84,厚東川,木田橋,,
6138,34.031,131.258,1.637,厚東川,持世寺,,
6139,34.011,131.242,376.619,厚東川,末信橋,,
6140,34.189,131.291,115.086,厚東川,岩永,,
6141,34.267,131.262,27.063,厚東川,信高橋,,
6142,34.204,131.351,69.552,大田川,綾木,,
6143,33.992,131.218,5.921,中川,中川,,
6144,34.055,131.168,199.778,厚狭川,厚狭大橋,,
6145,34.167,131.206,42.892,厚狭川,美祢大橋,,
6146,34.135,131.161,117.686,厚狭川,東厚保,,
6147,34.108,131.152,153.353,厚狭川,西厚保,,
6148,34.091,131.066,276.786,木屋川,吉田大橋,,
6149,34.204,131.078,10.686,木屋川,長正司,,
6150,34.177,131.068,165.4,木屋川,石町,,
6151,34.113,131.054,266.994,木屋川,上大野,,
6152,34.28,131.113,46.95,木屋川,大羽山,,
6153,34.121,131.036,60.767,田部川,田部,,
6154,34.056,131.364,3.221,今津川,上常盤橋,,
6155,34.051,131.374,4.275,今津川,今津川,,
6156,34.064,131.6,1.617,馬刀川,馬刀川,,
6157,33.97,132.091,7.03,土穂石川,新庄,,
6158,33.985,132.098,15.988,柳井川,落合,,
6159,33.971,132.105,18.758,柳井川,柳商橋,,
6160,34.094,131.787,45.115,富田川,川本,,
6161,34.073,131.777,56.617,富田川,音羽,,
6162,34.081,131.903,21.951,末武川,温見,,
6163,34.029,131.849,47.374,末武川,末武,,
6164,34.018,131.201,60.047,有帆川,有帆新橋,,
6165,34.078,131.239,24.786,有帆川,土井,,
6166,34.043,131.208,51.165,有帆川,沖田,,
6167,34.385,131.099,19.51,掛淵川,日置,,
6168,34.382,131.068,49.453,掛淵川,芝崎,,
6169,34.371,131.053,22.702,大坊川,大坊橋,,
6170,34.765,131.154,374.3,大谷川,石原橋,,
6171,34.136,132.196,5.298,平田川,南岩国,,
6172,34.018,131.857,7.693,平田川,平田,,
6173,34.045,132.207,55.349,由宇川,平和橋,,
6174,33.965,132.062,4.463,灸川,灸川橋,,
6175,33.953,132.045,40.609,田布施川,下田布施,,
6176,33.944,132.271,4.98,宮崎川,宮崎川,,
6177,33.923,132.2,14.21,屋代川,屋代橋,,
6178,34.07,131.69,32.801,夜市川,下佐畑橋,,
6179,34.079,131.715,48.628,夜市川,夜市,,
6180,34.082,131.443,17.012,南若川,四辻,,
6181,33.975,131.269,6.666,真締川,土田橋,,
6182,33.969,131.261,9.109,真締川,御手洗橋,,
6183,33.96,131.252,13.1,真締川,小串,,
6184,33.981,130.933,3.752,武久川,武久,,
6185,34.01,130.944,19.367,綾羅木川,観月橋,,
6186,34.149,130.925,22.997,川棚川,葉中橋,,
6187,34.27,130.993,121.13,粟野川,田耕,,
6188,34.329,130.976,166.085,粟野川,宮迫,,
6189,34.33,131.172,35.935,深川川,湯本,,
6190,34.367,131.173,63.481,深川川,深川,,
6191,34.508,131.487,15.61,郷川,新八幡橋,,
6192,34.606,131.691,95.871,田万川,岡平,,
6193,34.631,131.662,113.303,田万川,椿橋,,
6194,34.549,131.64,18.99,田万川,新市橋,,
6195,34.59,131.673,22.001,原中川,原中川,,
6196,33.942,132.084,4.001,大内川,大内川,,
6197,33.945,132.211,3.66,三蒲川,三蒲,,
6198,33.894,132.269,5.142,宮川,宮川,,
6199,34.014,131.864,27.211,切戸川,桜大橋,,
6200,34.054,131.605,9.231,柳川,柳川,,
6201,34.052,131.015,23.812,神田川,神田橋,,
6202,34.028,130.932,4.674,友田川,友田,,
6203,34.369,131.022,6.703,泉川,泉川,,
6204,34.618,131.601,12.928,須佐川,龍背橋,,
6205,34.009,131.334,5.561,井関川,井関橋,,
6206,34.029,131.838,5.239,西光寺川,西光寺川,,
6207,34.033,133.842,5.518,吉野川,池田（無堤）,,
6208,34.033,133.842,5.518,吉野川,池田（有堤）,,
6209,34.038,133.974,2142.277,吉野川,江口,,
6210,34.044,134.051,2251.718,吉野川,中藪,,
6211,34.065,134.194,2751.832,吉野川,岩津,,
6212,34.072,134.237,2859.878,吉野川,瀬詰,,
6213,34.088,134.346,3001.74,吉野川,中央橋,,
6214,34.089,134.387,3014.786,吉野川,西条大橋,,
6215,34.099,134.424,3026.314,吉野川,高瀬橋,,
6216,34.108,134.446,3027.707,吉野川,第十,,
6217,34.045,134.028,2168.137,吉野川,露の谷（簡）,,
6218,34.039,134.001,2148.993,吉野川,芝生中鳥（簡）,,
6219,34.046,133.943,2099.46,吉野川,孫十郎谷（簡）,,
6220,34.04,133.911,2063.978,吉野川,三三大橋（簡）,,
6221,34.107,134.44,3027.546,吉野川,六条大橋下流（簡）,,
6222,34.103,134.438,3027.441,吉野川,六条大橋（簡）,,
6223,33.789,133.737,929.846,吉野川,豊永,,
6224,33.862,133.78,1062.991,吉野川,下名,,
6225,33.971,133.779,1853.496,吉野川,祖谷口,,
6226,34.11,134.448,3028.638,旧吉野川,旧吉野川,,
6227,34.14,134.47,104.847,旧吉野川,大寺橋,,
6228,34.135,134.529,134.096,旧吉野川,大正橋,,
6229,34.147,134.558,16.225,旧吉野川,牛屋島大橋,,
6230,34.136,134.571,36.41,旧吉野川,鍋川,,
6231,34.145,134.584,38.139,旧吉野川,旧吉野川河口堰上流,,
6232,34.116,134.535,142.101,今切川,北島応神橋,,
6233,34.109,134.553,145.132,今切川,今切川河口堰上流,,
6234,34.031,134.404,159.499,鮎喰川,広野,,
6235,33.969,134.341,77.165,鮎喰川,寄井,,
6236,34.073,134.5,195.068,鮎喰川,上鮎喰,,
6237,34.124,134.438,58.682,宮川内谷川,矢武大橋,,
6238,34.149,134.343,9.361,宮川内谷川,相坂,,
6239,34.159,134.355,10.448,宮川内谷川,下上畑,,
6240,34.115,134.417,37.155,宮川内谷川,七条,,
6241,34.125,134.448,75.471,宮川内谷川,下ノ庄,,
6242,34.081,134.394,7.144,江川,牛島,,
6243,34.076,134.353,1.205,江川,鴨島,,
6244,34.091,134.274,60.474,日開谷川,日開谷,,
6245,34.034,134.5,45.655,園瀬川,山上,,
6246,34.043,134.541,57.034,園瀬川,法花,,
6247,33.992,134.454,13.286,園瀬川,宮前,,
6248,34.054,134.225,68.702,川田川,川田,,
6249,34.078,134.176,71.818,曽江谷川,棚田,,
6250,34.05,134.175,193.827,穴吹川,穴吹,,
6251,34.151,134.584,38.932,大谷川,大谷川(内),,
6252,34.151,134.584,38.932,大谷川,大谷川(外),,
6253,34.031,134.064,131.622,貞光川,貞光,,
6254,34.038,133.938,21.788,加茂谷川,加茂,,
6255,33.956,133.791,352.624,祖谷川,三縄,,
6256,34.076,134.401,23.912,飯尾川,上浦,,
6257,34.087,134.458,46.999,飯尾川,加茂野,,
6258,34.098,134.53,70.971,飯尾川,春日,,
6259,34.099,134.491,67.809,飯尾川,角の瀬堰(内),,
6260,34.099,134.491,67.809,飯尾川,角の瀬堰(外),,
6261,33.958,133.671,270.145,銅山川,吉ノ瀬,,
6262,34.031,134.031,60.08,半田川,半田,,
6263,34.099,134.571,1.186,榎瀬江湖川,沖ノ島,,
6264,34.169,134.6,7.485,新池川,吉永,,
6265,34.121,134.5,4.619,正法寺川,正法寺,,
6266,34.071,134.549,15.097,新町川,新町,,
6267,34.055,134.303,1.626,桑村川,桑村,,
6268,34.059,134.283,4.729,学島川,学島,,
6269,34.062,134.254,6.319,ほたる川,ほたる,,
6270,34.142,134.462,9.494,大坂谷川,大坂谷,,
6271,34.165,134.57,2.746,大代谷川,大代,,
6272,34.136,134.46,13.874,黒谷川,黒谷,,
6273,34,134.487,17.5,嵯峨川,寺谷,,
6274,33.853,134.481,701.5,那賀川,和食,,
6275,33.92,134.55,766.317,那賀川,加茂谷,,
6276,33.941,134.622,783.308,那賀川,古庄,,
6277,33.941,134.622,783.308,那賀川,古庄（上流）,,
6278,33.941,134.622,783.308,那賀川,古庄（下流）,,
6279,33.86,134.501,706.598,那賀川,和食（県）,,
6280,33.912,134.541,750.589,那賀川,十八女大橋(簡),,
6281,33.896,134.616,62.29,桑野川,明谷,,
6282,33.906,134.619,64.759,桑野川,大原,,
6283,33.906,134.619,64.759,桑野川,大原（有堤）,,
6284,33.906,134.619,64.759,桑野川,大原（無堤）,,
6285,33.852,134.586,24.038,桑野川,新野,,
6286,33.869,134.598,45.077,桑野川,内田橋,,
6287,33.853,134.286,126.445,坂州木頭川,名古ノ瀬,,
6288,33.927,134.702,98.99,派川那賀川,豊益,,
6289,33.993,134.605,2.055,芝生川,芝生(内),,
6290,33.993,134.605,2.055,芝生川,芝生(外),,
6291,33.986,134.604,11.767,田野川,田野(内),,
6292,33.986,134.604,11.767,田野川,田野(外),,
6293,33.722,134.523,4.629,奥潟川,千羽口橋,,
6294,33.57,134.292,35.971,宍喰川,日比原,,
6295,33.934,134.504,156.146,勝浦川,横瀬,,
6296,34.019,134.562,210.364,勝浦川,江田,,
6297,33.89,134.405,67.683,勝浦川,落合,,
6298,33.658,134.307,119.232,海部川,神野,,
6299,33.604,134.342,3.663,海部川,多良,,
6300,33.887,134.658,13.866,打樋川,打樋(内),,
6301,33.887,134.658,13.866,打樋川,打樋(外),,
6302,33.967,134.604,8.668,立江川,立江,,
6303,33.842,134.626,29.101,福井川,大西,,
6304,33.738,134.526,43.195,日和佐川,月輪,,
6305,33.67,134.421,36.18,牟岐川,牟岐(内),,
6306,33.67,134.421,36.18,牟岐川,牟岐(外),,
6307,33.565,134.299,37.465,宍喰川,宍喰(内),,
6308,33.565,134.299,37.465,宍喰川,宍喰(外),,
6309,33.724,134.534,6.277,奥潟川,奥潟(内),,
6310,33.724,134.534,6.277,奥潟川,奥潟(外),,
6311,34.011,134.578,2.921,神田瀬川,神田瀬,,
6312,34.117,133.972,37.193,土器川,明神,,
6313,34.151,133.948,61.543,土器川,天川,,
6314,34.174,133.889,89.97,土器川,常包橋,,
6315,34.198,133.842,101.77,土器川,祓川橋,,
6316,34.198,133.842,101.77,土器川,祓川橋（丸亀区域）,,
6317,34.198,133.842,101.77,土器川,祓川橋（まんのう区域）,,
6318,34.287,133.813,125.259,土器川,丸亀橋,,
6319,34.145,133.963,56.43,土器川,中通,,
6320,34.294,133.804,128.645,土器川,蓬莱橋（簡）,,
6321,34.185,133.878,96.815,土器川,大川(簡),,
6322,34.346,134.018,110.868,香東川,郷東橋,,
6323,34.239,134.022,97.253,香東川,城渡橋,,
6324,34.3,134.012,100.804,香東川,成合,,
6325,34.174,134.083,68.937,香東川,北井,,
6326,34.196,134.043,89.931,香東川,中徳,,
6327,34.171,134.082,33.81,香東川,塩江橋,,
6328,34.227,134.035,96.25,香東川,岩崎,,
6329,34.149,134.078,24.487,内場川,桧,,
6330,34.136,133.667,150.623,財田川,稲積橋,,
6331,34.122,133.743,85.903,財田川,長瀬橋,,
6332,34.129,133.713,115.032,財田川,江藤橋,,
6333,34.121,133.774,64.451,財田川,我久橋,,
6334,34.336,134.097,69.25,新川,新川橋,,
6335,34.274,134.135,26.667,新川,平木橋,,
6336,34.276,134.109,12.582,吉田川,吉田川橋,,
6337,34.334,134.086,57.246,春日川,春日川橋,,
6338,34.246,134.085,33.976,春日川,川北橋,,
6339,34.305,134.088,56.933,春日川,元山,,
6340,34.343,133.898,2.08,明神川,沖,,
6341,34.204,134.403,20.227,馬宿川,万代橋,,
6342,34.224,134.394,11.886,小海川,塩屋橋,,
6343,34.206,134.322,27.186,湊川,与田山,,
6344,34.207,134.259,6.287,湊川,日下,,
6345,34.244,134.349,49.373,湊川,湊川橋,,
6346,34.233,134.312,13.329,与田川,風呂橋,,
6347,34.245,134.327,16.917,与田川,中筋,,
6348,34.255,134.319,5.183,番屋川,一本松橋,,
6349,34.298,134.247,43.606,津田川,津田川橋,,
6350,34.259,134.249,10.169,津田川,弁天橋,,
6351,34.23,134.251,2.408,津田川,八幡,,
6352,34.269,134.221,1.855,津田川,落合橋,,
6353,34.278,134.213,37.723,津田川,大井川橋,,
6354,34.262,134.164,15.423,鴨部川,井戸川橋,,
6355,34.292,134.212,48.281,鴨部川,脇橋,,
6356,34.222,134.185,8.105,鴨部川,来栖,,
6357,34.308,134.214,50.48,鴨部川,鴨部,,
6358,34.331,134.059,18.562,御坊川,楠上橋,,
6359,34.213,133.972,55.5,綾川,萓原堰,,
6360,34.177,133.981,21.555,綾川,新名,,
6361,34.309,133.828,61.451,大束川,新町橋上,,
6362,34.309,133.828,61.451,大束川,新町橋下,,
6363,34.261,133.858,39.347,大束川,上車橋,,
6364,34.294,133.841,54.205,大束川,津之郷橋,,
6365,34.282,133.773,56.764,金倉川,幸橋,,
6366,34.244,133.789,54.202,金倉川,五条,,
6367,34.229,133.796,48.881,金倉川,与北,,
6368,34.192,133.817,40.886,金倉川,高藪橋,,
6369,34.249,133.745,18.261,弘田川,山階,,
6370,34.233,133.766,9.611,弘田川,甲山,,
6371,34.202,133.708,43.637,高瀬川,三野橋,,
6372,34.168,133.743,23.177,高瀬川,佐股橋,,
6373,34.185,133.718,29.923,高瀬川,高瀬橋,,
6374,34.555,134.34,5.754,吉田川,荒魂,,
6375,35.687,139.753,2.221,吉田川,分水堰,,
6376,35.687,139.753,2.221,吉田川,分水出口,,
6377,34.504,134.219,14.079,伝法川,蓬莱橋,,
6378,34.491,134.196,17.817,伝法川,西條橋,,
