ID,lat_mod,lon_mod,area_mod,rivname,locname
1185,34.962,137.152,1398.7,矢作川,岡崎
1186,34.896,137.098,1656.7,矢作川,木戸
1187,34.889,137.059,1657,矢作川,米津
1188,34.828,136.971,-9999,矢作川,碧南
1189,35.055,137.214,313.9,巴川,九久平
1190,34.95,137.176,246.6,乙川,明大寺
1191,34.859,137.076,1656,矢作古川,寄近
1192,35.232,137.36,-9999,矢作川,小渡
1193,35.152,137.218,821,矢作川,猿投
1194,35.261,137.526,-9999,根羽川,押山
1195,35.27,137.479,-9999,上村川,澄ヶ瀬
1196,35.219,137.508,-9999,名倉川,真弓
1197,35.406,137.322,23.9,佐々良木川,佐々良木
1198,35.363,137.256,209,庄内川,瑞浪
1199,35.358,137.19,285,庄内川,土岐
1200,35.334,137.127,367,庄内川,多治見
1201,35.252,137.019,532,庄内川,志段味
1202,35.214,136.933,600,庄内川,味鋺
1203,35.221,136.908,-9999,庄内川,洗堰
1204,35.208,136.879,-9999,庄内川,小田井（越流堤）
1205,35.203,136.875,705,庄内川,枇杷島
1206,35.109,136.836,712,庄内川,当知
1207,35.236,136.944,15.5,八田川,春日井
1208,35.21,136.929,105,矢田川,瀬古
1209,35.18,137.046,-9999,香流川,岩作
1210,35.193,136.867,-9999,庄内川,枇杷島橋
1211,35.436,137.034,4632,木曽川,今渡
1212,35.401,136.963,4684,木曽川,犬山
1213,35.37,136.823,-9999,木曽川,川島大橋
1214,35.356,136.829,-9999,木曽川,河田橋
1215,35.363,136.762,4956,木曽川,笠松
1216,35.312,136.738,4956,木曽川,起
1217,35.915,137.204,869,飛騨川,上呂
1218,35.578,137.189,2020,飛騨川,白川口
1219,35.738,136.947,525,長良川,稲成
1220,35.55,136.909,1076,長良川,美濃
1221,35.46,136.836,1598,長良川,芥見
1222,35.441,136.774,1608,長良川,長良
1223,35.429,136.75,1607,長良川,忠節
1224,35.398,136.701,-9999,長良川,穂積
1225,35.362,136.688,1914,長良川,墨俣
1226,35.33,136.689,1959.9,長良川,間島（廃止）
1227,35.273,136.676,1967,長良川,南濃大橋
1228,35.604,136.839,241,板取川,下洞戸
1229,35.476,136.86,287,津保川,関
1230,35.542,136.828,146,武儀川,谷口
1231,35.45,136.735,121,伊自良川,古川橋
1232,35.393,136.759,-9999,荒田川,荒田川放水路
1233,35.384,136.716,13.6,荒田川,出村
1234,35.372,136.752,50.8,境川,八幡橋(廃止)
1235,35.481,136.569,606,揖斐川,岡島
1236,35.36,136.658,1196,揖斐川,万石
1237,35.475,136.524,117.29,粕川,市場
1238,35.632,136.616,229,根尾川,板所
1239,35.51,136.656,386.8,根尾川,山口
1240,35.291,136.473,68.37,牧田川,文條橋
1241,35.291,136.473,68.37,None,None
1242,35.306,136.594,180,牧田川,烏江
1243,35.355,136.595,45,杭瀬川,塩田橋
1244,35.308,136.596,174,杭瀬川,高渕
1245,35.507,136.659,384.76,根尾川,山口（廃止）
1246,35.695,136.484,221.2,揖斐川,徳山（廃止）
1247,35.642,136.5,272,揖斐川,杉原
1248,35.598,136.42,114,坂内川,広瀬
1249,35.238,136.674,4968,木曽川,木曽成戸
1250,35.226,136.679,4968,木曽川,木曽成戸第2
1251,35.184,136.681,4975,木曽川,葛木
1252,35.132,136.68,4978,木曽川,木曽船頭平
1253,35.11,136.714,4982,木曽川,弥富
1254,35.053,136.728,4987,木曽川,横満蔵
1255,35.252,136.622,1605,揖斐川,今尾
1256,35.213,136.624,1607,揖斐川,西小島
1257,35.135,136.67,1802,揖斐川,揖斐油島
1258,35.027,136.71,1839,揖斐川,城南
1259,35.14,136.65,14.6,多度川,多度橋
1260,35.126,136.654,23.8,肱江川,肱江川
1261,35.238,136.674,1971,長良川,長良成戸
1262,35.189,136.67,1973,長良川,外浜
1263,35.135,136.67,1976,長良川,長良油島
1264,35.087,136.695,1981,長良川,長島
1265,35.762,137.704,1060,木曽川,桃山
1266,35.48,137.384,2188,木曽川,大井
1267,35.474,137.139,2425,木曽川,八百津
1268,35.535,137.446,203,付知川,知原
1269,34.849,136.443,92,鈴鹿川,亀山
1270,34.876,136.514,208,鈴鹿川,中富田
1271,34.902,136.595,269,鈴鹿川,高岡
1272,34.907,136.617,268.6,派川,南川
1273,34.883,136.484,89,安楽川,川崎
1274,34.919,136.596,51,内部川,河原田
1275,34.645,136.408,304,雲出川,大仰
1276,34.657,136.467,432.6,雲出川,須賀瀬橋
1277,34.649,136.5,-9999,雲出川,舞出
1278,34.647,136.513,541,雲出川,雲出橋
1279,34.657,136.535,545.7,雲出古川,川原
1280,34.674,136.416,-9999,長野川,入田橋
1281,34.651,136.425,25,波瀬川,下川原橋
1282,34.588,136.4,37.5,中村川,三谷橋
1283,34.62,136.453,77,中村川,島田橋
1284,34.648,136.474,8.5,赤川,平生
1285,34.506,136.54,389,櫛田川,両郡
1286,34.524,136.572,418,櫛田川,櫛田頭首工
1287,34.546,136.585,423,櫛田川,櫛田橋
1288,34.489,136.555,15,佐奈川,西山橋
1289,34.351,136.162,32,蓮川,三軒屋
1290,34.387,136.16,21,青田川,青田
1291,34.381,136.222,82,蓮川,塩ヶ瀬
1292,34.422,136.285,210,櫛田川,田引
1293,34.464,136.654,780,宮川,岩出
1294,34.483,136.711,6,勢田川,岡本
1295,34.5,136.731,15,勢田川,勢田大橋
1296,34.508,136.736,19.6,勢田川,防潮水門内
1297,34.494,136.683,788.7,宮川,度会橋
1298,34.623,136.657,-9999,伊勢湾,浜田
1299,35.152,137.218,-9999,矢作川,猿投
1300,33.75,135.938,2251,熊野川,相賀
1301,33.739,135.98,2295,熊野川,鮒田（外）
1302,33.736,135.988,2342,熊野川,成川
1303,33.724,136.008,2360,熊野川,あけぼの(外)
1304,33.761,135.976,37.8,相野谷川,高岡
1305,33.739,135.98,45.6,相野谷川,鮒田（内）
1306,33.718,135.996,5,市田川,下田
1307,33.724,136.008,7.1,市田川,あけぼの(内)
1308,33.739,135.981,-9999,熊野川,鮒田（外）
1309,33.78,135.987,-9999,相野谷川,大里
1310,33.739,135.981,-9999,相野谷川,鮒田（内）
1311,34.207,135.768,141.6,熊野川,広瀬（廃止）
1312,34.178,135.742,203.7,熊野川,猿谷
1313,34.213,135.835,120.8,熊野川,九尾
1314,34.167,135.758,214.2,熊野川,辻堂
1315,34.158,135.742,132.33,川原樋川,キリキ谷
1316,34.133,135.696,103.6,川原樋川,川原樋
1317,34.347,135.692,634.4,紀の川,五條
1318,34.326,135.658,802.8,紀の川,隅田
1320,34.315,135.614,835.2,紀の川,橋本
1321,34.299,135.573,896.8,紀の川,応其
1322,34.293,135.559,900.1,紀の川,九度山
1323,34.294,135.523,1048.9,紀の川,三谷
1324,34.268,135.441,1136.2,紀の川,麻生津
1325,34.263,135.421,1156.2,紀の川,荒見
1326,34.247,135.371,1216.3,紀の川,竹房
1327,34.25,135.313,1558,紀の川,船戸第一（廃止）
1328,34.251,135.311,1558,紀の川,船戸
1329,34.251,135.31,1558,紀の川,船戸第二
1330,34.249,135.261,1583.9,紀の川,布施屋
1331,34.251,135.25,1599,紀の川,永穂
1332,34.248,135.227,1614.2,紀の川,小豆島
1333,34.258,135.204,1630.2,紀の川,六十谷（廃止）
1334,34.228,135.157,1635,紀の川,湊
1335,34.163,135.279,218.9,貴志川,野上
1336,34.207,135.313,256.7,貴志川,井ノ口
1337,34.218,135.327,260,貴志川,貴志
1338,34.237,135.336,308,貴志川,高島
1339,34.28,135.015,-9999,紀の川,友ヶ島
1340,34.288,136.003,123.7,紀の川,柏木
1341,34.328,135.701,134.25,大和丹生川,丹原（廃止）
1342,34.366,135.939,268,紀の川,衣引
1343,34.393,135.87,463.7,紀の川,妹背
1345,34.309,136.02,35.7,中奥川,中奥
1346,34.4,135.965,123.4,高見川,高見
1347,34.598,135.769,250,大和川,板東
1348,34.592,135.745,523,大和川,河合
1349,34.599,135.71,655,大和川,王寺
1350,34.586,135.684,743,大和川,藤井
1351,34.571,135.636,753,大和川,国豊橋
1352,34.582,135.617,962,大和川,柏原
1353,34.59,135.497,1065.6,大和川,香ヶ丘
1354,34.606,135.452,1070,大和川,堺
1355,34.625,135.791,105,佐保川,番条
1356,34.584,135.751,163,曽我川,保田
1357,34.601,135.719,52.9,竜田川,新竜田（廃止）
1358,34.59,135.709,45.5,葛下川,張井（廃止）
1359,34.57,135.621,45.5,石川,道明寺
1360,34.595,135.489,1066,大和川,遠里小野
1361,34.586,135.755,312.3,大和川,太子橋（廃止）
1362,34.595,135.775,-9999,琵琶湖,塩津
1363,35.455,136.198,-9999,琵琶湖,片山
1364,35.283,136.248,-9999,琵琶湖,彦根
1365,35.294,136.013,-9999,琵琶湖,大溝
1366,35.204,136.061,-9999,琵琶湖,沖ノ島
1367,35.116,135.926,45,琵琶湖,堅田
1368,35.014,135.861,-9999,琵琶湖,三保ヶ崎
1369,34.973,135.906,3783,瀬田川,鳥居川
1370,34.941,135.911,3802,瀬田川,千町
1371,34.936,135.913,3805,瀬田川,瀬浚
1372,34.931,135.916,3999,瀬田川,関ノ津
1373,34.941,135.916,193,大戸川,黒津
1374,34.986,136.119,-9999,野洲川,三雲1（廃止）
1375,34.986,136.119,298,野洲川,三雲
1376,35.02,136.063,363,野洲川,中郡橋
1377,35.023,136.045,374,野洲川,石部上
1378,35.024,136.044,375.6,野洲川,石部下
1379,35.062,136.004,388,野洲川,野洲
1380,35.102,135.989,391,野洲川,服部
1381,35.018,135.965,36,琵琶湖,旭橋
1382,35.402,136.233,359.8,高時川,野寺橋
1383,35.109,136.053,-9999,日野川,仁保橋
1384,34.961,136.193,142.8,野洲川,新城上
1385,34.962,136.191,142.9,野洲川,新城下
1386,34.967,136.145,160,野洲川,柏貴
1387,34.96,136.14,125.7,野洲川,宇川
1388,34.926,136.067,98.7,大戸川,黄瀬
1390,35.013,135.943,42,草津川,西矢倉
1391,35.096,135.913,-9999,琵琶湖,雄琴沖
1392,34.917,136.078,86.6,大戸川,内裏野橋
1393,34.894,135.804,4218,宇治川,宇治
1394,34.927,135.77,4282,宇治川,向島
1395,34.898,135.718,4354,宇治川,淀
1396,34.89,135.686,4354,宇治川,宇治川三川
1397,34.868,135.669,7050,淀川,高浜
1398,34.814,135.634,7281,淀川,枚方
1400,34.724,135.518,7281,淀川,本川毛馬
1401,34.699,135.468,-9999,淀川,福島
1403,34.958,135.811,32,山科川,勧修寺
1404,34.759,135.869,1456,木津川,加茂
1405,34.767,135.803,1526,木津川,祝園
1406,34.802,135.798,1559,木津川,飯岡
1407,34.886,135.704,1596,木津川,八幡
1408,35.204,135.748,66,桂川,上黒田
1409,35.089,135.511,540,桂川,新町
1410,35.017,135.588,681,桂川,亀岡
1411,35.015,135.607,727,桂川,請田
1412,35.027,135.647,741,桂川,保津峡
1413,35.012,135.679,818,桂川,天竜寺
1414,34.982,135.713,887,桂川,桂
1415,34.928,135.73,1090,桂川,羽束師
1416,34.908,135.718,1100,桂川,納所
1417,34.966,135.759,156,鴨川,深草
1420,34.694,135.523,-9999,淀川,桜の宮
1422,34.686,135.483,-9999,淀川,西の鼻
1423,34.829,135.614,62,芥川,芥川
1424,34.906,135.37,59.3,猪名川,南田原
1425,34.873,135.396,235.2,猪名川,虫生
1426,34.854,135.415,255.1,猪名川,銀橋
1428,34.826,135.422,309.8,猪名川,小戸
1429,34.797,135.423,322.8,猪名川,軍行橋
1430,34.77,135.434,360.5,猪名川,猪名川橋
1431,34.764,135.454,377.2,猪名川,利倉
1432,34.763,135.438,360.4,藻川,上食満
1433,34.937,135.409,68,一庫大路次川,千軒（機構）
1434,34.737,135.453,383,猪名川,戸ノ内
1435,34.889,135.469,22.8,余野川,上止々呂美
1436,34.856,135.441,40.7,余野川,吉田橋上流
1437,34.851,135.443,40.7,余野川,吉田橋（廃止）
1440,34.711,136.154,149.4,木津川,依那古
1441,34.745,136.121,175.5,木津川,大内
1442,34.747,136.118,184,木津川,大野木橋（廃止）
1443,34.759,136.115,215.2,木津川,朝屋
1444,34.764,136.114,218.1,木津川,長田（廃止）
1445,34.778,136.1,501.4,木津川,岩倉
1446,34.768,136.058,524.9,木津川,島ヶ原
1447,34.766,135.965,1198.8,木津川,上有市
1448,34.774,136.161,94,服部川,荒木
1449,34.785,136.123,263,服部川,伊賀上野橋
1450,34.801,136.163,154,柘植川,佐那具
1451,34.612,136.148,77.1,名張川,比奈知（廃止）
1452,34.616,136.11,87,名張川,中川原（廃止）
1453,34.62,136.082,428.6,名張川,名張
1454,34.652,136.078,465.5,名張川,家野（機構）
1455,34.598,136.063,211.2,宇陀川,安部田（機構）
1458,34.88,135.828,352,宇治川,天ヶ瀬
1459,34.886,135.813,17.3,宇治川,槇尾山
1460,34.945,136.004,153.5,大戸川,大鳥居
1461,35.113,134.997,223.4,加古川,小野前
1462,35.063,135.008,582,加古川,船町
1463,34.964,134.973,893.2,加古川,板波
1464,34.899,134.938,973.4,加古川,大門
1465,34.838,134.921,1319,加古川,大島
1466,34.801,134.915,1656,加古川,国包
1467,34.748,134.808,1730,加古川,藍屋
1468,35.082,135.042,280,篠山川,谷川
1469,34.879,134.95,152.2,東条川,古川第二
1470,34.857,134.901,149.4,万願寺川,万願寺
1471,34.802,134.951,282,美嚢川,別所橋
1472,34.876,134.953,152.2,東条川,古川（廃止）
1473,34.798,134.991,259.7,美嚢川,三木（廃止）
1474,34.806,134.932,289.5,美嚢川,正法寺（廃止）
1475,35.129,134.592,154.1,揖保川,下三方
1476,35.1,134.583,383.1,揖保川,曲里
1477,34.997,134.553,485.7,揖保川,山崎第二
1478,34.866,134.549,622.4,揖保川,龍野
1479,34.804,134.561,795.5,揖保川,上川原
1480,34.78,134.584,798.2,揖保川,網干
1481,34.921,134.54,52.2,栗栖川,東栗栖
1482,34.973,134.583,48.6,林田川,塩野
1483,34.853,134.565,82.4,林田川,誉
1484,34.814,134.556,95.8,林田川,構
1485,34.78,134.573,802.5,中川,浜田
1486,35.208,134.62,25,公文川,西公文
1487,35.172,134.621,21.3,草木川,福野
1488,34.999,134.554,484.9,揖保川,山崎（廃止）
1489,34.944,134.551,538.8,揖保川,香島（廃止）
1490,36.099,136.298,1206,九頭竜川,五松橋
1491,36.103,136.208,1240,九頭竜川,中角
1492,36.111,136.185,1308,九頭竜川,高屋
1493,36.146,136.163,2633,九頭竜川,布施田
1494,36.205,136.146,2716,九頭竜川,三国
1496,36.008,136.164,688,日野川,三尾野
1497,36.05,136.17,761,日野川,久喜津
1498,36.086,136.185,1281,日野川,深谷
1499,36.021,136.289,351,足羽川,天神橋
1500,36.012,136.307,333.2,足羽川,下新橋
1501,35.995,136.373,251.4,足羽川,上宇坂
1502,35.941,136.373,34.2,足羽川,小畑
1503,35.871,136.752,10.3,九頭竜川,箱ヶ瀬
1504,35.905,136.667,338,九頭竜川,朝日
1505,35.948,136.728,96.8,石徹白川,石徹白
1506,35.92,136.671,142.75,石徹白川,山原
1507,35.972,136.631,122,打波川,下打波（廃止）
1508,35.878,136.508,191,真名川,中島
1509,35.896,136.526,202.6,真名川,上若生子
1510,35.937,136.553,237.8,真名川,五条方下流
1511,35.991,136.518,249.6,真名川,麻生島
1512,35.449,135.897,62,北川,新道
1513,35.469,135.843,99,北川,天徳寺
1514,35.493,135.78,202,北川,高塚
1515,35.507,135.746,223,北川,西津
1516,35.301,135.267,755.2,由良川,綾部
1517,35.311,135.171,929.6,由良川,戸田
1518,35.304,135.124,1344.3,由良川,福知山
1519,35.343,135.111,1617.9,由良川,天津上
1520,35.384,135.156,1745.4,由良川,波美
1521,35.389,135.183,-9999,由良川,大雲橋
1522,35.428,135.222,1797.3,由良川,地頭
1523,35.452,135.27,1857,由良川,大川橋
1524,35.484,135.283,1871.3,由良川,西島
1525,35.512,135.285,1871.3,由良川,由良
1526,35.273,135.159,379.5,土師川,長田
1527,35.323,135.686,-9999,由良川,田歌
1531,35.215,135.236,124.7,土師川,三和（廃止）
1536,35.337,134.86,226.1,円山川,京口
1537,35.419,134.789,700,円山川,上小田
1538,35.452,134.774,729.3,円山川,赤崎
1539,35.483,134.799,837,円山川,府市場
1540,35.544,134.828,1090.2,円山・奈佐川,立野
1541,35.588,134.8,1246.2,円山川,玄武洞
1542,35.608,134.804,1255.8,円山川,結和橋
1543,35.627,134.816,1254.6,円山川,城崎
1544,35.32,134.61,42,大屋川,中間
1545,35.371,134.765,220.3,大屋川,十二所
1546,35.464,134.868,194.7,出石川,弘原
1547,35.548,134.786,36.6,奈佐川（上流）,宮井
1548,35.274,134.224,210.6,千代川,智頭
1549,35.342,134.202,353,千代川,用瀬
1550,35.415,134.203,871,千代川,袋河原
1551,35.5,134.214,1054,千代川,行徳
1552,35.534,134.198,1138,千代川,賀露
1553,35.349,134.398,153,八東川,若桜
1554,35.403,134.214,404,八東川,片山
1555,35.458,134.298,-9999,袋川,谷
1556,35.479,134.268,85,新袋川,宮ノ下
1557,35.514,134.228,-9999,袋川,湯所下流
1558,35.537,134.194,0,港湾内,賀露港
1559,35.446,134.337,38,新袋川,殿
1560,35.332,133.838,74.9,天神川,穴鴨
1561,35.442,133.846,240,天神川,竹田橋
1562,35.46,133.84,464,天神川,小田
1563,35.503,133.859,500,天神川,長瀬
1564,35.409,133.897,86,三徳川,三朝
1565,35.38,133.638,4.9,小鴨川,西鴨１号
1566,35.379,133.655,17.3,小鴨川,野添１号
1567,35.364,133.686,20.6,小鴨川,小鴨４号
1568,35.381,133.776,92,小鴨川,若土
1569,35.431,133.81,139,小鴨川,河原町
1570,35.428,133.745,30,国府川,高城
1571,35.423,133.791,68,国府川,福光
1572,35.191,133.331,343,日野川,福長
1573,35.244,133.445,465,日野川,三谷
1574,35.344,133.435,660,日野川,溝口
1575,35.387,133.402,723,日野川,大殿
1576,35.431,133.364,860,日野川,車尾
1577,35.456,133.373,870,日野川,皆生
1578,35.239,133.271,43,印賀川,大宮
1579,35.301,133.571,10,俣野川,俣野川
1580,35.292,133.493,17.1,小江尾川,小江尾川
1581,35.321,133.457,10.7,白水川,白水川
1582,35.356,133.435,24.6,大江川,大江川
1583,35.338,133.324,61,法勝寺川,法勝寺
1584,35.407,133.363,118,法勝寺川,福市
1586,35.248,132.897,445,斐伊川,日登
1587,35.291,132.896,451,斐伊川,木次
1588,35.325,132.882,732.4,斐伊川,新伊萱
1589,35.34,132.83,894.8,斐伊川,上島
1590,35.369,132.783,911.4,斐伊川,大津
1591,35.428,132.834,915.3,斐伊川,灘分
1592,35.458,132.873,1318.5,宍道湖,東
1593,35.422,132.946,1318.5,宍道湖,来待
1594,35.45,132.949,1318.5,宍道湖,宍道湖湖心
1595,35.473,133.021,1318.5,宍道湖,浜佐陀
1596,35.461,133.053,1318.5,宍道湖,白潟
1597,35.466,133.053,1318.5,宍道湖,松江
1598,35.467,133.059,1318.5,大橋川,松江流量
1599,35.453,133.102,1373.8,大橋川,矢田
1600,35.451,133.124,1377.2,大橋川,八幡
1601,35.466,133.191,2054.3,中海,中海湖心
1602,35.432,133.3,2054.3,中海,米子湾
1603,35.511,133.201,2054.3,中海,江島
1604,35.561,133.311,-9999,斐伊川,美保関
1605,35.294,132.88,195.8,三刀屋川,新三刀屋
1606,35.341,132.912,122,赤川,町上
1608,35.528,132.973,0,佐陀川,恵曇
1609,35.338,132.764,437,神戸川,馬木
1610,35.35,132.74,-9999,神戸川,古志橋
1611,35.347,132.686,-9999,神戸川,妙見橋
1612,34.949,132.64,2890,江の川,都賀
1613,35.069,132.601,3123,江の川,浜原
1614,34.995,132.504,3229,江の川,川本
1615,34.957,132.382,3435,江の川,大貫
1616,34.968,132.324,3799,江の川,谷住郷
1617,34.981,132.304,3783,江の川,長良
1618,34.998,132.284,3807,江の川,川平
1619,35.015,132.227,3870,江の川,江津
1620,34.641,132.621,3870,江の川,下土師
1621,34.665,132.715,400,江の川,吉田
1622,34.728,132.783,400,江の川,上川立
1623,34.791,132.832,671,江の川,粟屋
1624,34.812,132.841,1981,江の川,尾関山
1625,34.888,132.678,2633,江の川,大津
1626,34.803,132.883,680,馬洗川,南畑敷
1627,34.863,133.012,263,西城川,庄原
1628,34.817,132.847,631,西城川,三次
1629,34.83,132.806,327,神野瀬川,神野瀬川
1630,34.781,132.949,277.3,上下川,市場
1631,34.743,133.036,95.5,上下川,上安田
1632,34.791,132.986,218.3,上下川,計納
1633,34.783,133.046,88.7,田総川,竹の花
1634,34.783,133.046,521,西城川,西城川（移管）
1635,34.786,132.98,277.3,上下川,市場
1636,34.678,132.57,251,江の川,川井
1637,34.641,132.621,308,江の川,下土師
1638,34.533,131.857,381,高津川,円の谷
1639,34.546,131.834,548,高津川,日原
1640,34.607,131.798,615,高津川,神田
1641,34.676,131.825,1076,高津川,高角
1642,34.613,131.824,357,匹見川,隅村
1643,34.624,131.806,358,匹見川,横田
1644,34.665,131.801,60,白上川,内田
1645,34.234,131.662,152.2,佐波川,八坂
1646,34.189,131.654,26.3,佐波川,堀
1647,34.18,131.644,338,佐波川,漆尾
1648,34.104,131.595,403.9,佐波川,真尾
1649,34.064,131.558,423.1,佐波川,新橋
1650,34.036,131.5,460,佐波川,西之浦
1651,34.232,131.677,43,三谷川2,三谷
1652,34.199,131.777,22.8,島地川,仁保津
1653,34.148,131.736,78,島地川,和田
1654,34.188,131.657,127.6,島地川,島地
1655,34.228,132.177,323,小瀬川,小川津
1656,34.21,132.195,330,小瀬川,両国橋
1657,34.208,132.242,342,小瀬川,和木
1658,34.275,132.134,255,小瀬川,下ヶ原
1659,34.234,132.171,301.3,小瀬川,八丁（廃止）
1660,34.226,132.199,323,小瀬川,防鹿
1661,34.223,132.125,11.8,長谷川,日宛
1662,34.58,132.21,153,太田川,吉和郷
1663,34.573,132.232,291,太田川,土居
1664,34.609,132.32,635,太田川,加計
1665,34.536,132.434,1082,太田川,飯室
1666,34.512,132.506,1143,太田川,中野
1667,34.484,132.51,1505,太田川,玖村
1668,34.462,132.494,1527,太田川,矢口第一
1669,34.426,132.462,1593,太田川,長和久
1670,34.424,132.459,1593,太田川,祇園大橋
1671,34.363,132.404,1700,太田川放水路,草津
1672,34.524,132.316,123,水内川,湯来
1673,34.572,132.371,97,西宗川,西宗
1674,34.553,132.66,115,三篠川,白木
1675,34.484,132.534,271,三篠川,中深川
1676,34.507,132.516,86,根谷川,新川橋
1677,34.451,132.473,66,古川,古川
1678,34.458,132.476,58,安川,安大橋
1679,34.414,132.465,1593.5,京橋川,工兵橋
1680,34.407,132.458,1594,旧太田川,三篠橋
1681,34.362,132.432,1690,旧太田川,江波（元安川）
1682,34.668,132.299,-9999,滝山川,黒滝
1683,34.625,132.301,-9999,滝山川,後平
1684,34.616,132.318,-9999,滝山川,滝山
1685,34.599,133.187,297.3,芦田川,矢野原
1686,34.564,133.236,488.9,芦田川,府中
1687,34.544,133.286,580,芦田川,上戸手
1688,34.522,133.354,648.4,芦田川,郷分
1689,34.493,133.34,798.8,芦田川,山手
1690,34.555,133.277,75.8,神谷川,新市
1691,34.574,133.418,30.1,高屋川,神辺
1692,34.544,133.381,-9999,高屋川,掛ノ橋
1693,34.52,133.358,146,高屋川,御幸
1694,34.484,133.341,59.5,瀬戸川,西神島
1695,34.629,133.11,193.9,芦田川,伊尾
1696,34.591,133.152,241.6,芦田川,永野山
1697,34.53,133.332,648.5,芦田川,山守橋
1698,34.635,133.11,58.9,矢多田川,矢多田川
1699,34.568,133.128,19.3,宇津戸川,宇津戸川
1700,34.805,133.616,966,高梁川,高梁
1701,34.715,133.681,1986,高梁川,日羽
1702,34.754,133.722,2144.4,高梁川,川辺
1703,34.608,133.745,2644,高梁川,酒津
1704,34.587,133.713,2651.4,高梁川,船穂
1705,34.56,133.697,2667.6,高梁川,上成
1706,34.782,133.25,85.3,帝釈川,入谷(廃止)
1707,34.652,133.394,130.4,小田川,猿鳴(廃止)
1708,34.597,133.478,219,小田川,井原
1709,34.623,133.593,407,小田川,矢掛
1710,34.615,133.627,432,小田川,東三成
1711,34.63,133.714,479.2,小田川,矢形橋
1712,34.61,133.726,0,柳井原湖,柳井原湖
1713,34.742,133.961,1587,旭川,牧山
1714,34.732,133.96,1588,旭川,下牧
1715,34.693,133.944,2,中原川,中原
1716,34.689,133.938,1594,旭川,三野
1717,34.682,133.934,1594.2,旭川,北方
1718,34.662,133.935,1594.4,旭川,出石(廃止)
1719,34.662,133.937,1597.8,旭川,相生橋
1720,34.827,133.841,-9999,宇甘川,宇甘(廃止)
1721,34.799,133.928,193,宇甘川,金川
1722,34.614,133.986,176,百間川,沖田
1723,34.609,133.987,-9999,百間川,沖元
1724,34.674,133.952,-9999,百間川,原尾島橋
1725,34.735,134.034,97,砂川,瀬戸
1726,35.055,133.995,507,吉井川,津山
1727,34.953,134.062,978.8,吉井川,久木
1728,34.921,134.098,1592,吉井川,周匝
1729,34.875,134.104,1675,吉井川,津瀬
1730,34.793,134.11,1905,吉井川,河田原
1731,34.712,134.087,1996,吉井川,御休
1732,34.616,134.035,2057.2,吉井川,九蟠
1733,34.805,134.158,161,金剛川,尺所
1734,35.046,134.261,146.7,吉野川,豊野
1735,35.088,134.209,80.5,梶並川,梶並（廃止）
1736,35.203,134.093,58.4,物見川,物見（廃止）
1737,35.176,133.901,191.3,吉井川,杉
1738,35.089,133.91,241.5,吉井川,原
1739,35.212,133.898,22.3,羽出川,羽出西谷
1740,33.806,132.725,445,重信川,出合
1741,33.794,132.907,78.8,表川,表川
1742,33.826,132.902,55.3,重信川,山之内
1743,33.842,132.791,105.4,石手川,湯渡
1744,33.861,132.814,92.3,石手川,食場
1745,33.896,132.853,57.1,石手川,玉谷
1746,33.778,132.791,56.6,砥部川,砥部川
1747,33.78,132.794,38.2,御坂川,久谷川
1748,33.783,132.874,162.3,重信川,上重信橋
1749,33.809,132.739,143.2,石手川,市坪
1750,33.815,132.753,32.6,小野川,小野川
1751,33.896,132.846,57.5,石手川,玉谷橋
1752,33.899,132.832,11.5,五明川,五明川
1753,33.781,132.884,20.3,拝志川,林川
1754,33.8,132.765,26.4,内川,古川
1755,33.782,132.794,176,重信川,高尾田
1756,33.742,132.831,21.8,御坂川,関屋
1757,33.791,132.812,17.1,内川,西林寺
1758,33.813,132.848,10,小野川,駄場
1759,33.811,132.796,25.5,小野川,小野川中流
1760,33.482,132.646,849,肱川,大川
1761,33.502,132.559,984,肱川,大洲
1762,33.508,132.545,1009,肱川,大洲第二
1763,33.546,132.566,1131,肱川,五郎
1764,33.609,132.484,1211.4,肱川,長浜
1765,33.551,132.655,323.3,小田川,内子
1766,33.488,132.666,371.5,小田川,坊屋敷
1767,33.536,132.599,56.7,矢落川,新谷
1768,33.456,132.687,67.1,河辺川,河辺
1769,33.491,132.743,44.4,河辺川,河久保橋
1770,33.39,132.656,-9999,肱川,畑ヶ谷
1771,33.402,132.736,-9999,黒瀬川,辰ノ口
1772,33.43,132.722,-9999,船戸川,舟戸川
1773,33.456,132.687,67.1,河辺川,河辺（廃止）
1774,33.369,132.646,180,肱川,荒瀬
1775,33.343,132.578,106,肱川,明間
1776,33.376,132.609,38,稲生川,四郎谷
1777,32.944,132.975,-9999,四万十川,間崎
1778,32.954,132.971,2148,四万十川,実崎
1779,32.965,132.973,-9999,四万十川,竹島
1780,32.976,132.962,-9999,四万十川,井沢
1781,32.972,132.953,-9999,四万十川,山路
1782,32.978,132.932,-9999,四万十川,坂本
1783,32.989,132.926,1808,四万十川,具同（無堤）
1784,33.007,132.903,1804,四万十川,具同第二
1785,33.146,132.798,1698,四万十川,津野川
1786,33.194,132.967,942,四万十川,大正
1787,33.183,132.991,-9999,四万十川,瀬里
1788,33.302,133.101,-9999,四万十川,栗ノ木
1789,32.978,132.932,-9999,中筋川,坂本
1790,32.977,132.882,-9999,中筋川,国見
1791,32.962,132.844,94,中筋川,磯ノ川
1792,32.959,132.829,-9999,中筋川,有岡
