ID,lat_mod,lon_mod,area_mod,rivname,locname
1143,34.742,137.815,5026.378,天竜川,池田
1144,34.728,137.805,5029.738,天竜川,中ノ町
1145,34.677,137.791,5035.519,天竜川,掛塚
1146,35.058,137.773,344.977,大千瀬川,浦川
1147,34.953,137.883,303.31,気田川,犬居
1148,35.137,137.702,75.98,大入川,川合
1149,35.158,137.749,32.825,古真立川,大立
1150,34.93,137.835,4822.866,天竜川,上島
1151,35.965,137.984,729.93,天竜川,伊那富
1152,35.877,137.985,856.234,天竜川,北殿
1153,35.837,137.96,978.724,天竜川,伊那
1154,35.808,137.947,1515.276,天竜川,沢渡
1155,35.741,137.967,1651.846,天竜川,下平
1156,35.597,137.93,2232.786,天竜川,宮ヶ瀬
1157,35.549,137.89,2332.028,天竜川,市田
1158,35.499,137.863,2567.201,天竜川,伊久間
1159,35.462,137.833,2618.209,天竜川,時又
1160,35.441,137.819,2665.556,天竜川,天竜峡
1161,35.833,138.008,478.903,三峰川,上新田
1162,35.748,137.912,56.97,太田切川,太田切
1163,35.717,138.098,152.725,三峰川,杉島
1165,35.835,138.055,450.283,三峰川,高遠
1166,35.773,138.122,94.242,三峰川,鷹岩
1167,35.606,137.977,288.72,小渋川,小渋ダム
1168,34.985,137.526,248.814,豊川,布里
1169,34.967,137.553,292.431,豊川,長楽
1170,34.867,137.447,603.544,豊川,東上
1171,34.891,137.495,542.486,豊川,石田
1172,34.834,137.426,623.103,豊川,向河原
1173,34.81,137.419,647.521,豊川,当古
1174,34.802,137.402,28.53,豊川放水路,放水路第１
1175,34.803,137.402,682.074,豊川,行明
1176,34.772,137.385,19,豊川,豊橋
1177,34.78,137.337,710.266,豊川,前芝
1178,34.978,137.559,33.995,海老川,海老川
1179,34.931,137.574,169.231,宇連川,内金
1180,34.802,137.399,682.134,豊川放水路,放水路第２
1181,34.791,137.367,683.283,豊川放水路,放水路第４
1182,34.788,137.413,4.902,下条霞,暮川
1183,35.09,137.167,977.507,矢作川,高橋
1184,35.003,137.166,1374.522,矢作川,岩津
1185,34.962,137.151,1434.029,矢作川,岡崎
1186,34.895,137.099,1699.123,矢作川,木戸
1187,34.888,137.059,1738.738,矢作川,米津
1188,34.827,136.974,1752.473,矢作川,碧南
1189,35.055,137.215,303.803,巴川,九久平
1190,34.951,137.176,237.333,乙川,明大寺
1191,34.859,137.076,18.8,矢作古川,寄近
1192,35.233,137.36,628.704,矢作川,小渡
1193,35.152,137.22,844.681,矢作川,猿投
1194,35.26,137.527,113.023,根羽川,押山
1195,35.27,137.478,203.439,上村川,澄ヶ瀬
1196,35.219,137.508,76.003,名倉川,真弓
1197,35.406,137.323,23.478,佐々良木川,佐々良木
1198,35.363,137.256,197.442,庄内川,瑞浪
1199,35.358,137.19,286.903,庄内川,土岐
1200,35.334,137.127,366.656,庄内川,多治見
1201,35.252,137.019,523.859,庄内川,志段味
1202,35.215,136.933,558.054,庄内川,味鋺
1203,35.222,136.908,558.721,庄内川,洗堰
1204,35.208,136.88,674.506,庄内川,小田井（越流堤）
1205,35.203,136.876,675.168,庄内川,枇杷島
1206,35.109,136.837,678.526,庄内川,当知
1207,35.235,136.944,17.561,八田川,春日井
1208,35.209,136.933,103.921,矢田川,瀬古
1209,35.18,137.047,9.805,香流川,岩作
1210,35.192,136.867,675.462,庄内川,枇杷島橋
1211,35.437,137.034,4643.675,木曽川,今渡
1212,35.401,136.962,4830.88,木曽川,犬山
1213,35.37,136.824,4871.322,木曽川,川島大橋
1214,35.356,136.828,4.585,木曽川,河田橋
1215,35.362,136.762,4891.728,木曽川,笠松
1216,35.312,136.735,4896.77,木曽川,起
1217,35.915,137.203,861.184,飛騨川,上呂
1218,35.578,137.188,2017.131,飛騨川,白川口
1219,35.738,136.948,514.688,長良川,稲成
1220,35.551,136.909,1081.835,長良川,美濃
1221,35.46,136.837,1582.758,長良川,芥見
1222,35.44,136.774,1605.7,長良川,長良
1223,35.43,136.751,1607.036,長良川,忠節
1224,35.398,136.702,1805.015,長良川,穂積
1225,35.362,136.688,1812.109,長良川,墨俣
1226,35.33,136.687,1954.132,長良川,間島（廃止）
1227,35.274,136.676,2006.706,長良川,南濃大橋
1228,35.603,136.838,241.512,板取川,下洞戸
1229,35.476,136.86,282.764,津保川,関
1230,35.542,136.827,144.446,武儀川,谷口
1231,35.449,136.735,128.165,伊自良川,古川橋
1232,35.395,136.759,6.421,荒田川,荒田川放水路
1233,35.384,136.716,1,荒田川,出村
1234,35.373,136.752,90.239,境川,八幡橋(廃止)
1235,35.481,136.569,608.958,揖斐川,岡島
1236,35.36,136.658,1188.47,揖斐川,万石
1237,35.476,136.524,116.836,粕川,市場
1238,35.633,136.616,258.27,根尾川,板所
1239,35.51,136.656,388.12,根尾川,山口
1240,35.287,136.469,67.616,牧田川,文條橋
1241,35.287,136.469,67.616,None,None
1242,35.306,136.594,179.406,牧田川,烏江
1243,35.355,136.595,47.337,杭瀬川,塩田橋
1244,35.308,136.594,179.387,杭瀬川,高渕
1245,35.508,136.66,388.517,根尾川,山口（廃止）
1246,35.695,136.484,224.996,揖斐川,徳山（廃止）
1247,35.642,136.499,270.012,揖斐川,杉原
1248,35.598,136.42,114.89,坂内川,広瀬
1249,35.238,136.678,4904.972,木曽川,木曽成戸
1250,35.227,136.68,4905.933,木曽川,木曽成戸第2
1251,35.185,136.68,4909.416,木曽川,葛木
1252,35.135,136.684,4913.612,木曽川,木曽船頭平
1253,35.108,136.712,4940.519,木曽川,弥富
1254,35.053,136.733,4968.685,木曽川,横満蔵
1255,35.252,136.622,1591.265,揖斐川,今尾
1256,35.213,136.622,1622.764,揖斐川,西小島
1257,35.135,136.67,1769.693,揖斐川,揖斐油島
1258,35.031,136.715,3898.981,揖斐川,城南
1259,35.138,136.651,11.751,多度川,多度橋
1260,35.123,136.649,22.704,肱江川,肱江川
1261,35.237,136.673,2041.092,長良川,長良成戸
1262,35.19,136.673,2043.645,長良川,外浜
1263,35.135,136.67,1769.693,長良川,長良油島
1264,35.087,136.692,3875.8,長良川,長島
1265,35.762,137.705,1062.157,木曽川,桃山
1266,35.48,137.384,2241.87,木曽川,大井
1267,35.474,137.138,2431.968,木曽川,八百津
1268,35.535,137.447,203.031,付知川,知原
1269,34.849,136.442,86.303,鈴鹿川,亀山
1270,34.874,136.515,212.763,鈴鹿川,中富田
1271,34.902,136.594,263.392,鈴鹿川,高岡
1272,34.912,136.61,263.937,派川,南川
1273,34.883,136.483,87.628,安楽川,川崎
1274,34.92,136.597,54.314,内部川,河原田
1275,34.645,136.408,304.992,雲出川,大仰
1276,34.658,136.467,428.744,雲出川,須賀瀬橋
1277,34.651,136.499,526.923,雲出川,舞出
1278,34.648,136.513,527.417,雲出川,雲出橋
1279,34.648,136.53,528.283,雲出古川,川原
1280,34.674,136.416,75.458,長野川,入田橋
1281,34.651,136.424,25.304,波瀬川,下川原橋
1282,34.588,136.399,37.998,中村川,三谷橋
1283,34.62,136.453,72.447,中村川,島田橋
1284,34.648,136.473,8.472,赤川,平生
1285,34.506,136.54,377.334,櫛田川,両郡
1286,34.523,136.572,407.412,櫛田川,櫛田頭首工
1287,34.545,136.585,408.298,櫛田川,櫛田橋
1288,34.49,136.555,12.757,佐奈川,西山橋
1289,34.351,136.162,32.638,蓮川,三軒屋
1290,34.387,136.158,21.661,青田川,青田
1291,34.381,136.222,81.641,蓮川,塩ヶ瀬
1292,34.42,136.284,206.632,櫛田川,田引
1293,34.465,136.655,779.203,宮川,岩出
1294,34.483,136.71,5.899,勢田川,岡本
1295,34.499,136.731,14.866,勢田川,勢田大橋
1296,34.509,136.737,18.953,勢田川,防潮水門内
1297,34.494,136.684,790.376,宮川,度会橋
1299,35.152,137.217,869.723,矢作川,猿投
1300,33.749,135.938,2248.906,熊野川,相賀
1301,33.737,135.98,2308.343,熊野川,鮒田（外）
1302,33.735,135.987,2354.539,熊野川,成川
1303,33.728,136.008,2356.371,熊野川,あけぼの(外)
1304,33.762,135.977,38.372,相野谷川,高岡
1305,33.74,135.98,45.316,相野谷川,鮒田（内）
1306,33.719,135.997,4.07,市田川,下田
1307,33.724,136.009,5.802,市田川,あけぼの(内)
1308,33.74,135.98,45.316,熊野川,鮒田（外）
1309,33.78,135.987,18.897,相野谷川,大里
1310,33.74,135.98,45.316,相野谷川,鮒田（内）
1311,34.208,135.767,147.336,熊野川,広瀬（廃止）
1312,34.178,135.742,202.949,熊野川,猿谷
1313,34.213,135.835,108.812,熊野川,九尾
1314,34.167,135.758,213.178,熊野川,辻堂
1316,34.133,135.697,101.532,川原樋川,川原樋
1317,34.347,135.692,628.927,紀の川,五條
1318,34.326,135.658,845.915,紀の川,隅田
1320,34.315,135.615,875.961,紀の川,橋本
1321,34.299,135.573,933.125,紀の川,応其
1322,34.294,135.559,935.967,紀の川,九度山
1323,34.294,135.523,1086.207,紀の川,三谷
1324,34.269,135.441,1169.609,紀の川,麻生津
1325,34.265,135.422,1189.192,紀の川,荒見
1326,34.248,135.372,1224.159,紀の川,竹房
1327,34.251,135.313,1571.2,紀の川,船戸第一（廃止）
1328,34.251,135.312,1571.236,紀の川,船戸
1329,34.252,135.31,1571.354,紀の川,船戸第二
1330,34.249,135.259,1574.168,紀の川,布施屋
1331,34.251,135.251,1595.708,紀の川,永穂
1332,34.248,135.227,1597.238,紀の川,小豆島
1333,34.256,135.203,1627.842,紀の川,六十谷（廃止）
1334,34.228,135.155,1632.308,紀の川,湊
1335,34.163,135.278,224.392,貴志川,野上
1336,34.206,135.313,260.508,貴志川,井ノ口
1337,34.219,135.327,260.878,貴志川,貴志
1338,34.237,135.335,307.152,貴志川,高島
1340,34.288,136.003,123.669,紀の川,柏木
1341,34.328,135.703,155.262,大和丹生川,丹原（廃止）
1342,34.366,135.94,268.69,紀の川,衣引
1343,34.392,135.87,472.438,紀の川,妹背
1345,34.309,136.02,35.179,中奥川,中奥
1346,34.401,135.965,123.67,高見川,高見
1347,34.598,135.769,194.222,大和川,板東
1348,34.592,135.745,525.097,大和川,河合
1349,34.599,135.709,651.641,大和川,王寺
1350,34.585,135.684,711.826,大和川,藤井
1351,34.57,135.635,723.167,大和川,国豊橋
1352,34.583,135.617,950.568,大和川,柏原
1353,34.59,135.498,1060.215,大和川,香ヶ丘
1354,34.606,135.452,1065.3,大和川,堺
1355,34.626,135.791,104.807,佐保川,番条
1356,34.584,135.751,161.876,曽我川,保田
1357,34.601,135.717,53.26,竜田川,新竜田（廃止）
1358,34.59,135.709,45.751,葛下川,張井（廃止）
1359,34.57,135.621,213,石川,道明寺
1360,34.595,135.49,1060.681,大和川,遠里小野
1361,34.59,135.755,319.762,大和川,太子橋（廃止）
1362,34.595,135.774,58.545,琵琶湖,塩津
1363,35.455,136.194,73.759,琵琶湖,片山
1364,35.283,136.248,9.604,琵琶湖,彦根
1365,35.294,136.015,2.887,琵琶湖,大溝
1366,35.197,136.065,6.222,琵琶湖,沖ノ島
1367,35.116,135.926,3,琵琶湖,堅田
1368,35.015,135.86,1.311,琵琶湖,三保ヶ崎
1369,34.973,135.906,3715.492,瀬田川,鳥居川
1370,34.941,135.91,3734.976,瀬田川,千町
1371,34.935,135.913,3736.467,瀬田川,瀬浚
1372,34.931,135.916,3927.788,瀬田川,関ノ津
1373,34.941,135.916,189.903,大戸川,黒津
1374,34.985,136.119,292.568,野洲川,三雲1（廃止）
1375,34.985,136.119,292.568,野洲川,三雲
1376,35.019,136.063,353.241,野洲川,中郡橋
1377,35.024,136.045,366.714,野洲川,石部上
1378,35.024,136.044,366.75,野洲川,石部下
1379,35.062,136.008,379.108,野洲川,野洲
1380,35.102,135.991,381.512,野洲川,服部
1381,35.013,135.969,34.68,琵琶湖,旭橋
1382,35.402,136.233,403.381,高時川,野寺橋
1383,35.109,136.052,201.874,日野川,仁保橋
1384,34.96,136.192,143.95,野洲川,新城上
1385,34.962,136.19,144.956,野洲川,新城下
1386,34.966,136.145,160.956,野洲川,柏貴
1387,34.96,136.14,117.649,野洲川,宇川
1388,34.926,136.067,104.846,大戸川,黄瀬
1390,35.013,135.942,42.496,草津川,西矢倉
1391,35.098,135.916,18.297,琵琶湖,雄琴沖
1392,34.917,136.077,88.045,大戸川,内裏野橋
1393,34.894,135.805,4102.396,宇治川,宇治
1394,34.927,135.77,4167.436,宇治川,向島
1395,34.897,135.717,4234.459,宇治川,淀
1396,34.891,135.685,4235.186,宇治川,宇治川三川
1397,34.867,135.67,7113.236,淀川,高浜
1398,34.815,135.634,7217.009,淀川,枚方
1400,34.724,135.516,7312.02,淀川,本川毛馬
1401,34.702,135.466,7315.613,淀川,福島
1403,34.96,135.81,35.01,山科川,勧修寺
1404,34.759,135.869,1471.006,木津川,加茂
1405,34.767,135.805,1560.025,木津川,祝園
1406,34.802,135.799,1597.048,木津川,飯岡
1407,34.887,135.703,1689.847,木津川,八幡
1408,35.208,135.751,66.361,桂川,上黒田
1409,35.09,135.512,541.196,桂川,新町
1410,35.017,135.588,693.164,桂川,亀岡
1411,35.015,135.608,730.229,桂川,請田
1412,35.027,135.647,746.95,桂川,保津峡
1413,35.012,135.678,820.387,桂川,天竜寺
1414,34.983,135.713,834.087,桂川,桂
1415,34.927,135.731,1075.743,桂川,羽束師
1416,34.908,135.717,1084.076,桂川,納所
1417,34.966,135.759,172.697,鴨川,深草
1420,34.694,135.523,3.14,淀川,桜の宮
1422,34.687,135.483,284.763,淀川,西の鼻
1423,34.828,135.615,51.435,芥川,芥川
1424,34.906,135.37,60.671,猪名川,南田原
1425,34.873,135.397,230.482,猪名川,虫生
1426,34.853,135.416,254.146,猪名川,銀橋
1428,34.826,135.422,301.142,猪名川,小戸
1429,34.797,135.423,320.158,猪名川,軍行橋
1430,34.767,135.43,327.866,猪名川,猪名川橋
1431,34.764,135.454,45,猪名川,利倉
1432,34.763,135.438,328.309,藻川,上食満
1433,34.937,135.409,66.299,一庫大路次川,千軒（機構）
1434,34.738,135.453,377.425,猪名川,戸ノ内
1435,34.89,135.469,23.581,余野川,上止々呂美
1436,34.856,135.441,37.745,余野川,吉田橋上流
1437,34.852,135.438,40.044,余野川,吉田橋（廃止）
1440,34.71,136.153,149.41,木津川,依那古
1441,34.745,136.12,172.093,木津川,大内
1442,34.747,136.117,181.294,木津川,大野木橋（廃止）
1443,34.759,136.116,211.284,木津川,朝屋
1444,34.765,136.113,215.078,木津川,長田（廃止）
1445,34.778,136.101,502.64,木津川,岩倉
1446,34.767,136.058,524.435,木津川,島ヶ原
1447,34.766,135.965,1208.556,木津川,上有市
1448,34.774,136.16,94.503,服部川,荒木
1449,34.784,136.123,271.236,服部川,伊賀上野橋
1450,34.802,136.163,152.561,柘植川,佐那具
1451,34.612,136.148,75.847,名張川,比奈知（廃止）
1452,34.619,136.11,88.879,名張川,中川原（廃止）
1453,34.62,136.081,436.683,名張川,名張
1454,34.653,136.076,477.111,名張川,家野（機構）
1455,34.598,136.063,209.219,宇陀川,安部田（機構）
1458,34.831,135.784,4085,宇治川,天ヶ瀬
1459,34.885,135.822,10.75,宇治川,槇尾山
1460,34.945,136.003,155.535,大戸川,大鳥居
1461,35.113,134.997,230.819,加古川,小野前
1462,35.063,135.008,584.406,加古川,船町
1463,34.965,134.973,894.019,加古川,板波
1464,34.899,134.938,988.11,加古川,大門
1465,34.838,134.92,1324.699,加古川,大島
1466,34.801,134.915,1653.206,加古川,国包
1467,34.748,134.809,1720.074,加古川,藍屋
1468,35.083,135.042,280.894,篠山川,谷川
1469,34.878,134.949,153.426,東条川,古川第二
1470,34.856,134.901,146.605,万願寺川,万願寺
1471,34.801,134.951,277.56,美嚢川,別所橋
1472,34.878,134.951,153.408,東条川,古川（廃止）
1473,34.801,134.988,262.598,美嚢川,三木（廃止）
1474,34.806,134.93,285.229,美嚢川,正法寺（廃止）
1475,35.128,134.592,164.469,揖保川,下三方
1476,35.098,134.583,368.339,揖保川,曲里
1477,34.997,134.553,482.105,揖保川,山崎第二
1478,34.866,134.549,615.525,揖保川,龍野
1479,34.803,134.56,783.001,揖保川,上川原
1480,34.78,134.574,784.204,揖保川,網干
1481,34.922,134.54,49.39,栗栖川,東栗栖
1482,34.973,134.583,47.522,林田川,塩野
1483,34.853,134.565,92.764,林田川,誉
1484,34.815,134.556,98.257,林田川,構
1485,34.78,134.574,784.204,中川,浜田
1486,35.208,134.62,24.934,公文川,西公文
1487,35.172,134.622,21.337,草木川,福野
1488,34.998,134.553,482.013,揖保川,山崎（廃止）
1489,34.944,134.551,541.035,揖保川,香島（廃止）
1490,36.098,136.297,1277.9,九頭竜川,五松橋
1491,36.102,136.209,1302.38,九頭竜川,中角
1492,36.11,136.185,1310.622,九頭竜川,高屋
1493,36.147,136.165,2647.335,九頭竜川,布施田
1494,36.205,136.148,2688.898,九頭竜川,三国
1496,36.008,136.163,550.188,日野川,三尾野
1497,36.049,136.169,783.35,日野川,久喜津
1498,36.087,136.185,1272.719,日野川,深谷
1499,36.022,136.29,353.133,足羽川,天神橋
1500,36.012,136.308,333.147,足羽川,下新橋
1501,35.995,136.373,251.297,足羽川,上宇坂
1502,35.941,136.373,34.338,足羽川,小畑
1503,35.872,136.738,84,九頭竜川,箱ヶ瀬
1504,35.905,136.667,342.267,九頭竜川,朝日
1505,35.948,136.727,98.59,石徹白川,石徹白
1506,35.92,136.672,145.013,石徹白川,山原
1507,35.967,136.626,119.118,打波川,下打波（廃止）
1508,35.878,136.509,188.782,真名川,中島
1509,35.895,136.526,199.914,真名川,上若生子
1510,35.937,136.553,236.01,真名川,五条方下流
1511,35.991,136.517,249.753,真名川,麻生島
1512,35.449,135.897,60.919,北川,新道
1513,35.469,135.842,100.057,北川,天徳寺
1514,35.494,135.78,198.249,北川,高塚
1515,35.506,135.747,207.659,北川,西津
1516,35.301,135.266,806.227,由良川,綾部
1517,35.31,135.172,944.788,由良川,戸田
1518,35.305,135.126,1350.373,由良川,福知山
1519,35.344,135.11,1572.808,由良川,天津上
1520,35.383,135.155,1701.234,由良川,波美
1521,35.39,135.183,1712.286,由良川,大雲橋
1522,35.427,135.222,1764.388,由良川,地頭
1523,35.452,135.269,1821.823,由良川,大川橋
1524,35.484,135.281,1838.531,由良川,西島
1525,35.512,135.288,1849.954,由良川,由良
1526,35.273,135.158,369.309,土師川,長田
1527,35.323,135.685,6.075,由良川,田歌
1531,35.216,135.237,124.785,土師川,三和（廃止）
1536,35.337,134.859,221.141,円山川,京口
1537,35.419,134.79,693.961,円山川,上小田
1538,35.452,134.774,721.405,円山川,赤崎
1539,35.483,134.799,836.157,円山川,府市場
1540,35.542,134.831,1102.939,円山・奈佐川,立野
1541,35.588,134.801,1246.29,円山川,玄武洞
1542,35.608,134.805,1260.422,円山川,結和橋
1543,35.626,134.819,1271.219,円山川,城崎
1544,35.32,134.61,40.629,大屋川,中間
1545,35.372,134.765,219.729,大屋川,十二所
1546,35.465,134.869,198.664,出石川,弘原
1547,35.549,134.784,30.983,奈佐川（上流）,宮井
1548,35.274,134.224,209.928,千代川,智頭
1549,35.342,134.202,352.115,千代川,用瀬
1550,35.415,134.203,868.539,千代川,袋河原
1551,35.501,134.215,1053.522,千代川,行徳
1552,35.534,134.199,1135.048,千代川,賀露
1553,35.349,134.398,149.849,八東川,若桜
1554,35.403,134.216,409.41,八東川,片山
1555,35.458,134.298,68.691,袋川,谷
1556,35.478,134.267,85.971,新袋川,宮ノ下
1557,35.515,134.228,19.335,袋川,湯所下流
1558,35.538,134.197,1135.357,港湾内,賀露港
1559,35.445,134.337,38.605,新袋川,殿
1560,35.331,133.838,76.345,天神川,穴鴨
1561,35.441,133.845,239.932,天神川,竹田橋
1562,35.46,133.841,465.656,天神川,小田
1563,35.503,133.859,479.148,天神川,長瀬
1564,35.409,133.898,74.763,三徳川,三朝
1565,35.38,133.638,4.681,小鴨川,西鴨１号
1566,35.378,133.655,16.844,小鴨川,野添１号
1567,35.366,133.683,28.107,小鴨川,小鴨４号
1568,35.381,133.776,97.618,小鴨川,若土
1569,35.431,133.809,136.46,小鴨川,河原町
1570,35.428,133.745,28.042,国府川,高城
1571,35.423,133.791,62.896,国府川,福光
1572,35.191,133.331,341.491,日野川,福長
1573,35.244,133.445,469.111,日野川,三谷
1574,35.344,133.434,671.565,日野川,溝口
1575,35.387,133.402,729.129,日野川,大殿
1576,35.434,133.367,857.524,日野川,車尾
1577,35.455,133.374,862.962,日野川,皆生
1578,35.238,133.272,42.898,印賀川,大宮
1579,35.297,133.569,10.394,俣野川,俣野川
1580,35.291,133.492,14.704,小江尾川,小江尾川
1581,35.322,133.458,12.372,白水川,白水川
1582,35.356,133.435,23.986,大江川,大江川
1583,35.338,133.324,58.832,法勝寺川,法勝寺
1584,35.408,133.363,120.157,法勝寺川,福市
1586,35.248,132.897,441.909,斐伊川,日登
1587,35.291,132.897,454.739,斐伊川,木次
1588,35.324,132.883,727.292,斐伊川,新伊萱
1589,35.341,132.83,895.177,斐伊川,上島
1590,35.369,132.784,913.683,斐伊川,大津
1591,35.426,132.834,916.974,斐伊川,灘分
1592,35.44,132.883,918.718,宍道湖,東
1593,35.447,132.941,1146.191,宍道湖,来待
1594,35.449,132.951,1157.798,宍道湖,宍道湖湖心
1595,35.455,133.02,1266.649,宍道湖,浜佐陀
1596,35.463,133.049,1307.635,宍道湖,白潟
1597,35.466,133.052,1307.908,宍道湖,松江
1598,35.467,133.059,1308.204,大橋川,松江流量
1599,35.453,133.102,1364.225,大橋川,矢田
1600,35.451,133.124,1367.22,大橋川,八幡
1601,35.466,133.192,1499.938,中海,中海湖心
1602,35.432,133.3,40,中海,米子湾
1603,35.512,133.203,1977.016,中海,江島
1604,0,0,0,斐伊川,美保関
1605,35.294,132.88,195.748,三刀屋川,新三刀屋
1606,35.341,132.912,122.586,赤川,町上
1608,35.526,132.976,4.531,佐陀川,恵曇
1609,35.338,132.765,437.176,神戸川,馬木
1610,35.351,132.741,1.275,神戸川,古志橋
1611,35.347,132.688,492.546,神戸川,妙見橋
1612,34.949,132.641,2886.737,江の川,都賀
1613,35.069,132.599,3048.732,江の川,浜原
1614,34.997,132.503,3223.057,江の川,川本
1615,34.956,132.383,3451.029,江の川,大貫
1616,34.967,132.324,3781.357,江の川,谷住郷
1617,34.98,132.302,3792.759,江の川,長良
1618,34.998,132.284,3808.396,江の川,川平
1619,35.016,132.228,3886.519,江の川,江津
1620,34.631,132.634,334.001,江の川,下土師
1621,34.665,132.715,407.62,江の川,吉田
1622,34.728,132.783,550.18,江の川,上川立
1623,34.791,132.833,659.598,江の川,粟屋
1624,34.812,132.841,1989.02,江の川,尾関山
1625,34.888,132.68,2630.906,江の川,大津
1626,34.803,132.883,671.784,馬洗川,南畑敷
1627,34.863,133.012,256.388,西城川,庄原
1628,34.817,132.847,634.54,西城川,三次
1629,34.83,132.805,320.639,神野瀬川,神野瀬川
1630,34.778,132.953,284.747,上下川,市場
1631,34.742,133.035,94.734,上下川,上安田
1632,34.791,132.985,215.412,上下川,計納
1633,34.784,133.047,85.405,田総川,竹の花
1634,34.783,133.046,80,西城川,西城川（移管）
1635,34.785,132.98,276.689,上下川,市場
1636,34.677,132.57,261.951,江の川,川井
1637,34.641,132.622,304.284,江の川,下土師
1638,34.533,131.858,382.544,高津川,円の谷
1639,34.547,131.834,537.247,高津川,日原
1640,34.608,131.798,616.297,高津川,神田
1641,34.677,131.824,1083.753,高津川,高角
1642,34.613,131.823,355.062,匹見川,隅村
1643,34.623,131.806,357.169,匹見川,横田
1644,34.665,131.801,59.516,白上川,内田
1645,34.234,131.662,149.568,佐波川,八坂
1646,34.189,131.654,210,佐波川,堀
1647,34.181,131.644,336.512,佐波川,漆尾
1648,34.105,131.595,400.405,佐波川,真尾
1649,34.065,131.558,422.98,佐波川,新橋
1650,34.037,131.501,444.412,佐波川,西之浦
1651,34.233,131.677,25.02,三谷川2,三谷
1652,34.198,131.777,22.367,島地川,仁保津
1653,34.148,131.735,78.57,島地川,和田
1654,34.188,131.658,127.842,島地川,島地
1655,34.228,132.177,322.547,小瀬川,小川津
1656,34.21,132.195,330.023,小瀬川,両国橋
1657,34.21,132.242,343.688,小瀬川,和木
1658,34.274,132.134,257.881,小瀬川,下ヶ原
1659,34.234,132.17,309.316,小瀬川,八丁（廃止）
1660,34.226,132.199,327.655,小瀬川,防鹿
1661,34.223,132.124,11.809,長谷川,日宛
1662,34.58,132.21,150.369,太田川,吉和郷
1663,34.573,132.231,285.646,太田川,土居
1664,34.609,132.319,627.688,太田川,加計
1665,34.535,132.434,1085.815,太田川,飯室
1666,34.512,132.506,1135.768,太田川,中野
1667,34.485,132.51,1505.991,太田川,玖村
1668,34.462,132.492,1517.026,太田川,矢口第一
1669,34.426,132.462,1598.131,太田川,長和久
1670,34.426,132.459,1598.208,太田川,祇園大橋
1671,34.362,132.406,1636.442,太田川放水路,草津
1672,34.524,132.316,127.979,水内川,湯来
1673,34.572,132.372,98.225,西宗川,西宗
1674,34.553,132.66,113.278,三篠川,白木
1675,34.484,132.534,268.403,三篠川,中深川
1676,34.508,132.516,85.137,根谷川,新川橋
1677,34.451,132.473,59.065,古川,古川
1678,34.458,132.476,54.36,安川,安大橋
1679,34.414,132.465,4,京橋川,工兵橋
1680,34.407,132.458,2,旧太田川,三篠橋
1681,34.362,132.432,6,旧太田川,江波（元安川）
1682,34.666,132.302,229.469,滝山川,黒滝
1683,34.626,132.301,245.144,滝山川,後平
1684,34.616,132.317,249.605,滝山川,滝山
1685,34.599,133.187,293.286,芦田川,矢野原
1686,34.565,133.235,479.723,芦田川,府中
1687,34.542,133.285,577.694,芦田川,上戸手
1688,34.523,133.353,648.562,芦田川,郷分
1689,34.494,133.341,790.539,芦田川,山手
1690,34.555,133.277,72.478,神谷川,新市
1691,34.574,133.419,28.941,高屋川,神辺
1692,34.544,133.381,68.934,高屋川,掛ノ橋
1693,34.52,133.358,139.829,高屋川,御幸
1694,34.484,133.341,57.25,瀬戸川,西神島
1695,34.628,133.109,195.123,芦田川,伊尾
1696,34.591,133.152,238.675,芦田川,永野山
1697,34.531,133.333,646.472,芦田川,山守橋
1698,34.635,133.11,59.401,矢多田川,矢多田川
1699,34.569,133.128,19.359,宇津戸川,宇津戸川
1700,34.805,133.616,964.005,高梁川,高梁
1701,34.715,133.681,1980.953,高梁川,日羽
1703,34.609,133.745,2633.53,高梁川,酒津
1704,34.587,133.715,2639.901,高梁川,船穂
1705,34.558,133.699,2642.187,高梁川,上成
1706,34.781,133.251,85.548,帝釈川,入谷(廃止)
1707,34.651,133.394,130.108,小田川,猿鳴(廃止)
1708,34.597,133.477,217.782,小田川,井原
1709,34.623,133.592,407.392,小田川,矢掛
1710,34.615,133.627,430.399,小田川,東三成
1711,34.63,133.715,491.144,小田川,矢形橋
1712,34.61,133.727,3.077,柳井原湖,柳井原湖
1713,34.742,133.962,1573.98,旭川,牧山
1714,34.731,133.96,1576.221,旭川,下牧
1715,34.694,133.945,2.093,中原川,中原
1716,34.69,133.938,1599.038,旭川,三野
1717,34.683,133.934,1599.421,旭川,北方
1718,34.662,133.937,1600.674,旭川,出石(廃止)
1719,34.662,133.937,1600.674,旭川,相生橋
1720,34.827,133.841,142.886,宇甘川,宇甘(廃止)
1721,34.799,133.927,174.369,宇甘川,金川
1722,34.615,133.988,204.593,百間川,沖田
1723,34.609,133.985,5.457,百間川,沖元
1724,34.674,133.952,4.671,百間川,原尾島橋
1725,34.735,134.034,95.434,砂川,瀬戸
1726,35.056,133.995,503.903,吉井川,津山
1727,34.953,134.062,982.936,吉井川,久木
1728,34.922,134.099,1605.766,吉井川,周匝
1729,34.874,134.105,1670.415,吉井川,津瀬
1730,34.792,134.112,1922.794,吉井川,河田原
1731,34.712,134.088,1990.05,吉井川,御休
1732,34.616,134.038,2096.812,吉井川,九蟠
1733,34.805,134.158,161.968,金剛川,尺所
