ID,lat_mod,lon_mod,area_mod,lat_ori,lon_ori,area_ori,Memo,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
6142180,49.964,16.997,240.633,49.964,16.997,240.633, ,Sumperk,DESNA,CZ,2020/1/31,2019/7/29,6142100,317.1499939
6142190,49.867,16.839,445.206,49.867,16.839,445.206, ,Lupene,MORAVSKA SAZAVA,CZ,2020/1/31,2019/7/29,6142100,285.1400146
6142200,48.14,17.109,131331,48.14,17.109,131331, ,Bratislava,DANUBE RIVER,SK,2020/1/31,2019/7/25,6442450,128
6142250,49.382,15.503,307.345,49.382,15.503,307.345, ,Dvorce,JIHLAVA,CZ,2020/1/31,2019/7/29,6142110,501.1700134
6142260,49.532,16.581,423.784,49.532,16.581,423.784, ,Letovice,SVITAVA,CZ,2020/1/31,2019/7/29,6142110,320.2900085
6142270,49.678,16.191,127.969,49.678,16.191,127.969, ,Borovnice,SVRATKA,CZ,2020/1/31,2019/7/29,6142110,514.6300049
6142300,49.53,17.746,1275.32,49.53,17.746,1275.32, ,Teplice,BECVA,CZ,2020/1/31,2019/7/29,6142120,243.1100006
6142500,48.05,18.2,3103,48.05,18.2,3103, ,Banov (Banovska Kesa),NITRA,SK,2020/1/31,2018/5/24,6442450,116
6142520,48.524,18.173,2094,48.524,18.173,2094, ,Nitrianska Streda,NITRA,SK,2020/1/31,2019/7/25,6142500,158
6142551,49.297,18.786,955,49.297,18.786,955, ,Kysucke Nove Mesto,KYSUCA,SK,2020/1/31,2019/7/25,6142620,346
6142600,48.04,18.82,4838,48.04,18.82,4838, ,Ipelsky Sokolec,IPOLY,SK,2020/1/31,2018/5/24,6442500,115
6142601,48.298,19.742,686,48.298,19.742,686, ,Holisa,IPOLY,SK,2020/1/31,2019/7/25,6142600,172
6142620,48.16,17.883,11218,48.16,17.883,11218, ,Sala,VAH,SK,2020/1/31,2019/7/25,6442450,109
6142640,49.07,18.913,827,49.07,18.913,827, ,Martin,TURIEC,SK,2020/1/31,2019/7/25,6142620,390
6142650,48.73,19.13,1766,48.73,19.13,1766, ,Banska Bystrica,HRON,SK,2020/1/31,2018/5/24,6142660,334
6142660,48.407,18.646,3821,48.407,18.646,3821, ,Brehy,HRON,SK,2020/1/31,2019/7/25,6442500,195
6142680,49.087,19.603,1107,49.087,19.603,1107, ,Liptovsky Mikulas,VAH,SK,2020/1/31,2019/7/25,6142620,568
6144100,48.304,20.314,1830,48.304,20.314,1830, ,Lenartovce,SAJO,SK,2020/1/31,2019/7/25,6444380,150
6144150,48.593,20.893,663,48.593,20.893,663, ,Turna Nad Bodvou,BODVAJ,SK,2020/1/31,2019/7/25,6444350,171
6144200,48.396,21.75,11474,48.396,21.75,11474, ,Streda Nad Bodrogom,BODROG,SK,2020/1/31,2019/7/25,6444310,91
6144300,48.603,21.34,4232,48.603,21.34,4232, ,Zdana,HORNAD,SK,2020/1/31,2019/7/25,6444310,167
6144350,48.733,21.337,1298,48.733,21.337,1298, ,Kosicke Olsany,TORYSA,SK,2020/1/31,2019/7/25,6144300,186
6144400,49.033,21.5,1050,49.033,21.5,1050, ,Hanusovce,TOPLA,SK,2020/1/31,2018/5/24,6444310,-999
6144490,48.983,21.967,211,48.983,21.967,211, ,Udavske,UDAVA,SK,2020/1/31,2018/5/24,6144200,-999
6144500,49.017,22.05,176,49.017,22.05,176, ,Adidovce,UDAVA,SK,2020/1/31,2018/5/24,6144490,202
6150100,42.167,9.35,566,42.167,9.35,566, ,Antisanti,TAVIGNANO,FR,2020/1/31,2018/5/24,-999,61
6150200,42.45,9.2,366,42.45,9.2,366, ,Ponte Leccia,ASCO,FR,2020/1/31,2018/5/24,-999,187
6150300,42.602,9.379,-999,42.602,9.379,-999, ,Olmeta-Di-Tuda (Lancone),"BEVINEO, RIVIERE LE",FR,2020/1/31,2018/5/24,-999,261.3699951
6150400,41.725,9.075,130,41.725,9.075,130, ,Zoza,RIZZANESE,FR,2020/1/31,2018/5/24,-999,354.4200134
6150500,42.444,9.47,114,42.444,9.47,114, ,Taglio-Isolaccio (Acitaja),"ALTO, FIUM'",FR,2020/1/31,2018/5/24,-999,87.58000183
6151100,43.937,7.516,461,43.937,7.516,461, ,Breil Sur Roya,"ROIA, FIUME",FR,2020/1/31,2018/5/24,-999,211
6151101,44.051,7.589,114,44.051,7.589,114, ,Tende (St-Dalmas-De-Tende),"ROIA, FIUME",FR,2020/1/31,2018/5/24,6151100,706.4899902
6157100,49.921,18.328,4663.743,49.921,18.328,4663.743, ,Bohumin,ODER RIVER,CZ,2020/1/31,2019/7/29,6457700,192.595993
6158100,49.289,20.73,1262,49.289,20.73,1262, ,Chmelnica,POPRAD,SK,2020/1/31,2019/7/25,6458450,507
6172005,59.035,26.111,90.03,59.035,26.111,90.03, ,Varangu,PREEDI JOGI,EE,2020/1/31,2019/7/2,6172234,34.79999924
6172010,59.381,24.969,84,59.381,24.969,84, ,Pajupea,LEIVAJOGI,EE,2020/1/31,2019/7/2,6172012,33.83000183
6172011,59.344,25.34,903,59.344,25.34,903, ,Kehra,JAGALA JOGI,EE,2020/1/31,2019/7/16,-999,40.34000015
6172012,59.466,24.879,794,59.466,24.879,794, ,Kloostrimetsa,PIRITA JOGI,EE,2020/1/31,2019/7/2,-999,6.21999979
6172013,59.309,24.435,635,59.309,24.435,635, ,Keila,KEILA JOGI,EE,2020/1/31,2019/7/2,-999,24
6172014,59.509,25.594,123,59.509,25.594,123, ,Pudisoo,PUDISOO JOGI,EE,2020/1/31,2019/7/2,-999,8.850000381
6172016,59.384,27.039,784,59.384,27.039,784, ,Luganuse,PURTSE JOGI,EE,2020/1/31,2019/7/2,-999,32.22000122
6172020,58.892,25.669,215,58.892,25.669,215, ,Pohjaka I,ESNA JOGI,EE,2020/1/31,2019/7/2,6172054,63.72999954
6172021,58.818,24.645,131,58.818,24.645,131, ,Valgu,VELISE JOGI,EE,2020/1/31,2019/7/2,6172023,33.63999939
6172023,58.726,23.997,2640,58.726,23.997,2640, ,Kasari,KASARI JOGI,EE,2020/1/31,2019/7/2,-999,2.859999895
6172024,59.38,24.535,209,59.38,24.535,209, ,Huuru,VAANA JOGI,EE,2020/1/31,2019/7/2,-999,19.62999916
6172026,59.467,25.789,404,59.467,25.789,404, ,Vanakula,VALGEJOGI,EE,2020/1/31,2019/7/2,-999,57.15999985
6172028,59.253,23.866,474,59.253,23.866,474, ,Vihterpalu,VIHTERPALU JOGI,EE,2020/1/31,2019/7/2,-999,5.519999981
6172029,59.497,26.691,14.5,59.497,26.691,14.5, ,Parna Ii,KONGLA OJA,EE,2020/1/31,2019/7/2,-999,38
6172030,59.031,27.393,140,59.031,27.393,140, ,Alajoe,ALAJOGI,EE,2020/1/31,2019/7/2,-999,32.18999863
6172031,58.81,22.712,98,58.81,22.712,98, ,Luguse,LUGUSE,EE,2020/1/31,2019/7/2,-999,0.670000017
6172032,59.44,25.963,135,59.44,25.963,135, ,Arbavere,LOOBU JOGI,EE,2020/1/31,2019/7/2,-999,68.22000122
6172033,58.004,25.921,269,58.004,25.921,269, ,Torva,OHNE JOGI,EE,2020/1/31,2019/7/2,6172210,44.22000122
6172035,59.496,26.699,12,59.496,26.699,12, ,Parna I,PADA JOGI,EE,2020/1/31,2019/7/2,-999,137
6172036,59.373,26.583,406,59.373,26.583,406, ,Sami,KUNDA JOGI,EE,2020/1/31,2019/7/2,-999,48.20999908
6172037,59.024,27.105,313,59.024,27.105,313, ,Roostoja,RANNAPUNGERJA,EE,2020/1/31,2019/7/2,-999,29.78000069
6172039,58.799,25.476,279,58.799,25.476,279, ,Tori,PRANDI JOGI,EE,2020/1/31,2019/7/2,6172052,51.79999924
6172040,58.364,22.822,134,58.364,22.822,134, ,Uue-Love,LOVE JOGI,EE,2020/1/31,2019/7/2,-999,2.00999999
6172041,58.515,25.062,1030,58.515,25.062,1030, ,Aesoo,NAVESTI JOGI,EE,2020/1/31,2019/7/2,6172050,16.79000092
6172042,58.48,24.994,1880,58.48,24.994,1880, ,Riisa,HALLISTE JOGI,EE,2020/1/31,2019/7/2,6172050,16.57999992
6172043,58.603,24.971,23.98,58.603,24.971,23.98, ,Kiisa,VANDRA JOGI,EE,2020/1/31,2019/7/2,6172052,243
6172050,58.463,24.767,5160,58.463,24.767,5160, ,Oore,PARNU JOGI,EE,2020/1/31,2019/7/2,-999,5.619999886
6172052,58.518,24.916,2080,58.518,24.916,2080, ,Tahkuse,PARNU JOGI,EE,2020/1/31,2019/7/2,6172050,17.21999931
6172053,58.83,25.473,579,58.83,25.473,579, ,Turi-Alliku,PARNU JOGI,EE,2020/1/31,2019/7/2,6172052,56.18000031
6172054,58.124,25.446,48.17,58.124,25.446,48.17, ,Kuustle,POOGLE OJA,EE,2020/1/31,2019/7/2,6172042,41.79999924
6172055,58.273,26.742,241,58.273,26.742,241, ,Reola,PORIJOGI,EE,2020/1/31,2019/7/2,-999,31.67000008
6172056,58.939,25.644,25,58.939,25.644,25, ,Vodja,VODJA JOGI,EE,2020/1/31,2019/7/2,6172054,66.19999695
6172057,58.423,24.319,326,58.423,24.319,326, ,Audru,AUDRU JOGI,EE,2020/1/31,2019/7/2,-999,0.99000001
6172058,58.701,26.849,266,58.701,26.849,266, ,Kaapa,KAAPA JOGI,EE,2020/1/31,2019/7/2,-999,37.84000015
6172200,58.38,26.726,7840,58.38,26.726,7840, ,Tartu,EMAJOGI,EE,2020/1/31,2019/7/2,-999,29.77000046
6172220,57.851,26.132,1050,57.851,26.132,1050, ,Tolliste,VAIKE EMAJOGI,EE,2020/1/31,2019/7/2,6172210,34.09999847
6172224,58.087,26.825,85,58.087,26.825,85, ,Piigaste,PIIGASTE OJA,EE,2020/1/31,2019/7/2,6172260,11.5
6172230,59.035,27.089,252,59.035,27.089,252, ,Tudulinna,TAGAJOGI,EE,2020/1/31,2019/7/2,6172036,34.59000015
6172232,58.883,26.233,74.62,58.883,26.233,74.62, ,1.5 Km From River Mouth,POLTSAMAA JOGI,EE,2020/1/31,2019/7/2,6172236,36
6172234,58.999,26.206,82.83,58.999,26.206,82.83, ,Ao,POLTSAMAA JOGI,EE,2020/1/31,2019/7/2,-999,299
6172236,58.703,25.928,1030,58.703,25.928,1030, ,Pajusi,POLTSAMAA JOGI,EE,2020/1/31,2019/7/2,6172200,59.68999863
6172240,58.602,26.375,766,58.602,26.375,766, ,Torve,PEDJA JOGI,EE,2020/1/31,2019/7/2,6172200,43.38000107
6172250,57.733,27.287,135.2,57.733,27.287,135.2, ,Vastseliina,PIUSA JOGI,EE,2020/1/31,2019/7/2,6172234,91.80000305
6172260,58.209,27.112,52.75,58.209,27.112,52.75, ,Koorvere,AHJA JOGI,EE,2020/1/31,2019/7/2,-999,288
6172270,58.211,26.434,239,58.211,26.434,239, ,Elva,ELVA JOGI,EE,2020/1/31,2019/7/2,6172200,40.97999954
6172280,58.096,27.454,1300,58.096,27.454,1300, ,Rapina,VOHANDU JOGI,EE,2020/1/31,2019/7/2,-999,30.77000046
6172290,57.962,27.208,52,57.962,27.208,52, ,Himmiste,VOHANDU JOGI,EE,2020/1/31,2019/7/2,6172280,848
6172292,57.73,26.918,115.7,57.73,26.918,115.7, ,Rouge,ROUGE JOGI,EE,2020/1/31,2019/7/2,6172290,25.79999924
6172350,59.383,28.207,56000,59.383,28.207,56000, ,Narva Linn,NARVA JOGI,EE,2020/1/31,2019/7/2,-999,-0.899999976
6172351,59.001,27.74,47800,59.001,27.74,47800, ,Vasknarva,NARVA JOGI,EE,2020/1/31,2019/7/2,6172350,29.18000031
6196020,35.043,32.421,195,35.043,32.421,195, ,Coast,CHRYSOCHOU,CY,2020/1/31,2018/5/24,-999,5
6196040,34.742,32.487,210,34.742,32.487,210, ,Akhelia,EZOUSA,CY,2020/1/31,2018/5/24,-999,27
6196060,34.708,32.575,260,34.708,32.575,260, ,Kouklia,DIARIZOS,CY,2020/1/31,2018/5/24,-999,22
6196080,34.708,32.575,110,34.708,32.575,110, ,Kouklia,CHAPOTAMI,CY,2020/1/31,2018/5/24,6196060,8
6196100,35.08,32.72,48.7,35.08,32.72,48.7, ,Limnitis Saw Mill,LIMNITIS,CY,2020/1/31,2018/5/24,-999,240
6196200,35.041,32.901,63,35.041,32.901,63, ,Evrykhou,KARGOTIS,CY,2020/1/31,2018/5/24,-999,396
6196300,35.079,33.017,81,35.079,33.017,81, ,Vyzakia,ELIA,CY,2020/1/31,2018/5/24,-999,290
6196350,34.754,33.1,110,34.754,33.1,110, ,Phinikaria,GERMASOGEIA,CY,2020/1/31,2018/5/24,-999,100
6196400,35.037,33.183,90,35.037,33.183,90, ,Malounda,AKAKI,CY,2020/1/31,2018/5/24,-999,350
6196480,34.767,33.3,130,34.767,33.3,130, ,Kalavasos,VASILIKOS,CY,2020/1/31,2018/5/24,6196500,43
6196500,34.717,33.317,150,34.717,33.317,150, ,Near The Coast,VASILIKOS,CY,2020/1/31,2018/5/24,-999,3
6196600,35.021,33.392,91,35.021,33.392,91, ,Nisou,GIALIAS,CY,2020/1/31,2018/5/24,-999,230
6196650,34.942,33.483,94,34.942,33.483,94, ,Ayia Anna,TREMITHOS,CY,2020/1/31,2018/5/24,6196700,135
6196700,34.85,33.575,150,34.85,33.575,150, ,Kiti Dam,TREMITHOS,CY,2020/1/31,2018/5/24,-999,47
6212500,42.37,-5.57,3980,42.37,-5.57,3980, ,Benamariel,"ESLA, RIO",ES,2020/1/31,2018/5/24,6212510,748
6212700,42.08,-4.07,2413,42.08,-4.07,2413, ,Peral De Arlanza,"ARLANZA, RIO",ES,2020/1/31,2018/5/24,6212410,766
6213800,40.7,-2.58,3253,40.7,-2.58,3253, ,Trillo,TAGUS RIVER,ES,2020/1/31,2018/5/24,6213700,727
6213900,40.6,-1.93,410,40.6,-1.93,410, ,Peralejos,TAGUS RIVER,ES,2020/1/31,2018/5/24,6213800,1140
6216700,38.88,-4.02,2337,38.88,-4.02,2337, ,Puente Morena,"JABALON, RIO",ES,2020/1/31,2018/5/24,6216500,580
6216800,39.63,-3.08,995,39.63,-3.08,995, ,Quintanar,"GIGUELA, RIO",ES,2020/1/31,2018/5/24,6216500,690
6217600,37.87,-4.72,28,37.87,-4.72,28, ,El Doctor,"GUARDAL, RIO",ES,2020/1/31,2018/5/24,6217110,1050
6217700,37.27,-3.77,382,37.27,-3.77,382, ,Pinos Puente,"FRAILES, RIO",ES,2020/1/31,2018/5/24,6217110,576
6218100,50.913,2.741,83,50.913,2.741,83, ,Oostvleteren,POPERINGEVAART,BE,2020/1/31,2018/5/18,-999,6.269999981
6218150,51.157,3.188,-999,51.157,3.188,-999, ,Loppem,KERKEBEEK,BE,2020/1/31,2018/5/18,-999,-999
6220100,50.85,3.138,-999,50.85,3.138,-999, ,Morsele,HEULEBEEK,BE,2020/1/31,2018/5/18,6220101,-999
6220101,50.843,3.232,-999,50.843,3.232,-999, ,Heule,HEULEBEEK,BE,2020/1/31,2018/5/18,6220100,-999
6220110,50.826,3.611,51,50.826,3.611,51, ,Etikove,MOLENBEEK,BE,2020/1/31,2018/5/18,-999,15.46000004
6220111,50.873,4.057,16,50.873,4.057,16, ,Iddergem,MOLENBEEK,BE,2020/1/31,2018/5/18,6220110,13.52000046
6220112,51.045,4.281,31,51.045,4.281,31, ,Liezele,MOLENBEEK,BE,2020/1/31,2018/5/18,6220111,8.489999771
6220120,50.943,3.373,243,50.943,3.373,243, ,Oostrozebeke,MANDEL,BE,2020/1/31,2018/5/18,-999,9.770000458
6220160,50.705,3.836,515.5,50.705,3.836,515.5, ,Lessines Us,DENDRE,BE,2020/1/31,2018/5/18,-999,-999
6220161,50.634,3.778,228.8,50.634,3.778,228.8, ,Ath (Dendre Orientale),DENDRE,BE,2020/1/31,2018/5/18,6220160,28.85000038
6220162,50.762,3.867,785,50.762,3.867,785, ,Overboerlare,DENDRE,BE,2020/1/31,2018/8/13,-999,-999
6220170,50.889,4.116,92,50.889,4.116,92, ,Essene,BELLEBEEK,BE,2020/1/31,2018/5/18,6220111,12.06999969
6220175,50.877,4.157,-999,50.877,4.157,-999, ,Sint-Katarina-Lombeek,HUNSELBEEK,BE,2020/1/31,2018/5/18,6220111,-999
6220201,50.609,3.391,4922.1,50.609,3.391,4922.1, ,Tournai,SCHELDE,BE,2020/1/31,2018/5/18,6220200,-999
6220203,50.741,3.392,-999,50.741,3.392,-999, ,Bossuit,OPPER SCHELDE,BE,2020/1/31,2018/5/18,6220204,-999
6220204,50.729,3.388,5227,50.729,3.388,5227, ,Helkijn,OPPER SCHELDE,BE,2020/1/31,2018/8/13,6220203,-999
6220210,50.791,3.127,-999,50.791,3.127,-999, ,Menen Adm,LEIE,BE,2020/1/31,2018/8/13,-999,-999
6220300,50.988,4.822,2146.42,50.988,4.822,2146.42, ,Aarschot,DEMER,BE,2020/1/31,2018/8/13,-999,12.36999989
6220301,51.003,4.991,1973,51.003,4.991,1973, ,Zichem,DEMER,BE,2020/1/31,2018/8/13,6220300,17.30999947
6220310,51.004,5.014,-999,51.004,5.014,-999, ,Molenstede,ZWART WATER,BE,2020/1/31,2018/5/18,6220301,-999
6220320,50.955,4.891,-999,50.955,4.891,-999, ,Tielt,GROTE MOTTE,BE,2020/1/31,2018/5/18,6220300,-999
6220330,50.943,4.744,-999,50.943,4.744,-999, ,Wezemaal,GROTE LOSTING,BE,2020/1/31,2018/5/18,-999,-999
6220340,51.082,5.094,-999,51.082,5.094,-999, ,Tessenderlo,GROTE LAAK,BE,2020/1/31,2018/5/18,-999,-999
6220345,51.122,5.103,-999,51.122,5.103,-999, ,Meerhout,KLEINBROEKBEEK,BE,2020/1/31,2018/5/18,-999,-999
6220350,51.336,4.627,-999,51.336,4.627,-999, ,Brecht,KLEINE AA,BE,2020/1/31,2018/5/18,-999,-999
6220360,50.988,4.822,-999,50.988,4.822,-999, ,Eppegem,SENNE,BE,2020/1/31,2018/8/13,-999,-999
6220361,50.766,4.28,-999,50.766,4.28,-999, ,Lot,SENNE,BE,2020/1/31,2018/5/18,-999,-999
6220362,50.69,4.197,214.779,50.69,4.197,214.779, ,Tubize,SENNE,BE,2020/1/31,2018/5/18,-999,35.76800156
6220370,50.891,5.021,96,50.891,5.021,96, ,Ransberg,VELP,BE,2020/1/31,2018/5/18,-999,29.62000084
6220500,50.803,4.643,645,50.803,4.643,645, ,Sint-Joris-Weert,DYLE,BE,2020/1/31,2018/5/18,-999,27
6220501,50.925,4.706,-999,50.925,4.706,-999, ,Wisele,DYLE,BE,2020/1/31,2018/5/18,6220500,-999
6220502,50.711,4.606,310.191,50.711,4.606,310.191, ,Bierges,DYLE,BE,2020/1/31,2018/5/18,6220501,42.00899887
6220510,50.885,3.686,115,50.885,3.686,115, ,Nederzwalm,ZWALM,BE,2020/1/31,2018/5/18,-999,11.88000011
6221100,50.726,5.69,20440,50.726,5.69,20440, ,Vise,MAAS,BE,2020/1/31,2018/5/18,6421101,-999
6221101,50.536,5.318,16416.258,50.536,5.318,16416.258, ,Amay,MAAS,BE,2020/1/31,2018/5/18,6221100,-999
6221102,50.092,4.807,10120,50.092,4.807,10120, ,Chooz,MAAS,BE,2020/1/31,2018/5/18,6221101,101.4280014
6221110,50.568,5.168,305.096,50.568,5.168,305.096, ,Huccorgne,MEHAIGNE,BE,2020/1/31,2018/5/18,6221100,93.29299927
6221120,50.309,4.141,1188.47,50.309,4.141,1188.47, ,Solre,SAMBRE,BE,2020/1/31,2018/5/18,6221101,-999
6221130,50.359,4.404,324,50.359,4.404,324, ,Jamioulx,"HEURE, EAU D'",BE,2020/1/31,2018/5/18,6221101,118.3199997
6221131,50.26,4.437,187,50.26,4.437,187, ,Walcour,"HEURE, EAU D'",BE,2020/1/31,2018/5/18,6221130,168.7299957
6221140,50.304,4.829,127,50.304,4.829,127, ,Warnant,MOLIGNEE,BE,2020/1/31,2018/5/18,6221101,104.8700027
6221200,50.589,5.654,677,50.589,5.654,677, ,Chaudfontaine,VESORE,BE,2020/1/31,2018/5/18,6221100,80.45999908
6221500,50.438,5.535,1606.998,50.438,5.535,1606.998, ,Hamoir(Tabreux),OURTHE,BE,2020/1/31,2018/5/18,6221501,109.9000015
6221501,50.596,5.591,2903.799,50.596,5.591,2903.799, ,Sauheid,OURTHE,BE,2020/1/31,2018/5/18,6221100,67.23400116
6221510,50.156,5.262,276,50.156,5.262,276, ,Jemelle,LOMME,BE,2020/1/31,2018/5/18,6221100,189.0599976
6221550,50.212,4.963,1314,50.212,4.963,1314, ,Gendron,LESSE,BE,2020/1/31,2018/5/18,6221500,107.5299988
6221551,50.04,5.128,301,50.04,5.128,301, ,Daverdisse,LESSE,BE,2020/1/31,2018/5/18,6221550,213.6600037
6221560,50.086,4.557,254,50.086,4.557,254, ,Nismes,"BLANCHE, EAU",BE,2020/1/31,2018/5/18,6221102,151.3500061
6221570,49.793,5.381,182,49.793,5.381,182, ,Straimont,VIERRE,BE,2020/1/31,2018/5/18,6221100,347.8599854
6221600,50.041,4.5,178,50.041,4.5,178, ,Couvin,"NOIRE, EAU",BE,2020/1/31,2018/5/18,6221102,191.2700043
6221610,50.043,4.844,114,50.043,4.844,114, ,Felenne,HOUILLE,BE,2020/1/31,2018/5/18,6221101,186.1600037
6221620,49.864,4.902,1235,49.864,4.902,1235, ,Membre,SEMOIS,BE,2020/1/31,2018/5/18,6221102,176.0200043
6221630,50.46,4.833,2841.801,50.46,4.833,2841.801, ,Salzinnes Ronet,SAMBRE,BE,2020/1/31,2018/5/18,6221101,-999
6221640,49.694,5.513,220,49.694,5.513,220, ,Tintigny,RULLES,BE,2020/1/31,2018/5/18,6221620,330.4200134
6221660,50.817,5.67,463,50.817,5.67,463, ,Kanne,JEKER,BE,2020/1/31,2018/5/18,6421101,56.97999954
6221670,50.201,4.798,161,50.201,4.798,161, ,Hastieres,HERMETON,BE,2020/1/31,2018/5/18,6221101,104.8899994
6221680,50.479,5.637,1067.534,50.479,5.637,1067.534, ,Martinrive,AMBLEVE,BE,2020/1/31,2018/5/18,6221500,110.0039978
6226500,40.63,-0.6,284,40.63,-0.6,284, ,Pitarque,"PORTANETE, RIO",ES,2020/1/31,2018/5/24,6226800,1100
6226700,42.22,0.05,110,42.22,0.05,110, ,Lecina De Barcabo,"VERO, RIO",ES,2020/1/31,2018/5/24,6226650,630
6227100,37.05,-4.7,761,37.05,-4.7,761, ,Bobadilla,"GUADALHORCE, RIO",ES,2020/1/31,2018/5/24,-999,370
6227300,37.08,-2.63,616,37.08,-2.63,616, ,El Chono,"NACIMIENTO, RIO",ES,2020/1/31,2018/5/24,-999,512
6227800,41.47,1.95,4561,41.47,1.95,4561, ,Martorell,"LLOBREGAT, RIO",ES,2020/1/31,2018/5/24,6227810,44
6227900,41.98,2.32,1390,41.98,2.32,1390, ,Roda De Ter,"TER, RIO",ES,2020/1/31,2018/5/24,-999,428
6229100,58.87,11.53,624.1,58.87,11.53,624.1, ,Vassbotten,ENNINGDALSELVA,SE,2020/1/31,2020/1/16,-999,39
6229130,58.62,11.7,614.5,58.62,11.7,614.5, ,Gunnarsbro,OREKILSALVEN,SE,2020/1/31,2020/1/21,-999,-999
6229140,58.24,11.93,22.9,58.24,11.93,22.9, ,Aroedan,AROED A,SE,2020/1/31,2020/1/16,-999,-999
6229300,58.71,14.31,45,58.71,14.31,45, ,Velen 2,MOSSAN,SE,2020/1/31,2020/1/16,6233301,120
6229301,58.58,16.16,15384,58.58,16.16,15384, ,Holmen,MOTALA STROM,SE,2020/1/31,2020/1/16,-999,-999
6229302,58.792,14.305,18.3,58.792,14.305,18.3, ,Nolsjoen Nedre,MOSSAN,SE,2020/1/31,2018/5/24,6229300,-999
6229500,58.35,12.37,46885.5,58.35,12.37,46885.5, ,Vargoens Krv,GOTA ALV,SE,2020/1/31,2020/1/16,-999,44
6229510,58.2,12.31,277.8,58.2,12.31,277.8, ,Vraengebaecken,SLUMPAN,SE,2020/1/31,2020/1/16,-999,-999
6229530,58.36,13.95,167.1,58.36,13.95,167.1, ,Toernestorp,OSAN,SE,2020/1/31,2020/1/16,6229500,-999
6232100,68.36,18.81,3294,68.36,18.81,3294, ,Nedre Abiskojokka,ABISKOJAKKA,SE,2020/1/31,2020/1/16,6232101,341
6232101,68.35,18.82,3345.5,68.35,18.82,3345.5, ,Abisko,ABISKOJAKKA,SE,2020/1/31,2020/1/16,6232914,-999
6232900,67.22,23.55,14340,67.22,23.55,14340, ,Kallio,MUONIONJOKI,SE,2020/1/31,2020/1/16,6233901,-999
6232901,67.22,23.54,14477.1,67.22,23.54,14477.1, ,Kallio 2,MUONIONJOKI,SE,2020/1/31,2020/1/16,6232910,-999
6232910,65.97,24.05,33929.602,65.97,24.05,33929.602, ,Kukkolankoski Oevre,TORNEALVEN,SE,2020/1/31,2020/1/16,-999,-999
6232911,67.22,23.34,11038.1,67.22,23.34,11038.1, ,Pajala Pumphus,TORNEALVEN,SE,2020/1/31,2020/1/16,6232912,-999
6233100,57.23,12.31,2160.2,57.23,12.31,2160.2, ,Asbro 3,VISKAN,SE,2020/1/31,2020/1/16,-999,2
6233120,55.44,13.59,102,55.44,13.59,102, ,Tanemoella,SKIVARPSAN,SE,2020/1/31,2020/1/16,-999,-999
6233140,55.64,13.53,191.6,55.64,13.53,191.6, ,Klingavaelsan,KLINGAVALSAN,SE,2020/1/31,2018/5/24,-999,-999
6233150,56.71,13.12,259.7,56.71,13.12,259.7, ,Simlangen,FYLLEAN,SE,2020/1/31,2020/1/16,-999,65
6233160,55.64,13.81,262.3,55.64,13.81,262.3, ,Eggelstad,KAVLINGEAN,SE,2020/1/31,2018/5/24,-999,-999
6233165,55.7,14.01,79.4,55.7,14.01,79.4, ,Hallamoella,VERKEAN,SE,2020/1/31,2020/1/16,-999,-999
6233170,56.49,13.5,5479.5,56.49,13.5,5479.5, ,Aengabaecks Krv,LAGAN,SE,2020/1/31,2020/1/16,-999,-999
6233180,55.99,12.79,155.5,55.99,12.79,155.5, ,Broedebacken,RAAN,SE,2020/1/31,2020/1/16,-999,-999
6233190,55.7,13.14,237,55.7,13.14,237, ,Trolleberg,HOJE A,SE,2020/1/31,2020/1/16,-999,-999
6233200,61.81,12.44,565,61.81,12.44,565, ,Groetsjoen,GROTSJON,SE,2020/1/31,2020/1/16,6233201,64
6233201,60.56,17.44,28920.5,60.56,17.44,28920.5, ,Aelvkarleby Krv,DALALVEN,SE,2020/1/31,2020/1/16,-999,-999
6233205,61.3,13,1103.8,61.3,13,1103.8, ,Ersbo,VASTERDALALVEN,SE,2020/1/31,2020/1/16,6233201,-999
6233210,56.17,14.16,208.9,56.17,14.16,208.9, ,Bivaroedsmoella,BIVARODSAN,SE,2020/1/31,2020/1/21,-999,-999
6233220,62.53,12.34,226.6,62.53,12.34,226.6, ,Taenndalen,TANNAN,SE,2020/1/31,2020/1/21,6233221,-999
6233221,61.21,17.08,19816.9,61.21,17.08,19816.9, ,Ljusne Stroemmar Krv,LJUSNAN,SE,2020/1/31,2020/1/16,-999,-999
6233222,62.63,12.12,64.6,62.63,12.12,64.6, ,Lillglaen,TANNAN,SE,2020/1/31,2020/1/16,6233220,-999
6233227,62.54,12.6,340.3,62.54,12.6,340.3, ,Ljusnedal Oevre,LJUSNAN,SE,2020/1/31,2020/1/16,6233221,-999
6233230,56.18,13.68,202.7,56.18,13.68,202.7, ,Hoerlinge,HORLINGEAN,SE,2020/1/31,2020/1/21,-999,-999
6233250,56.1,14.12,3664.5,56.1,14.12,3664.5, ,Torsebro Krv (Powerstation),HELGE A,SE,2020/1/31,2020/1/16,-999,11
6233350,57,16.16,1332.7,57,16.16,1332.7, ,Getebro,ALSTERAN,SE,2020/1/31,2020/1/16,-999,60
6233360,57.14,16.45,4446,57.14,16.45,4446, ,Emsfors Bruk,EMAN,SE,2020/1/31,2020/1/16,-999,-999
