ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,area_diff,area_error,loc_km_diff,alloc_score,rivname,locname,flag,memo
1616,34.967,132.324,3781.357,34.968,132.324,3799,-17.643,-0.005,0.076,0.019,江の川,谷住郷,1,
1617,34.98,132.302,3792.759,34.981,132.304,3783,9.759,0.003,0.217,0.046,江の川,長良,1,
1618,34.998,132.284,3808.396,34.998,132.284,3807,1.396,0,0.01,0.002,江の川,川平,1,
1619,35.016,132.228,3886.519,35.015,132.227,3870,16.519,0.004,0.173,0.039,江の川,江津,1,
1620,34.631,132.634,334.001,34.641,132.621,3870,-3535.999,-0.914,1.611,8.262,江の川,下土師,1,The reported uparea seems to be wrong and it was allocated to different river. Reported uparea was corrected.
1621,34.665,132.715,407.62,34.665,132.715,400,7.62,0.019,0.06,0.031,江の川,吉田,1,
1622,34.728,132.783,550.18,34.728,132.783,400,150.18,0.375,0.062,0.388,江の川,上川立,1,
1623,34.791,132.833,659.598,34.791,132.832,671,-11.402,-0.017,0.059,0.025,江の川,粟屋,1,
1624,34.812,132.841,1989.02,34.812,132.841,1981,8.02,0.004,0.022,0.008,江の川,尾関山,1,
1625,34.888,132.68,2630.906,34.888,132.678,2633,-2.094,-0.001,0.172,0.035,江の川,大津,1,
1626,34.803,132.883,671.784,34.803,132.883,680,-8.216,-0.012,0.061,0.021,馬洗川,南畑敷,1,
1627,34.863,133.012,256.388,34.863,133.012,263,-6.612,-0.025,0.027,0.025,西城川,庄原,1,
1628,34.817,132.847,634.54,34.817,132.847,631,3.54,0.006,0.059,0.017,西城川,三次,1,
1629,34.83,132.805,320.639,34.83,132.806,327,-6.361,-0.019,0.105,0.036,神野瀬川,神野瀬川,1,
1630,34.778,132.953,284.747,34.781,132.949,277.3,7.447,0.027,0.496,0.126,上下川,市場,1,
1631,34.742,133.035,94.734,34.743,133.036,95.5,-0.766,-0.008,0.088,0.024,上下川,上安田,1,
1632,34.791,132.985,215.412,34.791,132.986,218.3,-2.888,-0.013,0.051,0.02,上下川,計納,1,
1633,34.784,133.047,85.405,34.783,133.046,88.7,-3.295,-0.037,0.123,0.055,田総川,竹の花,1,
1634,34.783,133.046,80,34.783,133.046,521,-320.279,-0.615,3.25,1.847,西城川,西城川（移管）,1,The reported uparea seems to be wrong and it was allocated to different river. Reported uparea was corrected.
1635,34.785,132.98,276.689,34.786,132.98,277.3,-0.611,-0.002,0.066,0.015,上下川,市場,1,
1636,34.677,132.57,261.951,34.678,132.57,251,10.951,0.044,0.102,0.064,江の川,川井,1,
1637,34.641,132.622,304.284,34.641,132.621,308,-3.716,-0.012,0.048,0.019,江の川,下土師,1,
1638,34.533,131.858,382.544,34.533,131.857,381,1.544,0.004,0.071,0.018,高津川,円の谷,1,
1639,34.547,131.834,537.247,34.546,131.834,548,-10.753,-0.02,0.058,0.027,高津川,日原,1,
1640,34.608,131.798,616.297,34.607,131.798,615,1.297,0.002,0.072,0.016,高津川,神田,1,
1641,34.677,131.824,1083.753,34.676,131.825,1076,7.753,0.007,0.136,0.034,高津川,高角,1,
1642,34.613,131.823,355.062,34.613,131.824,357,-1.938,-0.005,0.101,0.024,匹見川,隅村,1,
1643,34.623,131.806,357.169,34.624,131.806,358,-0.831,-0.002,0.122,0.026,匹見川,横田,1,
1644,34.665,131.801,59.516,34.665,131.801,60,-0.484,-0.008,0.054,0.02,白上川,内田,1,
1645,34.234,131.662,149.568,34.234,131.662,152.2,-2.632,-0.017,0.018,0.017,佐波川,八坂,1,
1646,34.189,131.654,210,34.189,131.654,26.3,0.23,0.009,4.611,1.807,佐波川,堀,1,The reported uparea seems to be wrong and it was allocated to different river. Reported uparea was modified.
1647,34.181,131.644,336.512,34.18,131.644,338,-1.488,-0.004,0.14,0.031,佐波川,漆尾,1,
1648,34.105,131.595,400.405,34.104,131.595,403.9,-3.495,-0.009,0.096,0.026,佐波川,真尾,1,
1649,34.065,131.558,422.98,34.064,131.558,423.1,-0.12,0,0.073,0.015,佐波川,新橋,1,
1650,34.037,131.501,444.412,34.036,131.5,460,-15.588,-0.034,0.11,0.048,佐波川,西之浦,1,
1651,34.233,131.677,25.02,34.232,131.677,43,-17.98,-0.418,0.072,0.561,三谷川2,三谷,1,
1652,34.198,131.777,22.367,34.199,131.777,22.8,-0.433,-0.019,0.121,0.065,島地川,仁保津,1,
1653,34.148,131.735,78.57,34.148,131.736,78,0.57,0.007,0.054,0.02,島地川,和田,1,
1654,34.188,131.658,127.842,34.188,131.657,127.6,0.242,0.002,0.063,0.015,島地川,島地,1,
1655,34.228,132.177,322.547,34.228,132.177,323,-0.453,-0.001,0.053,0.012,小瀬川,小川津,1,
1656,34.21,132.195,330.023,34.21,132.195,330,0.023,0,0.048,0.01,小瀬川,両国橋,1,
1657,34.21,132.242,343.688,34.208,132.242,342,1.688,0.005,0.27,0.059,小瀬川,和木,1,
1658,34.274,132.134,257.881,34.275,132.134,255,2.881,0.011,0.078,0.027,小瀬川,下ヶ原,1,
1659,34.234,132.17,309.316,34.234,132.171,301.3,8.016,0.027,0.08,0.043,小瀬川,八丁（廃止）,1,
1660,34.226,132.199,327.655,34.226,132.199,323,4.655,0.014,0.044,0.023,小瀬川,防鹿,1,
1661,34.223,132.124,11.809,34.223,132.125,11.8,0.009,0.001,0.066,0.039,長谷川,日宛,1,
1662,34.58,132.21,150.369,34.58,132.21,153,-2.631,-0.017,0.041,0.021,太田川,吉和郷,1,
1663,34.573,132.231,285.646,34.573,132.232,291,-5.354,-0.018,0.07,0.028,太田川,土居,1,
1664,34.609,132.319,627.688,34.609,132.32,635,-7.312,-0.012,0.114,0.032,太田川,加計,1,
1665,34.535,132.434,1085.815,34.536,132.434,1082,3.815,0.004,0.065,0.017,太田川,飯室,1,
1666,34.512,132.506,1135.768,34.512,132.506,1143,-7.232,-0.006,0.032,0.011,太田川,中野,1,
1667,34.485,132.51,1505.991,34.484,132.51,1505,0.991,0.001,0.162,0.033,太田川,玖村,1,
1668,34.462,132.492,1517.026,34.462,132.494,1527,-9.974,-0.007,0.152,0.035,太田川,矢口第一,1,
1669,34.426,132.462,1598.131,34.426,132.462,1593,5.131,0.003,0.038,0.011,太田川,長和久,1,
1670,34.426,132.459,1598.208,34.424,132.459,1593,5.208,0.003,0.188,0.041,太田川,祇園大橋,1,
1671,34.362,132.406,1636.442,34.363,132.404,1700,-63.558,-0.037,0.245,0.078,太田川放水路,草津,1,
1672,34.524,132.316,127.979,34.524,132.316,123,4.979,0.04,0.035,0.047,水内川,湯来,1,
1673,34.572,132.372,98.225,34.572,132.371,97,1.225,0.013,0.07,0.027,西宗川,西宗,1,
1674,34.553,132.66,113.278,34.553,132.66,115,-1.722,-0.015,0.064,0.024,三篠川,白木,1,
1675,34.484,132.534,268.403,34.484,132.534,271,-2.597,-0.01,0.005,0.008,三篠川,中深川,1,
1676,34.508,132.516,85.137,34.507,132.516,86,-0.863,-0.01,0.071,0.023,根谷川,新川橋,1,
1677,34.451,132.473,59.065,34.451,132.473,66,-6.935,-0.105,0.035,0.097,古川,古川,1,
1678,34.458,132.476,54.36,34.458,132.476,58,-3.64,-0.063,0.049,0.063,安川,安大橋,1,
1679,34.414,132.465,4,34.414,132.465,1593.5,4.556,0.003,1.298,0.262,京橋川,工兵橋,1,"The J-FlwDir bifurcation seems wrong, the upstream was corrected."
1680,34.407,132.458,2,34.407,132.458,1594,22.463,0.014,1.181,0.25,旧太田川,三篠橋,1,"The J-FlwDir bifurcation seems wrong, the upstream was corrected."
1681,34.362,132.432,6,34.362,132.432,1690,-59.133,-0.035,1.953,0.418,旧太田川,江波（元安川）,1,"The J-FlwDir bifurcation seems wrong, the upstream was corrected."
1682,34.666,132.302,229.469,34.668,132.299,-9999,-999,-999,0.362,-999,滝山川,黒滝,1,
1683,34.626,132.301,245.144,34.625,132.301,-9999,-999,-999,0.082,-999,滝山川,後平,1,
1684,34.616,132.317,249.605,34.616,132.318,-9999,-999,-999,0.056,-999,滝山川,滝山,1,
1685,34.599,133.187,293.286,34.599,133.187,297.3,-4.014,-0.014,0.038,0.018,芦田川,矢野原,1,
1686,34.565,133.235,479.723,34.564,133.236,488.9,-9.177,-0.019,0.084,0.031,芦田川,府中,1,
1687,34.542,133.285,577.694,34.544,133.286,580,-2.306,-0.004,0.189,0.041,芦田川,上戸手,1,
1688,34.523,133.353,648.562,34.522,133.354,648.4,0.162,0,0.113,0.023,芦田川,郷分,1,
1689,34.494,133.341,790.539,34.493,133.34,798.8,-8.26,-0.01,0.123,0.032,芦田川,山手,1,
1690,34.555,133.277,72.478,34.555,133.277,75.8,-3.322,-0.044,0.018,0.039,神谷川,新市,1,
1691,34.574,133.419,28.941,34.574,133.418,30.1,-1.159,-0.039,0.076,0.058,高屋川,神辺,1,
1692,34.544,133.381,68.934,34.544,133.381,-9999,-999,-999,0.036,-999,高屋川,掛ノ橋,1,
1693,34.52,133.358,139.829,34.52,133.358,146,-6.171,-0.042,0.036,0.04,高屋川,御幸,1,
1694,34.484,133.341,57.25,34.484,133.341,59.5,-2.25,-0.038,0.004,0.03,瀬戸川,西神島,1,
1695,34.628,133.109,195.123,34.629,133.11,193.9,1.223,0.006,0.108,0.028,芦田川,伊尾,1,
1696,34.591,133.152,238.675,34.591,133.152,241.6,-2.925,-0.012,0.009,0.011,芦田川,永野山,1,
1697,34.531,133.333,646.472,34.53,133.332,648.5,-2.028,-0.003,0.151,0.032,芦田川,山守橋,1,
1698,34.635,133.11,59.401,34.635,133.11,58.9,0.501,0.009,0.06,0.024,矢多田川,矢多田川,1,
1699,34.569,133.128,19.359,34.568,133.128,19.3,0.059,0.003,0.094,0.046,宇津戸川,宇津戸川,1,
1700,34.805,133.616,964.005,34.805,133.616,966,-1.995,-0.002,0.015,0.005,高梁川,高梁,1,
1701,34.715,133.681,1980.953,34.715,133.681,1986,-5.047,-0.003,0.052,0.012,高梁川,日羽,1,
1702,34.713,133.701,2003.692,34.754,133.722,2144.4,-140.708,-0.066,4.929,1.039,高梁川,川辺,1,"The reported location seems wrong, it should not be used."
1703,34.609,133.745,2633.53,34.608,133.745,2644,-10.47,-0.004,0.115,0.026,高梁川,酒津,1,
1704,34.587,133.715,2639.901,34.587,133.713,2651.4,-11.499,-0.004,0.147,0.033,高梁川,船穂,1,
1705,34.558,133.699,2642.187,34.56,133.697,2667.6,-25.414,-0.01,0.337,0.075,高梁川,上成,1,
1706,34.781,133.251,85.548,34.782,133.25,85.3,0.248,0.003,0.106,0.026,帝釈川,入谷(廃止),1,
1707,34.651,133.394,130.108,34.652,133.394,130.4,-0.292,-0.002,0.147,0.031,小田川,猿鳴(廃止),1,
1708,34.597,133.477,217.782,34.597,133.478,219,-1.218,-0.006,0.099,0.024,小田川,井原,1,
1709,34.623,133.592,407.392,34.623,133.593,407,0.392,0.001,0.059,0.013,小田川,矢掛,1,
1710,34.615,133.627,430.399,34.615,133.627,432,-1.601,-0.004,0.047,0.012,小田川,東三成,1,
1711,34.63,133.715,491.144,34.63,133.714,479.2,11.944,0.025,0.055,0.036,小田川,矢形橋,1,
1712,34.61,133.727,3.077,34.61,133.726,-9999,-999,-999,0.11,-999,柳井原湖,柳井原湖,1,
1713,34.742,133.962,1573.98,34.742,133.961,1587,-13.02,-0.008,0.084,0.023,旭川,牧山,1,
1714,34.731,133.96,1576.221,34.732,133.96,1588,-11.779,-0.007,0.091,0.024,旭川,下牧,1,
1715,34.694,133.945,2.093,34.693,133.944,2,0.093,0.046,0.134,0.236,中原川,中原,1,
1716,34.69,133.938,1599.038,34.689,133.938,1594,5.038,0.003,0.067,0.017,旭川,三野,1,
1717,34.683,133.934,1599.421,34.682,133.934,1594.2,5.221,0.003,0.071,0.017,旭川,北方,1,
1718,34.662,133.937,1600.674,34.662,133.935,1594.4,6.274,0.004,0.167,0.037,旭川,出石(廃止),1,
1719,34.662,133.937,1600.674,34.662,133.937,1597.8,2.874,0.002,0.028,0.007,旭川,相生橋,1,
1720,34.827,133.841,142.886,34.827,133.841,-9999,-999,-999,0.01,-999,宇甘川,宇甘(廃止),1,
1721,34.799,133.927,174.369,34.799,133.928,193,-18.631,-0.097,0.092,0.098,宇甘川,金川,1,
1722,34.615,133.988,204.593,34.614,133.986,176,28.593,0.162,0.212,0.205,百間川,沖田,1,
1723,34.609,133.985,5.457,34.609,133.987,-9999,-999,-999,0.147,-999,百間川,沖元,1,
1724,34.674,133.952,4.671,34.674,133.952,-9999,-999,-999,0.035,-999,百間川,原尾島橋,1,
1725,34.735,134.034,95.434,34.735,134.034,97,-1.566,-0.016,0.046,0.022,砂川,瀬戸,1,
1726,35.056,133.995,503.903,35.055,133.995,507,-3.097,-0.006,0.139,0.032,吉井川,津山,1,
1727,34.953,134.062,982.936,34.953,134.062,978.8,4.136,0.004,0.056,0.015,吉井川,久木,1,
1728,34.922,134.099,1605.766,34.921,134.098,1592,13.766,0.009,0.132,0.035,吉井川,周匝,1,
1729,34.874,134.105,1670.415,34.875,134.104,1675,-4.585,-0.003,0.11,0.024,吉井川,津瀬,1,
1730,34.792,134.112,1922.794,34.793,134.11,1905,17.794,0.009,0.18,0.045,吉井川,河田原,1,
1731,34.712,134.088,1990.05,34.712,134.087,1996,-5.95,-0.003,0.111,0.024,吉井川,御休,1,
1732,34.616,134.038,2096.812,34.616,134.035,2057.2,39.612,0.019,0.293,0.078,吉井川,九蟠,1,
1733,34.805,134.158,161.968,34.805,134.158,161,0.968,0.006,0.037,0.013,金剛川,尺所,1,
1734,35.047,134.26,155.041,35.046,134.261,146.7,8.341,0.057,0.078,0.073,吉野川,豊野,1,
1735,35.088,134.209,85.423,35.088,134.209,80.5,4.923,0.061,0.022,0.066,梶並川,梶並（廃止）,1,
1736,35.203,134.092,62.246,35.203,134.093,58.4,3.846,0.066,0.078,0.086,物見川,物見（廃止）,1,
1737,35.173,133.903,194.049,35.176,133.901,191.3,2.749,0.014,0.409,0.096,吉井川,杉,1,
1738,35.09,133.91,253.208,35.089,133.91,241.5,11.708,0.048,0.075,0.063,吉井川,原,1,
1739,35.213,133.892,23.023,35.212,133.898,22.3,0.723,0.032,0.529,0.257,羽出川,羽出西谷,1,
1740,33.806,132.724,445.814,33.806,132.725,445,0.814,0.002,0.071,0.016,重信川,出合,1,
1741,33.794,132.905,71.78,33.794,132.907,78.8,-7.02,-0.089,0.199,0.118,表川,表川,1,
1742,33.826,132.902,55.29,33.826,132.902,55.3,-0.01,0,0.035,0.01,重信川,山之内,1,
1743,33.842,132.791,104.106,33.842,132.791,105.4,-1.294,-0.012,0.04,0.017,石手川,湯渡,1,
1744,33.86,132.815,91.949,33.861,132.814,92.3,-0.351,-0.004,0.085,0.021,石手川,食場,1,
1745,33.898,132.852,53.694,33.896,132.853,57.1,-3.406,-0.06,0.229,0.108,石手川,玉谷,1,
1746,33.778,132.791,52.606,33.778,132.791,56.6,-3.994,-0.071,0.052,0.071,砥部川,砥部川,1,
1747,33.78,132.794,41.73,33.78,132.794,38.2,3.53,0.092,0.029,0.102,御坂川,久谷川,1,
1748,33.784,132.874,156.786,33.783,132.874,162.3,-5.514,-0.034,0.117,0.05,重信川,上重信橋,1,
1749,33.809,132.74,138.977,33.809,132.739,143.2,-4.223,-0.029,0.053,0.033,石手川,市坪,1,
1750,33.816,132.755,33.777,33.815,132.753,32.6,1.177,0.036,0.204,0.107,小野川,小野川,1,
1751,33.897,132.847,57.478,33.896,132.846,57.5,-0.022,0,0.077,0.021,石手川,玉谷橋,1,
1752,33.898,132.833,11.097,33.899,132.832,11.5,-0.403,-0.035,0.134,0.106,五明川,五明川,1,
1753,33.781,132.884,20.17,33.781,132.884,20.3,-0.13,-0.006,0.028,0.017,拝志川,林川,1,
1754,33.803,132.765,25.75,33.8,132.765,26.4,-0.65,-0.025,0.388,0.17,内川,古川,1,
1755,33.785,132.794,172.547,33.782,132.794,176,-3.453,-0.02,0.38,0.091,重信川,高尾田,1,
1756,33.744,132.83,21.215,33.742,132.831,21.8,-0.585,-0.027,0.221,0.115,御坂川,関屋,1,
1757,33.792,132.813,13.133,33.791,132.812,17.1,-3.967,-0.232,0.187,0.317,内川,西林寺,1,
1758,33.815,132.845,10.471,33.813,132.848,10,0.471,0.047,0.319,0.249,小野川,駄場,1,
1759,33.815,132.794,20.424,33.811,132.796,25.5,-5.076,-0.199,0.449,0.364,小野川,小野川中流,1,
1760,33.483,132.647,919.621,33.482,132.646,849,70.621,0.083,0.086,0.1,肱川,大川,1,
1761,33.502,132.56,981.936,33.502,132.559,984,-2.064,-0.002,0.131,0.028,肱川,大洲,1,
1762,33.509,132.545,1008.139,33.508,132.545,1009,-0.861,-0.001,0.115,0.024,肱川,大洲第二,1,
1763,33.547,132.566,1121.828,33.546,132.566,1131,-9.172,-0.008,0.059,0.018,肱川,五郎,1,
1764,33.608,132.483,1211.177,33.609,132.484,1211.4,-0.224,0,0.197,0.039,肱川,長浜,1,
1765,33.551,132.656,322.626,33.551,132.655,323.3,-0.674,-0.002,0.122,0.026,小田川,内子,1,
1766,33.488,132.666,379.052,33.488,132.666,371.5,7.552,0.02,0.022,0.025,小田川,坊屋敷,1,
1767,33.535,132.599,56.715,33.536,132.599,56.7,0.015,0,0.071,0.019,矢落川,新谷,1,
1768,33.456,132.687,67.025,33.456,132.687,67.1,-0.075,-0.001,0.034,0.009,河辺川,河辺,1,
1769,33.491,132.744,44.584,33.491,132.743,44.4,0.184,0.004,0.069,0.025,河辺川,河久保橋,1,
1770,33.39,132.656,218.73,33.39,132.656,-9999,-999,-999,0.052,-999,肱川,畑ヶ谷,1,
1771,33.402,132.737,99.913,33.402,132.736,-9999,-999,-999,0.076,-999,黒瀬川,辰ノ口,1,
1772,33.43,132.723,59.062,33.43,132.722,-9999,-999,-999,0.087,-999,船戸川,舟戸川,1,
1773,33.456,132.687,67.025,33.456,132.687,67.1,-0.075,-0.001,0.034,0.009,河辺川,河辺（廃止）,1,
1774,33.369,132.647,179.878,33.369,132.646,180,-0.122,-0.001,0.057,0.012,肱川,荒瀬,1,
1775,33.342,132.578,105.342,33.343,132.578,106,-0.658,-0.006,0.083,0.021,肱川,明間,1,
1776,33.376,132.609,37.887,33.376,132.609,38,-0.113,-0.003,0.034,0.013,稲生川,四郎谷,1,
1777,32.947,132.977,2162.032,32.944,132.975,-9999,-999,-999,0.341,-999,四万十川,間崎,1,
1778,32.952,132.974,2161.136,32.954,132.971,2148,13.136,0.006,0.375,0.081,四万十川,実崎,1,
1779,32.965,132.972,2004.686,32.965,132.973,-9999,-999,-999,0.145,-999,四万十川,竹島,1,
1780,32.976,132.96,200.509,32.976,132.962,-9999,-999,-999,0.152,-999,四万十川,井沢,1,
1781,32.973,132.953,1802.082,32.972,132.953,-9999,-999,-999,0.111,-999,四万十川,山路,1,
1782,32.978,132.931,135.441,32.978,132.932,-9999,-999,-999,0.088,-999,四万十川,坂本,1,
1783,32.99,132.926,1799.859,32.989,132.926,1808,-8.141,-0.005,0.07,0.017,四万十川,具同（無堤）,1,
1784,33.006,132.903,1797.503,33.007,132.903,1804,-6.497,-0.004,0.094,0.022,四万十川,具同第二,1,
1785,33.145,132.798,1609.24,33.146,132.798,1698,-88.76,-0.052,0.096,0.061,四万十川,津野川,1,
1786,33.194,132.967,912.061,33.194,132.967,942,-29.939,-0.032,0.044,0.033,四万十川,大正,1,
1787,33.183,132.991,435.424,33.183,132.991,-9999,-999,-999,0.04,-999,四万十川,瀬里,1,
1788,33.302,133.102,163.757,33.302,133.101,-9999,-999,-999,0.101,-999,四万十川,栗ノ木,1,
1789,32.978,132.931,135.441,32.978,132.932,-9999,-999,-999,0.088,-999,中筋川,坂本,1,
1790,32.977,132.883,113.216,32.977,132.882,-9999,-999,-999,0.061,-999,中筋川,国見,1,
1791,32.963,132.847,92.06,32.962,132.844,94,-1.94,-0.021,0.271,0.072,中筋川,磯ノ川,1,
1792,32.959,132.828,65.049,32.959,132.829,-9999,-999,-999,0.049,-999,中筋川,有岡,1,
1793,32.999,132.933,184.916,33,132.932,-9999,-999,-999,0.096,-999,後川,大用寺田,1,
1794,33.027,132.931,133.161,33.027,132.931,146,-12.839,-0.088,0.025,0.077,後川,秋田,1,
1795,33.04,132.94,79.661,33.039,132.939,-9999,-999,-999,0.085,-999,後川,坂折,1,
1796,33.222,132.727,318.374,33.222,132.728,-9999,-999,-999,0.1,-999,広見川,吉野,1,
1797,33.215,132.974,443.33,33.214,132.974,-9999,-999,-999,0.07,-999,梼原川,小石,1,
1798,33.208,133.128,280.998,33.208,133.129,-9999,-999,-999,0.062,-999,四万十川,窪川,1,
1799,33.005,132.897,1796.92,33.004,132.897,-9999,-999,-999,0.105,-999,四万十川,入田,1,
1800,32.935,132.98,10.547,32.935,132.98,-9999,-999,-999,0.048,-999,四万十川,初崎,1,
1801,33.028,132.933,133.113,33.029,132.933,-9999,-999,-999,0.068,-999,後川,麻生,1,
1802,33.01,132.912,35.852,33.011,132.912,-9999,-999,-999,0.068,-999,岩田川,岩田,1,
1803,32.965,132.976,4.003,32.965,132.976,-9999,-999,-999,0.054,-999,竹島川,竹島川,1,
1804,32.933,132.809,22.476,32.933,132.809,21.7,0.776,0.036,0.039,0.053,中筋川,黒川,1,
1805,32.919,132.805,11.335,32.919,132.805,11.35,-0.015,-0.001,0.031,0.019,中筋川,久礼広橋,1,
1806,33.001,132.828,13.535,33.001,132.829,12.98,0.555,0.043,0.059,0.076,横瀬川,下向橋,1,
1807,32.922,132.826,4.209,32.922,132.826,4.12,0.089,0.022,0.06,0.081,清水川,清水川橋,1,
1808,33.574,133.173,943.723,33.574,133.173,945,-1.277,-0.001,0.035,0.008,仁淀川,川口,1,
1809,33.553,133.413,1448.229,33.553,133.414,1463,-14.771,-0.01,0.091,0.026,仁淀川,伊野（無堤）,1,
1810,33.522,133.43,1477.258,33.521,133.429,-9999,-999,-999,0.098,-999,仁淀川,八田,1,
1811,33.523,133.43,1477.034,33.523,133.43,-9999,-999,-999,0.016,-999,仁淀川,新八田,1,
1812,33.494,133.449,1487.633,33.494,133.448,-9999,-999,-999,0.125,-999,仁淀川,中島,1,
1813,33.467,133.48,1492.145,33.467,133.481,-9999,-999,-999,0.114,-999,仁淀川,仁西,1,
1814,33.608,133.172,130.416,33.608,133.172,133.2,-2.784,-0.021,0.059,0.028,土居川,池川,1,
1815,33.606,133.298,158.461,33.607,133.298,164.97,-6.509,-0.039,0.083,0.047,上八川川,下八川,1,
1816,33.542,133.43,13.49,33.542,133.43,14.7,-1.21,-0.082,0.042,0.089,宇治川,砂ケ森,1,
1817,33.541,133.43,13.51,33.54,133.43,14.7,-1.19,-0.081,0.108,0.123,宇治川,新砂ケ森,1,
1818,33.53,133.355,17.047,33.529,133.355,-9999,-999,-999,0.096,-999,日下川,本郷（旧：岩目地）,1,
1819,33.545,133.428,4.299,33.544,133.43,5.28,-0.981,-0.186,0.189,0.336,早稲川,駅南,1,
1820,33.489,133.449,71,33.489,133.449,5.28,-1.881,-0.356,0.847,1.152,波介川,小野橋,1,The reported uparea seems to be wrong and it was allocated to different river. Reported uparea was corrected.
1821,33.623,132.98,238.833,33.623,132.979,-9999,-999,-999,0.081,-999,面河川,仕出,1,
1822,33.54,133.124,686.935,33.539,133.124,-9999,-999,-999,0.07,-999,仁淀川,森,1,
1823,33.535,133.249,1037.846,33.534,133.25,-9999,-999,-999,0.17,-999,仁淀川,越知,1,
1824,33.569,133.326,1332.779,33.57,133.326,-9999,-999,-999,0.142,-999,仁淀川,不動,1,
1825,33.548,133.394,1407.595,33.548,133.394,-9999,-999,-999,0.025,-999,仁淀川,加田,1,
1826,33.591,133.694,459.009,33.591,133.693,468,-8.991,-0.019,0.07,0.029,物部川,戸板島,1,
1827,33.567,133.683,460.126,33.568,133.682,468,-7.874,-0.017,0.092,0.031,物部川,深渕（無堤）,1,
1828,33.537,133.687,462.903,33.537,133.689,508.2,-45.297,-0.089,0.205,0.114,物部川,吉川,1,
1829,33.941,134.622,783.308,33.941,134.622,-9999,-999,-999,0.043,-999,那賀川,古庄,1,
1830,33.853,134.481,701.5,33.853,134.481,-9999,-999,-999,0.057,-999,那賀川,和食,1,
1831,33.928,134.702,98.99,33.927,134.702,-9999,-999,-999,0.164,-999,派川那賀川,豊益,1,
1832,33.906,134.619,64.74,33.906,134.619,-9999,-999,-999,0.038,-999,桑野川,大原,1,
1833,33.897,134.616,62.29,33.896,134.616,-9999,-999,-999,0.059,-999,桑野川,明谷,1,
1834,33.928,134.574,778.161,33.929,134.576,-9999,-999,-999,0.167,-999,那賀川,久留米田,1,
1835,33.941,134.591,782.222,33.942,134.591,-9999,-999,-999,0.114,-999,那賀川,古毛,1,
1836,33.86,134.501,706.598,33.86,134.501,-9999,-999,-999,0.054,-999,那賀川,和食下流,1,
1837,33.922,134.549,767.898,33.921,134.551,-9999,-999,-999,0.167,-999,那賀川,加茂谷,1,
1838,33.853,134.285,126.445,33.854,134.285,-9999,-999,-999,0.07,-999,坂州木頭川,名古ノ瀬,1,
1839,34.083,134.585,3325.298,34.078,134.581,3423,-97.702,-0.029,0.657,0.153,吉野川,沖ノ洲,1,
1840,34.106,134.447,3028.439,34.108,134.446,-9999,-999,-999,0.2,-999,吉野川,第十,1,
1841,34.088,134.387,3014.786,34.089,134.387,-9999,-999,-999,0.091,-999,吉野川,西条大橋,1,
1842,34.088,134.347,3001.74,34.088,134.346,-9999,-999,-999,0.053,-999,吉野川,中央橋,1,
1843,34.072,134.237,2859.878,34.072,134.237,-9999,-999,-999,0.056,-999,吉野川,瀬詰,1,
1844,34.024,134.224,7.711,34.024,134.224,8,-0.289,-0.036,0.045,0.06,奥野井谷川,大内,1,
1845,34.065,134.194,2751.832,34.065,134.194,-9999,-999,-999,0.051,-999,吉野川,岩津（無堤）,1,
1846,34.044,134.051,2251.718,34.044,134.051,-9999,-999,-999,0.04,-999,吉野川,中藪,1,
1847,34.033,133.969,7.805,34.034,133.969,-9999,-999,-999,0.153,-999,吉野川,江口,1,
1848,34.033,133.842,5.518,34.033,133.842,-9999,-999,-999,0.053,-999,吉野川,池田（無堤）,1,
1849,33.89,133.816,224.434,33.89,133.816,225.6,-1.166,-0.005,0.046,0.013,祖谷川,祖谷,1,
1850,33.862,133.78,1062.991,33.862,133.78,1079,-16.009,-0.015,0.025,0.016,吉野川,大歩危,1,
1851,33.79,133.737,929.846,33.789,133.737,-9999,-999,-999,0.067,-999,吉野川,豊永,1,
1852,34.14,134.472,104.911,34.138,134.473,-9999,-999,-999,0.222,-999,旧吉野川,大寺橋（廃止）,1,
1853,34.108,134.451,3028.638,34.11,134.448,-9999,-999,-999,0.362,-999,旧吉野川,旧吉野川,1,
1854,34.124,134.438,58.682,34.124,134.438,-9999,-999,-999,0.038,-999,宮川内谷川,矢武大橋,1,
1855,34.091,134.39,3015.078,34.093,134.386,-9999,-999,-999,0.399,-999,吉野川,一条南橋（廃止）,1,
1857,34.14,134.47,104.847,34.14,134.47,-9999,-999,-999,0.048,-999,旧吉野川,大寺橋,1,
1858,34.099,134.424,3026.314,34.099,134.424,-9999,-999,-999,0.044,-999,吉野川,高瀬橋,1,
1859,34.037,134.158,180.915,34.037,134.158,181,-0.085,0,0.04,0.008,穴吹川,天神橋,1,
1860,34.023,134.066,129.637,34.023,134.065,130.3,-0.663,-0.005,0.09,0.022,貞光川,貞光,1,
1861,34.028,134.031,55.295,34.03,134.031,51.9,3.395,0.065,0.17,0.113,半田川,田井,1,
1862,33.91,133.505,138.469,33.911,133.505,-9999,-999,-999,0.066,-999,銅山川,豊坂,1,
1863,33.794,133.758,80.608,33.794,133.757,-9999,-999,-999,0.065,-999,南小川,南小川,1,
1864,33.783,133.698,149.398,33.783,133.698,-9999,-999,-999,0.041,-999,穴内川,穴内川,1,
